pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp486,913,bin_6,6,trial8,cheek,8.1732,TRUE
pp486,913,bin_7,7,trial8,cheek,6.0268,TRUE
pp486,913,bin_8,8,trial8,cheek,4.9263,TRUE
pp486,913,bin_9,9,trial8,cheek,4.1009,TRUE
pp486,913,bin_10,10,trial8,cheek,9.6752,TRUE
pp486,913,bin_11,11,trial8,cheek,10.8597,TRUE
pp486,913,bin_12,12,trial8,cheek,6.3387,TRUE
pp486,913,bin_13,13,trial8,cheek,4.756,TRUE
pp486,913,bin_14,14,trial8,cheek,3.2429,TRUE
pp486,913,bin_15,15,trial8,cheek,4.8511,TRUE
pp486,913,bin_16,16,trial8,cheek,3.1169,TRUE
pp486,913,bin_17,17,trial8,cheek,3.7081,TRUE
pp486,913,bin_18,18,trial8,cheek,3.547,TRUE
pp486,913,bin_19,19,trial8,cheek,5.4836,TRUE
pp486,913,bin_20,20,trial8,cheek,5.0529,TRUE
pp488,913,bin_0,0,trial6,brow,15.7732,TRUE
pp488,913,bin_1,1,trial6,brow,16.3562,TRUE
pp488,913,bin_2,2,trial6,brow,16.4898,TRUE
pp488,913,bin_3,3,trial6,brow,15.0329,TRUE
pp488,913,bin_4,4,trial6,brow,13.182,TRUE
pp488,913,bin_5,5,trial6,brow,12.5943,TRUE
pp488,913,bin_6,6,trial6,brow,14.5786,TRUE
pp488,913,bin_7,7,trial6,brow,12.8367,TRUE
pp488,913,bin_8,8,trial6,brow,13.5904,TRUE
pp488,913,bin_9,9,trial6,brow,15.1379,TRUE
pp488,913,bin_10,10,trial6,brow,12.1963,TRUE
pp488,913,bin_11,11,trial6,brow,15.5411,TRUE
pp488,913,bin_12,12,trial6,brow,14.8665,TRUE
pp488,913,bin_13,13,trial6,brow,14.0539,TRUE
pp488,913,bin_14,14,trial6,brow,16.0801,TRUE
pp488,913,bin_15,15,trial6,brow,17.2818,TRUE
pp488,913,bin_16,16,trial6,brow,12.1949,TRUE
pp488,913,bin_17,17,trial6,brow,17.0052,TRUE
pp488,913,bin_18,18,trial6,brow,12.7285,TRUE
pp488,913,bin_19,19,trial6,brow,13.4599,TRUE
pp488,913,bin_20,20,trial6,brow,13.1555,TRUE
pp488,913,bin_0,0,trial4,cheek,21.5323,TRUE
pp488,913,bin_1,1,trial4,cheek,36.6782,TRUE
pp488,913,bin_2,2,trial4,cheek,33.485,TRUE
pp488,913,bin_3,3,trial4,cheek,5.3117,TRUE
pp488,913,bin_4,4,trial4,cheek,3.2973,TRUE
pp488,913,bin_5,5,trial4,cheek,3.9068,TRUE
pp488,913,bin_6,6,trial4,cheek,7.942,TRUE
pp488,913,bin_7,7,trial4,cheek,9.371,TRUE
pp488,913,bin_8,8,trial4,cheek,7.5822,TRUE
pp488,913,bin_9,9,trial4,cheek,10.3277,TRUE
pp488,913,bin_10,10,trial4,cheek,7.3317,TRUE
pp488,913,bin_11,11,trial4,cheek,3.8214,TRUE
pp488,913,bin_12,12,trial4,cheek,4.5353,TRUE
pp488,913,bin_13,13,trial4,cheek,4.0306,TRUE
pp488,913,bin_14,14,trial4,cheek,3.957,TRUE
pp488,913,bin_15,15,trial4,cheek,4.3812,TRUE
pp488,913,bin_16,16,trial4,cheek,5.359,TRUE
pp488,913,bin_17,17,trial4,cheek,4.0456,TRUE
pp488,913,bin_18,18,trial4,cheek,4.4479,TRUE
pp488,913,bin_19,19,trial4,cheek,3.9995,TRUE
pp488,913,bin_20,20,trial4,cheek,3.7892,TRUE
pp489,285,bin_0,0,trial1,brow,16.4369,TRUE
pp489,285,bin_1,1,trial1,brow,21.9045,TRUE
pp489,285,bin_2,2,trial1,brow,45.5761,TRUE
pp489,285,bin_3,3,trial1,brow,24.9833,TRUE
pp489,285,bin_4,4,trial1,brow,33.9471,TRUE
pp489,285,bin_5,5,trial1,brow,14.769,TRUE
pp489,285,bin_6,6,trial1,brow,9.5619,TRUE
pp489,285,bin_7,7,trial1,brow,7.8246,TRUE
pp489,285,bin_8,8,trial1,brow,7.8091,TRUE
pp489,285,bin_9,9,trial1,brow,7.6567,TRUE
pp489,285,bin_10,10,trial1,brow,61.6023,TRUE
pp489,285,bin_11,11,trial1,brow,19.647,TRUE
pp489,285,bin_12,12,trial1,brow,13.4415,TRUE
pp489,285,bin_13,13,trial1,brow,28.4311,TRUE
pp489,285,bin_14,14,trial1,brow,36.8017,TRUE
pp489,285,bin_15,15,trial1,brow,38.7006,TRUE
pp489,285,bin_16,16,trial1,brow,9.9077,TRUE
pp489,285,bin_17,17,trial1,brow,5.7154,TRUE
pp489,285,bin_18,18,trial1,brow,5.9461,TRUE
pp489,285,bin_19,19,trial1,brow,5.4578,TRUE
pp489,285,bin_20,20,trial1,brow,5.2481,TRUE
pp489,285,bin_0,0,trial1,cheek,45.6106,TRUE
pp489,285,bin_1,1,trial1,cheek,44.166,TRUE
pp489,285,bin_2,2,trial1,cheek,45.9722,TRUE
pp489,285,bin_3,3,trial1,cheek,91.6605,TRUE
pp489,285,bin_4,4,trial1,cheek,66.3552,TRUE
pp489,285,bin_5,5,trial1,cheek,30.7837,TRUE
pp489,285,bin_6,6,trial1,cheek,30.7185,TRUE
pp489,285,bin_7,7,trial1,cheek,22.9421,TRUE
pp489,285,bin_8,8,trial1,cheek,13.1283,TRUE
pp489,285,bin_9,9,trial1,cheek,36.9382,TRUE
pp489,285,bin_10,10,trial1,cheek,20.5761,TRUE
pp489,285,bin_11,11,trial1,cheek,16.4139,TRUE
pp489,285,bin_12,12,trial1,cheek,35.6921,TRUE
pp489,285,bin_13,13,trial1,cheek,32.5386,TRUE
pp489,285,bin_14,14,trial1,cheek,37.0471,TRUE
pp489,285,bin_15,15,trial1,cheek,22.3125,TRUE
pp489,285,bin_16,16,trial1,cheek,14.9988,TRUE
pp489,285,bin_17,17,trial1,cheek,7.3854,TRUE
pp489,285,bin_18,18,trial1,cheek,16.4842,TRUE
pp489,285,bin_19,19,trial1,cheek,14.4636,TRUE
pp489,285,bin_20,20,trial1,cheek,13.687,TRUE
pp489,913,bin_0,0,trial7,brow,14.4116,TRUE
pp489,913,bin_1,1,trial7,brow,7.2815,TRUE
pp489,913,bin_2,2,trial7,brow,8.317,TRUE
pp489,913,bin_3,3,trial7,brow,5.9448,TRUE
pp489,913,bin_4,4,trial7,brow,4.6443,TRUE
pp489,913,bin_5,5,trial7,brow,4.0359,TRUE
pp489,913,bin_6,6,trial7,brow,3.3921,TRUE
pp489,913,bin_7,7,trial7,brow,4.9307,TRUE
pp489,913,bin_8,8,trial7,brow,5.05,TRUE
pp489,913,bin_9,9,trial7,brow,4.6712,TRUE
pp489,913,bin_10,10,trial7,brow,4.695,TRUE
pp489,913,bin_11,11,trial7,brow,3.4698,TRUE
pp489,913,bin_12,12,trial7,brow,4.6844,TRUE
pp489,913,bin_13,13,trial7,brow,4.1414,TRUE
pp489,913,bin_14,14,trial7,brow,6.1044,TRUE
pp489,913,bin_15,15,trial7,brow,5.628,TRUE
pp489,913,bin_16,16,trial7,brow,5.0494,TRUE
pp489,913,bin_17,17,trial7,brow,5.36,TRUE
pp489,913,bin_18,18,trial7,brow,4.6163,TRUE
pp489,913,bin_19,19,trial7,brow,4.9929,TRUE
pp489,913,bin_20,20,trial7,brow,6.3437,TRUE
pp489,913,bin_0,0,trial6,cheek,31.3556,TRUE
pp489,913,bin_1,1,trial6,cheek,14.3887,TRUE
pp489,913,bin_2,2,trial6,cheek,18.6003,TRUE
pp489,913,bin_3,3,trial6,cheek,15.882,TRUE
pp489,913,bin_4,4,trial6,cheek,8.1376,TRUE
pp489,913,bin_5,5,trial6,cheek,8.9417,TRUE
pp489,913,bin_6,6,trial6,cheek,14.9146,TRUE
pp489,913,bin_7,7,trial6,cheek,10.6135,TRUE
pp489,913,bin_8,8,trial6,cheek,41.7771,TRUE
pp489,913,bin_9,9,trial6,cheek,29.8299,TRUE
pp489,913,bin_10,10,trial6,cheek,13.3192,TRUE
pp489,913,bin_11,11,trial6,cheek,19.0046,TRUE
pp489,913,bin_12,12,trial6,cheek,24.3073,TRUE
pp489,913,bin_13,13,trial6,cheek,34.6649,TRUE
pp489,913,bin_14,14,trial6,cheek,13.5428,TRUE
pp489,913,bin_15,15,trial6,cheek,46.989,TRUE
pp489,913,bin_16,16,trial6,cheek,110.3784,TRUE
pp489,913,bin_17,17,trial6,cheek,100.8168,TRUE
pp489,913,bin_18,18,trial6,cheek,54.406,TRUE
pp489,913,bin_19,19,trial6,cheek,38.009,TRUE
pp489,913,bin_20,20,trial6,cheek,15.142,TRUE
pp541,285,bin_0,0,trial1,brow,17.9674,TRUE
pp541,285,bin_1,1,trial1,brow,16.1113,TRUE
pp541,285,bin_2,2,trial1,brow,12.517,TRUE
pp541,285,bin_3,3,trial1,brow,20.2387,TRUE
pp541,285,bin_4,4,trial1,brow,13.3676,TRUE
pp541,285,bin_5,5,trial1,brow,17.7256,TRUE
pp541,285,bin_6,6,trial1,brow,14.9457,TRUE
pp541,285,bin_7,7,trial1,brow,11.4861,TRUE
pp541,285,bin_8,8,trial1,brow,16.253,TRUE
pp541,285,bin_9,9,trial1,brow,8.8542,TRUE
pp541,285,bin_10,10,trial1,brow,5.3936,TRUE
pp541,285,bin_11,11,trial1,brow,6.702,TRUE
pp541,285,bin_12,12,trial1,brow,7.6013,TRUE
pp541,285,bin_13,13,trial1,brow,8.5139,TRUE
pp541,285,bin_14,14,trial1,brow,7.5359,TRUE
pp541,285,bin_15,15,trial1,brow,9.2946,TRUE
pp541,285,bin_16,16,trial1,brow,10.3032,TRUE
pp541,285,bin_17,17,trial1,brow,9.1779,TRUE
pp541,285,bin_18,18,trial1,brow,7.7016,TRUE
pp541,285,bin_19,19,trial1,brow,8.7782,TRUE
pp541,285,bin_20,20,trial1,brow,9.8602,TRUE
pp541,285,bin_0,0,trial8,cheek,10.9731,TRUE
pp541,285,bin_1,1,trial8,cheek,7.417,TRUE
pp541,285,bin_2,2,trial8,cheek,8.5588,TRUE
pp541,285,bin_3,3,trial8,cheek,13.0084,TRUE
pp541,285,bin_4,4,trial8,cheek,10.3093,TRUE
pp541,285,bin_5,5,trial8,cheek,9.8066,TRUE
pp541,285,bin_6,6,trial8,cheek,9.4727,TRUE
pp541,285,bin_7,7,trial8,cheek,6.4377,TRUE
pp541,285,bin_8,8,trial8,cheek,10.5224,TRUE
pp541,285,bin_9,9,trial8,cheek,9.3196,TRUE
pp541,285,bin_10,10,trial8,cheek,6.3546,TRUE
pp541,285,bin_11,11,trial8,cheek,9.9966,TRUE
pp541,285,bin_12,12,trial8,cheek,5.9479,TRUE
pp541,285,bin_13,13,trial8,cheek,4.8308,TRUE
pp541,285,bin_14,14,trial8,cheek,3.1825,TRUE
pp541,285,bin_15,15,trial8,cheek,3.7968,TRUE
pp541,285,bin_16,16,trial8,cheek,3.4363,TRUE
pp541,285,bin_17,17,trial8,cheek,4.0759,TRUE
pp541,285,bin_18,18,trial8,cheek,3.8596,TRUE
pp541,285,bin_19,19,trial8,cheek,3.5727,TRUE
pp541,285,bin_20,20,trial8,cheek,2.9473,TRUE
pp541,913,bin_0,0,trial5,brow,38.4621,TRUE
pp541,913,bin_1,1,trial5,brow,63.9989,TRUE
pp541,913,bin_2,2,trial5,brow,42.1493,TRUE
pp541,913,bin_3,3,trial5,brow,72.6939,TRUE
pp541,913,bin_4,4,trial5,brow,144.2497,TRUE
pp541,913,bin_5,5,trial5,brow,160.904,TRUE
pp541,913,bin_6,6,trial5,brow,270.4302,TRUE
pp541,913,bin_7,7,trial5,brow,202.9736,TRUE
pp541,913,bin_8,8,trial5,brow,145.0863,TRUE
pp541,913,bin_9,9,trial5,brow,182.5185,TRUE
pp541,913,bin_10,10,trial5,brow,231.7791,TRUE
pp541,913,bin_11,11,trial5,brow,129.405,TRUE
pp541,913,bin_12,12,trial5,brow,260.2856,TRUE
pp541,913,bin_13,13,trial5,brow,165.0529,TRUE
pp541,913,bin_14,14,trial5,brow,72.3724,TRUE
pp541,913,bin_15,15,trial5,brow,100.0547,TRUE
pp541,913,bin_16,16,trial5,brow,40.5578,TRUE
pp541,913,bin_17,17,trial5,brow,31.1171,TRUE
pp541,913,bin_18,18,trial5,brow,29.8799,TRUE
pp541,913,bin_19,19,trial5,brow,28.4564,TRUE
pp541,913,bin_20,20,trial5,brow,37.1341,TRUE
pp541,913,bin_0,0,trial5,cheek,27.5957,TRUE
pp541,913,bin_1,1,trial5,cheek,27.6717,TRUE
pp541,913,bin_2,2,trial5,cheek,49.9038,TRUE
pp541,913,bin_3,3,trial5,cheek,89.7849,TRUE
pp541,913,bin_4,4,trial5,cheek,139.0198,TRUE
pp541,913,bin_5,5,trial5,cheek,64.146,TRUE
pp541,913,bin_6,6,trial5,cheek,38.723,TRUE
pp541,913,bin_7,7,trial5,cheek,65.9811,TRUE
pp541,913,bin_8,8,trial5,cheek,61.159,TRUE
pp541,913,bin_9,9,trial5,cheek,94.9151,TRUE
pp541,913,bin_10,10,trial5,cheek,82.9527,TRUE
pp541,913,bin_11,11,trial5,cheek,76.4445,TRUE
pp541,913,bin_12,12,trial5,cheek,32.7926,TRUE
pp541,913,bin_13,13,trial5,cheek,27.7923,TRUE
pp541,913,bin_14,14,trial5,cheek,116.658,TRUE
pp541,913,bin_15,15,trial5,cheek,108.1097,TRUE
pp541,913,bin_16,16,trial5,cheek,54.7493,TRUE
pp541,913,bin_17,17,trial5,cheek,61.378,TRUE
pp541,913,bin_18,18,trial5,cheek,42.352,TRUE
pp541,913,bin_19,19,trial5,cheek,44.2487,TRUE
pp541,913,bin_20,20,trial5,cheek,44.3349,TRUE
pp5410,913,bin_0,0,trial3,brow,31.2348,TRUE
pp5410,913,bin_1,1,trial3,brow,34.1738,TRUE
pp5410,913,bin_2,2,trial3,brow,33.2947,TRUE
pp5410,913,bin_3,3,trial3,brow,31.1725,TRUE
pp5410,913,bin_4,4,trial3,brow,24.5048,TRUE
pp5410,913,bin_5,5,trial3,brow,22.0121,TRUE
pp5410,913,bin_6,6,trial3,brow,26.2358,TRUE
pp5410,913,bin_7,7,trial3,brow,20.9976,TRUE
pp5410,913,bin_8,8,trial3,brow,20.4298,TRUE
pp5410,913,bin_9,9,trial3,brow,22.6413,TRUE
pp5410,913,bin_10,10,trial3,brow,22.3412,TRUE
pp5410,913,bin_11,11,trial3,brow,23.8721,TRUE
pp5410,913,bin_12,12,trial3,brow,18.6361,TRUE
pp5410,913,bin_13,13,trial3,brow,10.3661,TRUE
pp5410,913,bin_14,14,trial3,brow,8.6507,TRUE
pp5410,913,bin_15,15,trial3,brow,5.1035,TRUE
pp5410,913,bin_16,16,trial3,brow,4.024,TRUE
pp5410,913,bin_17,17,trial3,brow,11.827,TRUE
pp5410,913,bin_18,18,trial3,brow,20.9283,TRUE
pp5410,913,bin_19,19,trial3,brow,31.8478,TRUE
pp5410,913,bin_20,20,trial3,brow,34.0529,TRUE
pp5410,913,bin_0,0,trial6,cheek,15.3857,TRUE
pp5410,913,bin_1,1,trial6,cheek,18.7337,TRUE
pp5410,913,bin_2,2,trial6,cheek,28.2899,TRUE
pp5410,913,bin_3,3,trial6,cheek,11.5153,TRUE
pp5410,913,bin_4,4,trial6,cheek,7.8458,TRUE
pp5410,913,bin_5,5,trial6,cheek,8.0783,TRUE
pp5410,913,bin_6,6,trial6,cheek,6.0447,TRUE
pp5410,913,bin_7,7,trial6,cheek,13.0668,TRUE
pp5410,913,bin_8,8,trial6,cheek,13.0895,TRUE
pp5410,913,bin_9,9,trial6,cheek,55.1724,TRUE
pp5410,913,bin_10,10,trial6,cheek,18.6847,TRUE
pp5410,913,bin_11,11,trial6,cheek,9.3429,TRUE
pp5410,913,bin_12,12,trial6,cheek,20.2572,TRUE
pp5410,913,bin_13,13,trial6,cheek,31.4785,TRUE
pp5410,913,bin_14,14,trial6,cheek,28.258,TRUE
pp5410,913,bin_15,15,trial6,cheek,24.5336,TRUE
pp5410,913,bin_16,16,trial6,cheek,40.8832,TRUE
pp5410,913,bin_17,17,trial6,cheek,16.6879,TRUE
pp5410,913,bin_18,18,trial6,cheek,13.4453,TRUE
pp5410,913,bin_19,19,trial6,cheek,10.9656,TRUE
pp5410,913,bin_20,20,trial6,cheek,17.1932,TRUE
pp5411,285,bin_0,0,trial7,cheek,8.4132,TRUE
pp5411,285,bin_1,1,trial7,cheek,26.2681,TRUE
pp5411,285,bin_2,2,trial7,cheek,9.6064,TRUE
pp5411,285,bin_3,3,trial7,cheek,8.3705,TRUE
pp5411,285,bin_4,4,trial7,cheek,7.5169,TRUE
pp5411,285,bin_5,5,trial7,cheek,3.2431,TRUE
pp5411,285,bin_6,6,trial7,cheek,2.2642,TRUE
pp5411,285,bin_7,7,trial7,cheek,2.1953,TRUE
pp5411,285,bin_8,8,trial7,cheek,4.2206,TRUE
pp5411,285,bin_9,9,trial7,cheek,4.2539,TRUE
pp5411,285,bin_10,10,trial7,cheek,3.6028,TRUE
pp5411,285,bin_11,11,trial7,cheek,2.5199,TRUE
pp5411,285,bin_12,12,trial7,cheek,12.1605,TRUE
pp5411,285,bin_13,13,trial7,cheek,15.9669,TRUE
pp5411,285,bin_14,14,trial7,cheek,9.3312,TRUE
pp5411,285,bin_15,15,trial7,cheek,4.2708,TRUE
pp5411,285,bin_16,16,trial7,cheek,3.2922,TRUE
pp5411,285,bin_17,17,trial7,cheek,4.2945,TRUE
pp5411,285,bin_18,18,trial7,cheek,4.5204,TRUE
pp5411,285,bin_19,19,trial7,cheek,7.3344,TRUE
pp5411,285,bin_20,20,trial7,cheek,10.94,TRUE
pp5411,913,bin_0,0,trial1,cheek,5.2778,TRUE
pp5411,913,bin_1,1,trial1,cheek,2.8071,TRUE
pp5411,913,bin_2,2,trial1,cheek,1.9013,TRUE
pp5411,913,bin_3,3,trial1,cheek,2.7233,TRUE
pp5411,913,bin_4,4,trial1,cheek,2.2624,TRUE
pp5411,913,bin_5,5,trial1,cheek,2.409,TRUE
pp5411,913,bin_6,6,trial1,cheek,2.3662,TRUE
pp5411,913,bin_7,7,trial1,cheek,2.0881,TRUE
pp5411,913,bin_8,8,trial1,cheek,2.443,TRUE
pp5411,913,bin_9,9,trial1,cheek,2.2903,TRUE
pp5411,913,bin_10,10,trial1,cheek,2.247,TRUE
pp5411,913,bin_11,11,trial1,cheek,2.8945,TRUE
pp5411,913,bin_12,12,trial1,cheek,2.8106,TRUE
pp5411,913,bin_13,13,trial1,cheek,1.9566,TRUE
pp5411,913,bin_14,14,trial1,cheek,2.2378,TRUE
pp5411,913,bin_15,15,trial1,cheek,2.9739,TRUE
pp5411,913,bin_16,16,trial1,cheek,1.9133,TRUE
pp5411,913,bin_17,17,trial1,cheek,2.2263,TRUE
pp5411,913,bin_18,18,trial1,cheek,2.031,TRUE
pp5411,913,bin_19,19,trial1,cheek,2.0909,TRUE
pp5411,913,bin_20,20,trial1,cheek,1.9728,TRUE
pp5412,285,bin_0,0,trial4,brow,5.8928,TRUE
pp5412,285,bin_1,1,trial4,brow,5.5563,TRUE
pp5412,285,bin_2,2,trial4,brow,6.4574,TRUE
pp5412,285,bin_3,3,trial4,brow,6.7784,TRUE
pp5412,285,bin_4,4,trial4,brow,5.0621,TRUE
pp5412,285,bin_5,5,trial4,brow,6.0943,TRUE
pp5412,285,bin_6,6,trial4,brow,5.4298,TRUE
pp5412,285,bin_7,7,trial4,brow,5.827,TRUE
pp5412,285,bin_8,8,trial4,brow,5.1635,TRUE
pp5412,285,bin_9,9,trial4,brow,5.6441,TRUE
pp5412,285,bin_10,10,trial4,brow,6.2351,TRUE
pp5412,285,bin_11,11,trial4,brow,5.3298,TRUE
pp5412,285,bin_12,12,trial4,brow,4.8517,TRUE
pp5412,285,bin_13,13,trial4,brow,5.6965,TRUE
pp5412,285,bin_14,14,trial4,brow,6.4687,TRUE
pp5412,285,bin_15,15,trial4,brow,5.797,TRUE
pp5412,285,bin_16,16,trial4,brow,4.9793,TRUE
pp5412,285,bin_17,17,trial4,brow,5.6787,TRUE
pp5412,285,bin_18,18,trial4,brow,5.0877,TRUE
pp5412,285,bin_19,19,trial4,brow,5.657,TRUE
pp5412,285,bin_20,20,trial4,brow,6.4077,TRUE
pp5412,285,bin_0,0,trial5,cheek,6.301,TRUE
pp5412,285,bin_1,1,trial5,cheek,3.8231,TRUE
pp5412,285,bin_2,2,trial5,cheek,3.7573,TRUE
pp5412,285,bin_3,3,trial5,cheek,3.5024,TRUE
pp5412,285,bin_4,4,trial5,cheek,3.3104,TRUE
pp5412,285,bin_5,5,trial5,cheek,3.774,TRUE
pp5412,285,bin_6,6,trial5,cheek,3.1492,TRUE
pp5412,285,bin_7,7,trial5,cheek,4.4448,TRUE
pp5412,285,bin_8,8,trial5,cheek,3.2584,TRUE
pp5412,285,bin_9,9,trial5,cheek,3.2623,TRUE
pp5412,285,bin_10,10,trial5,cheek,3.5439,TRUE
pp5412,285,bin_11,11,trial5,cheek,3.1976,TRUE
pp5412,285,bin_12,12,trial5,cheek,3.5326,TRUE
pp5412,285,bin_13,13,trial5,cheek,2.9982,TRUE
pp5412,285,bin_14,14,trial5,cheek,3.7547,TRUE
pp5412,285,bin_15,15,trial5,cheek,2.9085,TRUE
pp5412,285,bin_16,16,trial5,cheek,3.599,TRUE
pp5412,285,bin_17,17,trial5,cheek,3.1339,TRUE
pp5412,285,bin_18,18,trial5,cheek,3.6746,TRUE
pp5412,285,bin_19,19,trial5,cheek,3.823,TRUE
pp5412,285,bin_20,20,trial5,cheek,3.1046,TRUE
pp5412,913,bin_0,0,trial1,brow,5.0809,TRUE
pp5412,913,bin_1,1,trial1,brow,5.8611,TRUE
pp5412,913,bin_2,2,trial1,brow,3.0877,TRUE
pp5412,913,bin_3,3,trial1,brow,3.2555,TRUE
pp5412,913,bin_4,4,trial1,brow,4.5535,TRUE
pp5412,913,bin_5,5,trial1,brow,3.9881,TRUE
pp5412,913,bin_6,6,trial1,brow,4.7541,TRUE
pp5412,913,bin_7,7,trial1,brow,4.2071,TRUE
pp5412,913,bin_8,8,trial1,brow,3.6293,TRUE
pp5412,913,bin_9,9,trial1,brow,5.9541,TRUE
pp5412,913,bin_10,10,trial1,brow,4.4923,TRUE
pp5412,913,bin_11,11,trial1,brow,5.994,TRUE
pp5412,913,bin_12,12,trial1,brow,4.3585,TRUE
pp5412,913,bin_13,13,trial1,brow,5.2099,TRUE
pp5412,913,bin_14,14,trial1,brow,4.7336,TRUE
pp5412,913,bin_15,15,trial1,brow,4.6726,TRUE
pp5412,913,bin_16,16,trial1,brow,4.3626,TRUE
pp5412,913,bin_17,17,trial1,brow,4.6868,TRUE
pp5412,913,bin_18,18,trial1,brow,5.1392,TRUE
pp5412,913,bin_19,19,trial1,brow,3.9296,TRUE
pp5412,913,bin_20,20,trial1,brow,4.4779,TRUE
pp5413,285,bin_0,0,trial2,cheek,9.9874,TRUE
pp5413,285,bin_1,1,trial2,cheek,4.9803,TRUE
pp5413,285,bin_2,2,trial2,cheek,6.3769,TRUE
pp5413,285,bin_3,3,trial2,cheek,4.7979,TRUE
pp5413,285,bin_4,4,trial2,cheek,4.362,TRUE
pp5413,285,bin_5,5,trial2,cheek,3.4681,TRUE
pp5413,285,bin_6,6,trial2,cheek,3.3235,TRUE
pp5413,285,bin_7,7,trial2,cheek,3.7172,TRUE
pp5413,285,bin_8,8,trial2,cheek,3.0118,TRUE
pp5413,285,bin_9,9,trial2,cheek,4.0941,TRUE
pp5413,285,bin_10,10,trial2,cheek,4.6159,TRUE
pp5413,285,bin_11,11,trial2,cheek,4.1558,TRUE
pp5413,285,bin_12,12,trial2,cheek,3.1083,TRUE
pp5413,285,bin_13,13,trial2,cheek,3.5484,TRUE
pp5413,285,bin_14,14,trial2,cheek,3.7784,TRUE
pp5413,285,bin_15,15,trial2,cheek,3.8717,TRUE
pp5413,285,bin_16,16,trial2,cheek,4.8726,TRUE
pp5413,285,bin_17,17,trial2,cheek,4.1165,TRUE
pp5413,285,bin_18,18,trial2,cheek,4.5385,TRUE
pp5413,285,bin_19,19,trial2,cheek,5.2563,TRUE
pp5413,285,bin_20,20,trial2,cheek,11.5964,TRUE
pp5413,913,bin_0,0,trial1,brow,8.1911,TRUE
pp5413,913,bin_1,1,trial1,brow,7.2003,TRUE
pp5413,913,bin_2,2,trial1,brow,7.632,TRUE
pp5413,913,bin_3,3,trial1,brow,7.2096,TRUE
pp5413,913,bin_4,4,trial1,brow,6.206,TRUE
pp5413,913,bin_5,5,trial1,brow,8.273,TRUE
pp5413,913,bin_6,6,trial1,brow,7.7703,TRUE
pp5413,913,bin_7,7,trial1,brow,9.1411,TRUE
pp5413,913,bin_8,8,trial1,brow,6.6757,TRUE
pp5413,913,bin_9,9,trial1,brow,8.2929,TRUE
pp5413,913,bin_10,10,trial1,brow,6.0758,TRUE
pp5413,913,bin_11,11,trial1,brow,6.2113,TRUE
pp5413,913,bin_12,12,trial1,brow,6.5419,TRUE
pp5413,913,bin_13,13,trial1,brow,6.9791,TRUE
pp5413,913,bin_14,14,trial1,brow,11.6132,TRUE
pp5413,913,bin_15,15,trial1,brow,5.8874,TRUE
pp5413,913,bin_16,16,trial1,brow,7.719,TRUE
pp5413,913,bin_17,17,trial1,brow,10.3325,TRUE
pp5413,913,bin_18,18,trial1,brow,7.1132,TRUE
pp5413,913,bin_19,19,trial1,brow,6.1632,TRUE
pp5413,913,bin_20,20,trial1,brow,5.6689,TRUE
pp5413,913,bin_0,0,trial3,cheek,5.2467,TRUE
pp5413,913,bin_1,1,trial3,cheek,4.0038,TRUE
pp5413,913,bin_2,2,trial3,cheek,3.6959,TRUE
pp5413,913,bin_3,3,trial3,cheek,3.7881,TRUE
pp5413,913,bin_4,4,trial3,cheek,3.1263,TRUE
pp5413,913,bin_5,5,trial3,cheek,3.6363,TRUE
pp5413,913,bin_6,6,trial3,cheek,2.8428,TRUE
pp5413,913,bin_7,7,trial3,cheek,3.1511,TRUE
pp5413,913,bin_8,8,trial3,cheek,2.9169,TRUE
pp5413,913,bin_9,9,trial3,cheek,2.8612,TRUE
pp5413,913,bin_10,10,trial3,cheek,3.1632,TRUE
pp5413,913,bin_11,11,trial3,cheek,3.2716,TRUE
pp5413,913,bin_12,12,trial3,cheek,2.6925,TRUE
pp5413,913,bin_13,13,trial3,cheek,2.9945,TRUE
pp5413,913,bin_14,14,trial3,cheek,2.8226,TRUE
pp5413,913,bin_15,15,trial3,cheek,2.465,TRUE
pp5413,913,bin_16,16,trial3,cheek,3.1884,TRUE
pp5413,913,bin_17,17,trial3,cheek,2.2975,TRUE
pp5413,913,bin_18,18,trial3,cheek,2.8384,TRUE
pp5413,913,bin_19,19,trial3,cheek,2.5802,TRUE
pp5413,913,bin_20,20,trial3,cheek,2.635,TRUE
pp5414,285,bin_0,0,trial1,brow,8.5922,TRUE
pp5414,285,bin_1,1,trial1,brow,8.9233,TRUE
pp5414,285,bin_2,2,trial1,brow,5.1098,TRUE
pp5414,285,bin_3,3,trial1,brow,5.3733,TRUE
pp5414,285,bin_4,4,trial1,brow,6.4679,TRUE
pp5414,285,bin_5,5,trial1,brow,5.4521,TRUE
pp5414,285,bin_6,6,trial1,brow,6.9541,TRUE
pp5414,285,bin_7,7,trial1,brow,6.1043,TRUE
pp5414,285,bin_8,8,trial1,brow,7.4632,TRUE
pp5414,285,bin_9,9,trial1,brow,5.9981,TRUE
pp5414,285,bin_10,10,trial1,brow,4.9727,TRUE
pp5414,285,bin_11,11,trial1,brow,9.2583,TRUE
pp5414,285,bin_12,12,trial1,brow,9.1692,TRUE
pp5414,285,bin_13,13,trial1,brow,17.9071,TRUE
pp5414,285,bin_14,14,trial1,brow,7.1424,TRUE
pp5414,285,bin_15,15,trial1,brow,7.551,TRUE
