"","pp_no","condition","trial","muscle","bin","Zdiff"
"1732","pp484","429","trial8","cheek","diff_bin2",NA
"1733","pp484","429","trial8","cheek","diff_bin3",NA
"1734","pp484","429","trial8","cheek","diff_bin4",NA
"1735","pp484","429","trial8","cheek","diff_bin5",NA
"1736","pp484","429","trial8","cheek","diff_bin6",NA
"1737","pp484","429","trial8","cheek","diff_bin7",NA
"1738","pp484","429","trial8","cheek","diff_bin8",NA
"1739","pp484","429","trial8","cheek","diff_bin9",NA
"1740","pp484","429","trial8","cheek","diff_bin10",NA
"1741","pp484","673","trial1","brow","diff_bin1",-0.467801952779266
"1742","pp484","673","trial1","brow","diff_bin2",0.454907838018772
"1743","pp484","673","trial1","brow","diff_bin3",0.601831360917495
"1744","pp484","673","trial1","brow","diff_bin4",-0.0585149961328248
"1745","pp484","673","trial1","brow","diff_bin5",-0.706227433563557
"1746","pp484","673","trial1","brow","diff_bin6",-0.272511044243085
"1747","pp484","673","trial1","brow","diff_bin7",-0.242906619322131
"1748","pp484","673","trial1","brow","diff_bin8",0.48439662065488
"1749","pp484","673","trial1","brow","diff_bin9",-0.124344366782252
"1750","pp484","673","trial1","brow","diff_bin10",-0.436867641582566
"1751","pp484","673","trial1","cheek","diff_bin1",0.454052463492073
"1752","pp484","673","trial1","cheek","diff_bin2",0.594644077381808
"1753","pp484","673","trial1","cheek","diff_bin3",-1.16538653666358
"1754","pp484","673","trial1","cheek","diff_bin4",-1.15197449331924
"1755","pp484","673","trial1","cheek","diff_bin5",-0.107244159815667
"1756","pp484","673","trial1","cheek","diff_bin6",-0.129162674230547
"1757","pp484","673","trial1","cheek","diff_bin7",0.172660487956269
"1758","pp484","673","trial1","cheek","diff_bin8",0.141374417975981
"1759","pp484","673","trial1","cheek","diff_bin9",-0.215323310656663
"1760","pp484","673","trial1","cheek","diff_bin10",-0.679813161965345
"1761","pp484","673","trial2","brow","diff_bin1",-0.260917905187125
"1762","pp484","673","trial2","brow","diff_bin2",-0.563727228060251
"1763","pp484","673","trial2","brow","diff_bin3",-0.562194967786022
"1764","pp484","673","trial2","brow","diff_bin4",-0.431114437911404
"1765","pp484","673","trial2","brow","diff_bin5",-0.788304545234056
"1766","pp484","673","trial2","brow","diff_bin6",-0.756705290899482
"1767","pp484","673","trial2","brow","diff_bin7",-0.705215563571142
"1768","pp484","673","trial2","brow","diff_bin8",-0.77260610506601
"1769","pp484","673","trial2","brow","diff_bin9",-0.711749352665024
"1770","pp484","673","trial2","brow","diff_bin10",-0.54175519393923
"1771","pp484","673","trial2","cheek","diff_bin1",-0.812472361114457
"1772","pp484","673","trial2","cheek","diff_bin2",0.474248808917212
"1773","pp484","673","trial2","cheek","diff_bin3",0.356958663328059
"1774","pp484","673","trial2","cheek","diff_bin4",-0.117472799875945
"1775","pp484","673","trial2","cheek","diff_bin5",-0.39479419416327
"1776","pp484","673","trial2","cheek","diff_bin6",0.0739488926806813
"1777","pp484","673","trial2","cheek","diff_bin7",-0.00673211514171343
"1778","pp484","673","trial2","cheek","diff_bin8",0.372118969131685
"1779","pp484","673","trial2","cheek","diff_bin9",0.184193801493623
"1780","pp484","673","trial2","cheek","diff_bin10",0.437770138498161
"1781","pp484","673","trial3","brow","diff_bin1",-0.182338972633263
"1782","pp484","673","trial3","brow","diff_bin2",-0.130010838739779
"1783","pp484","673","trial3","brow","diff_bin3",0.331835536369842
"1784","pp484","673","trial3","brow","diff_bin4",0.176585768962101
"1785","pp484","673","trial3","brow","diff_bin5",0.364244286698349
"1786","pp484","673","trial3","brow","diff_bin6",0.542738153360433
"1787","pp484","673","trial3","brow","diff_bin7",0.690904830821266
"1788","pp484","673","trial3","brow","diff_bin8",0.656761446220048
"1789","pp484","673","trial3","brow","diff_bin9",0.214342974964803
"1790","pp484","673","trial3","brow","diff_bin10",1.43396433210875
"1791","pp484","673","trial3","cheek","diff_bin1",-0.282331340439298
"1792","pp484","673","trial3","cheek","diff_bin2",-0.218898115983851
"1793","pp484","673","trial3","cheek","diff_bin3",-0.39017565005442
"1794","pp484","673","trial3","cheek","diff_bin4",-0.201963454251402
"1795","pp484","673","trial3","cheek","diff_bin5",1.5395407964195
"1796","pp484","673","trial3","cheek","diff_bin6",2.64240738006159
"1797","pp484","673","trial3","cheek","diff_bin7",1.57252294191999
"1798","pp484","673","trial3","cheek","diff_bin8",5.09156652469865
"1799","pp484","673","trial3","cheek","diff_bin9",0.869434405123605
"1800","pp484","673","trial3","cheek","diff_bin10",3.72147671948181
"1801","pp484","673","trial4","brow","diff_bin1",-0.185056566327179
"1802","pp484","673","trial4","brow","diff_bin2",-0.177048338101491
"1803","pp484","673","trial4","brow","diff_bin3",0.965815452474937
"1804","pp484","673","trial4","brow","diff_bin4",0.572140204282905
"1805","pp484","673","trial4","brow","diff_bin5",0.67535094350928
"1806","pp484","673","trial4","brow","diff_bin6",-0.360485912440805
"1807","pp484","673","trial4","brow","diff_bin7",-0.0266266360861322
"1808","pp484","673","trial4","brow","diff_bin8",-0.153110385138063
"1809","pp484","673","trial4","brow","diff_bin9",0.288932248691427
"1810","pp484","673","trial4","brow","diff_bin10",0.0305873843421584
"1811","pp484","673","trial4","cheek","diff_bin1",NA
"1812","pp484","673","trial4","cheek","diff_bin2",NA
"1813","pp484","673","trial4","cheek","diff_bin3",NA
"1814","pp484","673","trial4","cheek","diff_bin4",NA
"1815","pp484","673","trial4","cheek","diff_bin5",NA
"1816","pp484","673","trial4","cheek","diff_bin6",NA
"1817","pp484","673","trial4","cheek","diff_bin7",NA
"1818","pp484","673","trial4","cheek","diff_bin8",NA
"1819","pp484","673","trial4","cheek","diff_bin9",NA
"1820","pp484","673","trial4","cheek","diff_bin10",NA
"1821","pp484","673","trial5","brow","diff_bin1",-1.09148970553294
"1822","pp484","673","trial5","brow","diff_bin2",0.60871207686592
"1823","pp484","673","trial5","brow","diff_bin3",1.96918573695409
"1824","pp484","673","trial5","brow","diff_bin4",0.619871557353702
"1825","pp484","673","trial5","brow","diff_bin5",-0.889202438763482
"1826","pp484","673","trial5","brow","diff_bin6",-0.267422783709797
"1827","pp484","673","trial5","brow","diff_bin7",2.91863780612311
"1828","pp484","673","trial5","brow","diff_bin8",2.8611346799827
"1829","pp484","673","trial5","brow","diff_bin9",-0.00430767511056884
"1830","pp484","673","trial5","brow","diff_bin10",-0.596396173529664
"1831","pp484","673","trial5","cheek","diff_bin1",0.0939625838190307
"1832","pp484","673","trial5","cheek","diff_bin2",0.502899438473807
"1833","pp484","673","trial5","cheek","diff_bin3",0.0898398156314699
"1834","pp484","673","trial5","cheek","diff_bin4",1.06419606178155
"1835","pp484","673","trial5","cheek","diff_bin5",0.230066120947624
"1836","pp484","673","trial5","cheek","diff_bin6",0.107922590023746
"1837","pp484","673","trial5","cheek","diff_bin7",0.220855126199466
"1838","pp484","673","trial5","cheek","diff_bin8",-0.274842514680881
"1839","pp484","673","trial5","cheek","diff_bin9",0.0783586890331989
"1840","pp484","673","trial5","cheek","diff_bin10",0.426236824960807
"1841","pp484","673","trial6","brow","diff_bin1",0.324925909850205
"1842","pp484","673","trial6","brow","diff_bin2",0.646787299151953
"1843","pp484","673","trial6","brow","diff_bin3",0.57005864315565
"1844","pp484","673","trial6","brow","diff_bin4",5.16886320582779
"1845","pp484","673","trial6","brow","diff_bin5",-0.150045864589605
"1846","pp484","673","trial6","brow","diff_bin6",-1.18547797254272
"1847","pp484","673","trial6","brow","diff_bin7",-0.867461689212155
"1848","pp484","673","trial6","brow","diff_bin8",-0.647249868291343
"1849","pp484","673","trial6","brow","diff_bin9",-0.556239390116376
"1850","pp484","673","trial6","brow","diff_bin10",-0.954251223990189
"1851","pp484","673","trial6","cheek","diff_bin1",-0.502925531943348
"1852","pp484","673","trial6","cheek","diff_bin2",0.0975373891462194
"1853","pp484","673","trial6","cheek","diff_bin3",-0.606255671327786
"1854","pp484","673","trial6","cheek","diff_bin4",0.589268822656254
"1855","pp484","673","trial6","cheek","diff_bin5",-0.479728437520933
"1856","pp484","673","trial6","cheek","diff_bin6",-0.213862076362337
"1857","pp484","673","trial6","cheek","diff_bin7",-1.01602751700789
"1858","pp484","673","trial6","cheek","diff_bin8",-0.780090365413425
"1859","pp484","673","trial6","cheek","diff_bin9",-0.783665170740614
"1860","pp484","673","trial6","cheek","diff_bin10",-0.921516970328489
"1861","pp484","673","trial7","brow","diff_bin1",NA
"1862","pp484","673","trial7","brow","diff_bin2",NA
"1863","pp484","673","trial7","brow","diff_bin3",NA
"1864","pp484","673","trial7","brow","diff_bin4",NA
"1865","pp484","673","trial7","brow","diff_bin5",NA
"1866","pp484","673","trial7","brow","diff_bin6",NA
"1867","pp484","673","trial7","brow","diff_bin7",NA
"1868","pp484","673","trial7","brow","diff_bin8",NA
"1869","pp484","673","trial7","brow","diff_bin9",NA
"1870","pp484","673","trial7","brow","diff_bin10",NA
"1871","pp484","673","trial7","cheek","diff_bin1",0.142835652270306
"1872","pp484","673","trial7","cheek","diff_bin2",1.30970951669775
"1873","pp484","673","trial7","cheek","diff_bin3",0.49953338090295
"1874","pp484","673","trial7","cheek","diff_bin4",0.859988569149573
"1875","pp484","673","trial7","cheek","diff_bin5",0.264248566047022
"1876","pp484","673","trial7","cheek","diff_bin6",0.189673430097344
"1877","pp484","673","trial7","cheek","diff_bin7",0.043106411682599
"1878","pp484","673","trial7","cheek","diff_bin8",0.74115890885747
"1879","pp484","673","trial7","cheek","diff_bin9",-0.381356057349384
"1880","pp484","673","trial7","cheek","diff_bin10",-0.759450431006079
"1881","pp484","673","trial8","brow","diff_bin1",-0.205611982458819
"1882","pp484","673","trial8","brow","diff_bin2",-0.748725973245006
"1883","pp484","673","trial8","brow","diff_bin3",-0.288093842126283
"1884","pp484","673","trial8","brow","diff_bin4",-0.557800560961817
"1885","pp484","673","trial8","brow","diff_bin5",-0.595789051534214
"1886","pp484","673","trial8","brow","diff_bin6",-0.301363794312532
"1887","pp484","673","trial8","brow","diff_bin7",-0.122407358511057
"1888","pp484","673","trial8","brow","diff_bin8",2.94919627989406
"1889","pp484","673","trial8","brow","diff_bin9",4.60392173377664
"1890","pp484","673","trial8","brow","diff_bin10",1.66039192584011
"1891","pp484","673","trial8","cheek","diff_bin1",0.165249942606476
"1892","pp484","673","trial8","cheek","diff_bin2",-0.0355393055155566
"1893","pp484","673","trial8","cheek","diff_bin3",-0.0625721399605763
"1894","pp484","673","trial8","cheek","diff_bin4",-0.118986221109353
"1895","pp484","673","trial8","cheek","diff_bin5",0.0385661479823737
"1896","pp484","673","trial8","cheek","diff_bin6",-0.189386401932387
"1897","pp484","673","trial8","cheek","diff_bin7",0.419582990227718
"1898","pp484","673","trial8","cheek","diff_bin8",0.782699712367577
"1899","pp484","673","trial8","cheek","diff_bin9",6.18905785361518
"1900","pp484","673","trial8","cheek","diff_bin10",1.43138336516988
"1901","pp485","429","trial1","brow","diff_bin1",0.075446195987914
"1902","pp485","429","trial1","brow","diff_bin2",0.3309504756887
"1903","pp485","429","trial1","brow","diff_bin3",-0.544308728318922
"1904","pp485","429","trial1","brow","diff_bin4",-0.0996120548557506
"1905","pp485","429","trial1","brow","diff_bin5",-0.504245964943862
"1906","pp485","429","trial1","brow","diff_bin6",0.117047369476577
"1907","pp485","429","trial1","brow","diff_bin7",0.585493249068484
"1908","pp485","429","trial1","brow","diff_bin8",0.347167882302924
"1909","pp485","429","trial1","brow","diff_bin9",0.113457745878171
"1910","pp485","429","trial1","brow","diff_bin10",0.347680685674125
"1911","pp485","429","trial1","cheek","diff_bin1",-0.0710232254974191
"1912","pp485","429","trial1","cheek","diff_bin2",0.0892182214287366
"1913","pp485","429","trial1","cheek","diff_bin3",-0.134141038969507
"1914","pp485","429","trial1","cheek","diff_bin4",-0.341124803029565
"1915","pp485","429","trial1","cheek","diff_bin5",0.436177971429379
"1916","pp485","429","trial1","cheek","diff_bin6",0.136587952215443
"1917","pp485","429","trial1","cheek","diff_bin7",-0.197384335172156
"1918","pp485","429","trial1","cheek","diff_bin8",0.0645608648735373
"1919","pp485","429","trial1","cheek","diff_bin9",-0.446906744892329
"1920","pp485","429","trial1","cheek","diff_bin10",-0.27694038634771
"1921","pp485","429","trial2","brow","diff_bin1",0.345885873874922
"1922","pp485","429","trial2","brow","diff_bin2",-0.0283003360481429
"1923","pp485","429","trial2","brow","diff_bin3",-0.287394239347334
"1924","pp485","429","trial2","brow","diff_bin4",-0.601774756104108
"1925","pp485","429","trial2","brow","diff_bin5",-0.0591646889522892
"1926","pp485","429","trial2","brow","diff_bin6",-0.14563615742102
"1927","pp485","429","trial2","brow","diff_bin7",0.61610120028703
"1928","pp485","429","trial2","brow","diff_bin8",0.895739288644953
"1929","pp485","429","trial2","brow","diff_bin9",0.306047461974762
"1930","pp485","429","trial2","brow","diff_bin10",0.832696524197958
"1931","pp485","429","trial2","cheek","diff_bin1",-0.107664182821176
"1932","pp485","429","trial2","cheek","diff_bin2",0.262572613698497
"1933","pp485","429","trial2","cheek","diff_bin3",0.154343758589797
"1934","pp485","429","trial2","cheek","diff_bin4",-0.135207642179274
"1935","pp485","429","trial2","cheek","diff_bin5",-0.280077454611731
"1936","pp485","429","trial2","cheek","diff_bin6",-0.65746676677337
"1937","pp485","429","trial2","cheek","diff_bin7",-0.62496673955812
"1938","pp485","429","trial2","cheek","diff_bin8",-0.495405820254082
"1939","pp485","429","trial2","cheek","diff_bin9",-0.258996355877514
"1940","pp485","429","trial2","cheek","diff_bin10",-0.121969214105109
"1941","pp485","429","trial3","brow","diff_bin1",-0.0966954856820461
"1942","pp485","429","trial3","brow","diff_bin2",-2.24155968615068
"1943","pp485","429","trial3","brow","diff_bin3",0.341655246062516
"1944","pp485","429","trial3","brow","diff_bin4",-1.62158041036895
"1945","pp485","429","trial3","brow","diff_bin5",-0.639337603044565
"1946","pp485","429","trial3","brow","diff_bin6",0.725744971091897
"1947","pp485","429","trial3","brow","diff_bin7",-0.589146973088289
"1948","pp485","429","trial3","brow","diff_bin8",-0.640940113579567
"1949","pp485","429","trial3","brow","diff_bin9",-0.0103522180561155
"1950","pp485","429","trial3","brow","diff_bin10",-0.664272666969203
"1951","pp485","429","trial3","cheek","diff_bin1",-0.419865216456474
"1952","pp485","429","trial3","cheek","diff_bin2",1.92195624263466
"1953","pp485","429","trial3","cheek","diff_bin3",1.17150677251573
"1954","pp485","429","trial3","cheek","diff_bin4",0.678422382777026
"1955","pp485","429","trial3","cheek","diff_bin5",2.41259371912744
"1956","pp485","429","trial3","cheek","diff_bin6",0.408069839783758
"1957","pp485","429","trial3","cheek","diff_bin7",2.16300856804198
"1958","pp485","429","trial3","cheek","diff_bin8",-0.610975415100589
"1959","pp485","429","trial3","cheek","diff_bin9",0.232331275633342
"1960","pp485","429","trial3","cheek","diff_bin10",0.274242507640653
"1961","pp485","429","trial4","brow","diff_bin1",1.21704265091294
"1962","pp485","429","trial4","brow","diff_bin2",0.0866637697329304
"1963","pp485","429","trial4","brow","diff_bin3",-0.108457913008964
"1964","pp485","429","trial4","brow","diff_bin4",-0.524341447052792
"1965","pp485","429","trial4","brow","diff_bin5",-1.0600927691148
"1966","pp485","429","trial4","brow","diff_bin6",0.426460103574844
"1967","pp485","429","trial4","brow","diff_bin7",0.88791903723414
"1968","pp485","429","trial4","brow","diff_bin8",0.0424665291775642
"1969","pp485","429","trial4","brow","diff_bin9",-0.00865355688901337
"1970","pp485","429","trial4","brow","diff_bin10",0.783819952880383
"1971","pp485","429","trial4","cheek","diff_bin1",0.315338101899318
"1972","pp485","429","trial4","cheek","diff_bin2",-0.411018683951937
"1973","pp485","429","trial4","cheek","diff_bin3",-0.832389693175141
"1974","pp485","429","trial4","cheek","diff_bin4",-0.301346777441788
"1975","pp485","429","trial4","cheek","diff_bin5",-0.353861300181487
"1976","pp485","429","trial4","cheek","diff_bin6",-0.679300761890951
"1977","pp485","429","trial4","cheek","diff_bin7",-0.674218711303238
"1978","pp485","429","trial4","cheek","diff_bin8",0.230700000136051
"1979","pp485","429","trial4","cheek","diff_bin9",0.0629923307415269
"1980","pp485","429","trial4","cheek","diff_bin10",0.216144003390997
"1981","pp485","429","trial5","brow","diff_bin1",0.32428403186309
"1982","pp485","429","trial5","brow","diff_bin2",0.0772089575764165
"1983","pp485","429","trial5","brow","diff_bin3",-0.224639926796639
"1984","pp485","429","trial5","brow","diff_bin4",-0.81442790409893
"1985","pp485","429","trial5","brow","diff_bin5",0.494374500048247
"1986","pp485","429","trial5","brow","diff_bin6",-0.382423114072977
"1987","pp485","429","trial5","brow","diff_bin7",0.253549216848083
"1988","pp485","429","trial5","brow","diff_bin8",0.482740273564129
"1989","pp485","429","trial5","brow","diff_bin9",0.821991753824141
"1990","pp485","429","trial5","brow","diff_bin10",1.21630549606684
"1991","pp485","429","trial5","cheek","diff_bin1",-0.19801174882496
"1992","pp485","429","trial5","cheek","diff_bin2",-0.652321974820377
"1993","pp485","429","trial5","cheek","diff_bin3",0.267340957459808
"1994","pp485","429","trial5","cheek","diff_bin4",-0.811183111710364
"1995","pp485","429","trial5","cheek","diff_bin5",-0.235531085262642
"1996","pp485","429","trial5","cheek","diff_bin6",-0.288610280289866
"1997","pp485","429","trial5","cheek","diff_bin7",-0.326819771745633
"1998","pp485","429","trial5","cheek","diff_bin8",-0.64353818368112
"1999","pp485","429","trial5","cheek","diff_bin9",-0.353045662432842
"2000","pp485","429","trial5","cheek","diff_bin10",-0.599870193445957
"2001","pp485","429","trial6","brow","diff_bin1",-0.0712155681755078
"2002","pp485","429","trial6","brow","diff_bin2",0.264286037432599
"2003","pp485","429","trial6","brow","diff_bin3",1.80615757379053
"2004","pp485","429","trial6","brow","diff_bin4",1.24668909581048
"2005","pp485","429","trial6","brow","diff_bin5",2.04041256379718
"2006","pp485","429","trial6","brow","diff_bin6",0.872983639047918
"2007","pp485","429","trial6","brow","diff_bin7",1.8568289569073
"2008","pp485","429","trial6","brow","diff_bin8",-0.920930754255191
"2009","pp485","429","trial6","brow","diff_bin9",0.339123279417212
"2010","pp485","429","trial6","brow","diff_bin10",-0.488317010225937
"2011","pp485","429","trial6","cheek","diff_bin1",0.338615148418349
"2012","pp485","429","trial6","cheek","diff_bin2",0.509334403346332
"2013","pp485","429","trial6","cheek","diff_bin3",3.15112232984309
"2014","pp485","429","trial6","cheek","diff_bin4",1.14666119186469
"2015","pp485","429","trial6","cheek","diff_bin5",1.06120745235278
"2016","pp485","429","trial6","cheek","diff_bin6",0.799324993672367
"2017","pp485","429","trial6","cheek","diff_bin7",0.523639434630265
"2018","pp485","429","trial6","cheek","diff_bin8",2.52565365936273
"2019","pp485","429","trial6","cheek","diff_bin9",0.304358362975247
"2020","pp485","429","trial6","cheek","diff_bin10",0.443644193897748
"2021","pp485","429","trial7","brow","diff_bin1",-0.0223069466472341
"2022","pp485","429","trial7","brow","diff_bin2",-0.374859264347766
"2023","pp485","429","trial7","brow","diff_bin3",-0.908078619764472
"2024","pp485","429","trial7","brow","diff_bin4",-0.659433085153496
"2025","pp485","429","trial7","brow","diff_bin5",-1.08547653598924
"2026","pp485","429","trial7","brow","diff_bin6",-0.917469331499586
"2027","pp485","429","trial7","brow","diff_bin7",-0.626677769818047
"2028","pp485","429","trial7","brow","diff_bin8",-1.34498709202753
"2029","pp485","429","trial7","brow","diff_bin9",-0.763820621403554
"2030","pp485","429","trial7","brow","diff_bin10",5.00992868557807
"2031","pp485","429","trial7","cheek","diff_bin1",-0.656525646294164
"2032","pp485","429","trial7","cheek","diff_bin2",-0.200395920705615
"2033","pp485","429","trial7","cheek","diff_bin3",-0.0736583628391961
"2034","pp485","429","trial7","cheek","diff_bin4",0.673779521746275
"2035","pp485","429","trial7","cheek","diff_bin5",-0.610473484178346
"2036","pp485","429","trial7","cheek","diff_bin6",0.770087517451698
"2037","pp485","429","trial7","cheek","diff_bin7",0.811810525363168
"2038","pp485","429","trial7","cheek","diff_bin8",-0.165072532052747
"2039","pp485","429","trial7","cheek","diff_bin9",-0.131003970705487
"2040","pp485","429","trial7","cheek","diff_bin10",-0.730560457325042
"2041","pp485","673","trial1","brow","diff_bin1",0.470272741601811
"2042","pp485","673","trial1","brow","diff_bin2",0.885771673117238
"2043","pp485","673","trial1","brow","diff_bin3",0.0198711306340304
"2044","pp485","673","trial1","brow","diff_bin4",0.372263197281062
"2045","pp485","673","trial1","brow","diff_bin5",0.464952406625603
"2046","pp485","673","trial1","brow","diff_bin6",0.851317696614686
"2047","pp485","673","trial1","brow","diff_bin7",0.449984958228679
"2048","pp485","673","trial1","brow","diff_bin8",1.97676084534689
"2049","pp485","673","trial1","brow","diff_bin9",0.240248379407563
"2050","pp485","673","trial1","brow","diff_bin10",0.673567228072217
"2051","pp485","673","trial1","cheek","diff_bin1",1.43614985126848
"2052","pp485","673","trial1","cheek","diff_bin2",3.23130579467145
"2053","pp485","673","trial1","cheek","diff_bin3",2.00471210343952
"2054","pp485","673","trial1","cheek","diff_bin4",1.78342330809553
"2055","pp485","673","trial1","cheek","diff_bin5",1.46325412106962
"2056","pp485","673","trial1","cheek","diff_bin6",0.936603100905894
"2057","pp485","673","trial1","cheek","diff_bin7",-1.21843731374548
"2058","pp485","673","trial1","cheek","diff_bin8",-0.778683084495114
"2059","pp485","673","trial1","cheek","diff_bin9",-1.20701838526444
"2060","pp485","673","trial1","cheek","diff_bin10",-1.20212455877257
"2061","pp485","673","trial2","brow","diff_bin1",-0.855484224005692
"2062","pp485","673","trial2","brow","diff_bin2",-0.915097615907782
"2063","pp485","673","trial2","brow","diff_bin3",0.489278516546939
"2064","pp485","673","trial2","brow","diff_bin4",-0.772410077871166
"2065","pp485","673","trial2","brow","diff_bin5",-0.514469982157177
"2066","pp485","673","trial2","brow","diff_bin6",-1.47094442007872
"2067","pp485","673","trial2","brow","diff_bin7",-0.859746902028798
"2068","pp485","673","trial2","brow","diff_bin8",-0.68872697773334
"2069","pp485","673","trial2","brow","diff_bin9",0.475753327631518
"2070","pp485","673","trial2","brow","diff_bin10",-2.35754939867416
"2071","pp485","673","trial2","cheek","diff_bin1",-0.238417188065541
"2072","pp485","673","trial2","cheek","diff_bin2",0.557519771881684
"2073","pp485","673","trial2","cheek","diff_bin3",0.0888417732370546
"2074","pp485","673","trial2","cheek","diff_bin4",0.794493908545776
"2075","pp485","673","trial2","cheek","diff_bin5",0.313079412749224
"2076","pp485","673","trial2","cheek","diff_bin6",-0.707408893536572
"2077","pp485","673","trial2","cheek","diff_bin7",-0.564985994350052
"2078","pp485","673","trial2","cheek","diff_bin8",-0.455941501492707
"2079","pp485","673","trial2","cheek","diff_bin9",-0.0416602665461892
"2080","pp485","673","trial2","cheek","diff_bin10",0.15779453368022
"2081","pp485","673","trial3","brow","diff_bin1",0.570333499407361
"2082","pp485","673","trial3","brow","diff_bin2",-0.567416930233657
"2083","pp485","673","trial3","brow","diff_bin3",-0.415210479619127
"2084","pp485","673","trial3","brow","diff_bin4",-0.982979962170485
"2085","pp485","673","trial3","brow","diff_bin5",0.619690823885435
"2086","pp485","673","trial3","brow","diff_bin6",-0.405659516830513
"2087","pp485","673","trial3","brow","diff_bin7",0.0246145618176367
"2088","pp485","673","trial3","brow","diff_bin8",1.53982032287312
"2089","pp485","673","trial3","brow","diff_bin9",0.650010323207681
"2090","pp485","673","trial3","brow","diff_bin10",0.322713571538787
"2091","pp485","673","trial3","cheek","diff_bin1",1.71603908178437
"2092","pp485","673","trial3","cheek","diff_bin2",-1.19942668006551
"2093","pp485","673","trial3","cheek","diff_bin3",-1.08341789566204
"2094","pp485","673","trial3","cheek","diff_bin4",-1.55931115131392
"2095","pp485","673","trial3","cheek","diff_bin5",-1.37259284823943
"2096","pp485","673","trial3","cheek","diff_bin6",-1.30131865728089
"2097","pp485","673","trial3","cheek","diff_bin7",-1.36801272857396
"2098","pp485","673","trial3","cheek","diff_bin8",0.362519608590183
"2099","pp485","673","trial3","cheek","diff_bin9",-0.566240821655661
"2100","pp485","673","trial3","cheek","diff_bin10",-1.80506907911727
"2101","pp485","673","trial4","brow","diff_bin1",-0.883464057946834
"2102","pp485","673","trial4","brow","diff_bin2",0.296977252346649
"2103","pp485","673","trial4","brow","diff_bin3",1.2572336151308
"2104","pp485","673","trial4","brow","diff_bin4",-1.18508859084499
"2105","pp485","673","trial4","brow","diff_bin5",-0.627639276139048
"2106","pp485","673","trial4","brow","diff_bin6",-0.217877332338929
"2107","pp485","673","trial4","brow","diff_bin7",0.119707536964681
"2108","pp485","673","trial4","brow","diff_bin8",0.00262811727740414
"2109","pp485","673","trial4","brow","diff_bin9",-0.0965993350499456
"2110","pp485","673","trial4","brow","diff_bin10",-0.0151917998718228
"2111","pp485","673","trial4","cheek","diff_bin1",2.70841925642455
"2112","pp485","673","trial4","cheek","diff_bin2",-0.142736606012923
"2113","pp485","673","trial4","cheek","diff_bin3",-0.210999211438004
"2114","pp485","673","trial4","cheek","diff_bin4",-0.0151834103978584
"2115","pp485","673","trial4","cheek","diff_bin5",0.492645200181744
"2116","pp485","673","trial4","cheek","diff_bin6",2.4626613286212
"2117","pp485","673","trial4","cheek","diff_bin7",0.581298749322957
"2118","pp485","673","trial4","cheek","diff_bin8",0.194059042812294
"2119","pp485","673","trial4","cheek","diff_bin9",0.0459894207505371
"2120","pp485","673","trial4","cheek","diff_bin10",0.283340005606312
"2121","pp485","673","trial5","brow","diff_bin1",-1.35001897510744
"2122","pp485","673","trial5","brow","diff_bin2",-0.367039012936954
"2123","pp485","673","trial5","brow","diff_bin3",-0.65549090923739
"2124","pp485","673","trial5","brow","diff_bin4",-1.16165988682325
"2125","pp485","673","trial5","brow","diff_bin5",-0.426428053364144
"2126","pp485","673","trial5","brow","diff_bin6",-0.666932834457307
"2127","pp485","673","trial5","brow","diff_bin7",0.756096520624842
"2128","pp485","673","trial5","brow","diff_bin8",-1.20008808945261
"2129","pp485","673","trial5","brow","diff_bin9",-0.243453400477567
"2130","pp485","673","trial5","brow","diff_bin10",-1.46273956613951
"2131","pp485","673","trial5","cheek","diff_bin1",-1.3951169983751
"2132","pp485","673","trial5","cheek","diff_bin2",-0.83991865700879
"2133","pp485","673","trial5","cheek","diff_bin3",-0.986419744938537
"2134","pp485","673","trial5","cheek","diff_bin4",-0.41917506143839
"2135","pp485","673","trial5","cheek","diff_bin5",0.177118874186584
"2136","pp485","673","trial5","cheek","diff_bin6",-1.20457147201851
"2137","pp485","673","trial5","cheek","diff_bin7",-0.715314305561904
"2138","pp485","673","trial5","cheek","diff_bin8",-1.05480783309418
"2139","pp485","673","trial5","cheek","diff_bin9",-0.318349687432778
"2140","pp485","673","trial5","cheek","diff_bin10",-0.511404868400586
"2141","pp485","673","trial6","brow","diff_bin1",0.0531712995513804
"2142","pp485","673","trial6","brow","diff_bin2",0.314797169495876
"2143","pp485","673","trial6","brow","diff_bin3",-0.379923197638374
"2144","pp485","673","trial6","brow","diff_bin4",-0.765967985520456
"2145","pp485","673","trial6","brow","diff_bin5",2.15592152316016
"2146","pp485","673","trial6","brow","diff_bin6",-0.476202030581319
"2147","pp485","673","trial6","brow","diff_bin7",-0.310246039576468
"2148","pp485","673","trial6","brow","diff_bin8",0.878143722970627
"2149","pp485","673","trial6","brow","diff_bin9",-0.433895752457255
"2150","pp485","673","trial6","brow","diff_bin10",0.676676098510122
"2151","pp485","673","trial6","cheek","diff_bin1",0.897828937162604
"2152","pp485","673","trial6","cheek","diff_bin2",1.27126554331158
"2153","pp485","673","trial6","cheek","diff_bin3",-0.670956160308657
"2154","pp485","673","trial6","cheek","diff_bin4",0.822853005652519
"2155","pp485","673","trial6","cheek","diff_bin5",0.405811150633663
"2156","pp485","673","trial6","cheek","diff_bin6",-0.775985205788056
"2157","pp485","673","trial6","cheek","diff_bin7",0.282712591953507
