pp_no,condition,emotion,bin,bin_no,trial,muscle,rms
pp417,dyn,828,bin_2,2,trial7,cheek,3.028
pp417,dyn,828,bin_3,3,trial7,brow,9.3517
pp417,dyn,828,bin_3,3,trial7,cheek,2.6159
pp417,dyn,828,bin_4,4,trial7,brow,10.2124
pp417,dyn,828,bin_4,4,trial7,cheek,2.4768
pp417,dyn,828,bin_5,5,trial7,brow,14.5475
pp417,dyn,828,bin_5,5,trial7,cheek,2.9529
pp417,dyn,828,bin_6,6,trial7,brow,23.1362
pp417,dyn,828,bin_6,6,trial7,cheek,3.3724
pp417,dyn,828,bin_0,0,trial8,brow,12.2333
pp417,dyn,828,bin_0,0,trial8,cheek,2.7055
pp417,dyn,828,bin_1,1,trial8,brow,15.3051
pp417,dyn,828,bin_1,1,trial8,cheek,2.8097
pp417,dyn,828,bin_2,2,trial8,brow,10.1775
pp417,dyn,828,bin_2,2,trial8,cheek,2.5447
pp417,dyn,828,bin_3,3,trial8,brow,9.6151
pp417,dyn,828,bin_3,3,trial8,cheek,2.6508
pp417,dyn,828,bin_4,4,trial8,brow,12.6082
pp417,dyn,828,bin_4,4,trial8,cheek,2.9336
pp417,dyn,828,bin_5,5,trial8,brow,10.2842
pp417,dyn,828,bin_5,5,trial8,cheek,2.5889
pp417,dyn,828,bin_6,6,trial8,brow,15.0627
pp417,dyn,828,bin_6,6,trial8,cheek,2.8708
pp417,dyn,929,bin_0,0,trial1,brow,7.8367000000000004
pp417,dyn,929,bin_0,0,trial1,cheek,2.2584
pp417,dyn,929,bin_1,1,trial1,brow,9.496
pp417,dyn,929,bin_1,1,trial1,cheek,2.3993
pp417,dyn,929,bin_2,2,trial1,brow,6.492
pp417,dyn,929,bin_2,2,trial1,cheek,2.3964
pp417,dyn,929,bin_3,3,trial1,brow,8.2448
pp417,dyn,929,bin_3,3,trial1,cheek,2.3132
pp417,dyn,929,bin_4,4,trial1,brow,5.0201
pp417,dyn,929,bin_4,4,trial1,cheek,2.3795
pp417,dyn,929,bin_5,5,trial1,brow,3.6318
pp417,dyn,929,bin_5,5,trial1,cheek,2.3829
pp417,dyn,929,bin_6,6,trial1,brow,4.9839
pp417,dyn,929,bin_6,6,trial1,cheek,3.0676
pp417,dyn,929,bin_0,0,trial2,brow,18.554
pp417,dyn,929,bin_0,0,trial2,cheek,2.9779
pp417,dyn,929,bin_1,1,trial2,brow,24.5392
pp417,dyn,929,bin_1,1,trial2,cheek,3.1668
pp417,dyn,929,bin_2,2,trial2,brow,24.9281
pp417,dyn,929,bin_2,2,trial2,cheek,3.2994
pp417,dyn,929,bin_3,3,trial2,brow,26.7817
pp417,dyn,929,bin_3,3,trial2,cheek,2.7609
pp417,dyn,929,bin_4,4,trial2,brow,21.9195
pp417,dyn,929,bin_4,4,trial2,cheek,3.0321
pp417,dyn,929,bin_5,5,trial2,brow,14.1287
pp417,dyn,929,bin_5,5,trial2,cheek,2.7572
pp417,dyn,929,bin_6,6,trial2,brow,13.3182
pp417,dyn,929,bin_6,6,trial2,cheek,2.6666
pp417,dyn,929,bin_0,0,trial3,brow,23.391
pp417,dyn,929,bin_0,0,trial3,cheek,3.9603
pp417,dyn,929,bin_1,1,trial3,brow,19.0307
pp417,dyn,929,bin_1,1,trial3,cheek,2.9422
pp417,dyn,929,bin_2,2,trial3,brow,26.2013
pp417,dyn,929,bin_2,2,trial3,cheek,3.0533
pp417,dyn,929,bin_3,3,trial3,brow,14.5505
pp417,dyn,929,bin_3,3,trial3,cheek,4.5999
pp417,dyn,929,bin_4,4,trial3,brow,17.6947
pp417,dyn,929,bin_4,4,trial3,cheek,5.7108
pp417,dyn,929,bin_5,5,trial3,brow,15.9838
pp417,dyn,929,bin_5,5,trial3,cheek,3.9745
pp417,dyn,929,bin_6,6,trial3,brow,12.4654
pp417,dyn,929,bin_6,6,trial3,cheek,3.0871
pp417,dyn,929,bin_0,0,trial4,brow,13.8769
pp417,dyn,929,bin_0,0,trial4,cheek,4.5846
pp417,dyn,929,bin_1,1,trial4,brow,11.5371
pp417,dyn,929,bin_1,1,trial4,cheek,4.0616
pp417,dyn,929,bin_2,2,trial4,brow,14.1616
pp417,dyn,929,bin_2,2,trial4,cheek,4.683
pp417,dyn,929,bin_3,3,trial4,brow,10.8962
pp417,dyn,929,bin_3,3,trial4,cheek,4.0445
pp417,dyn,929,bin_4,4,trial4,brow,10.5591
pp417,dyn,929,bin_4,4,trial4,cheek,3.5135
pp417,dyn,929,bin_5,5,trial4,brow,7.5999
pp417,dyn,929,bin_5,5,trial4,cheek,3.1431
pp417,dyn,929,bin_6,6,trial4,brow,9.1801
pp417,dyn,929,bin_6,6,trial4,cheek,3.2052
pp417,dyn,929,bin_0,0,trial5,brow,9.129
pp417,dyn,929,bin_0,0,trial5,cheek,3.1596
pp417,dyn,929,bin_1,1,trial5,brow,9.8661
pp417,dyn,929,bin_1,1,trial5,cheek,3.1189
pp417,dyn,929,bin_2,2,trial5,brow,20.0612
pp417,dyn,929,bin_2,2,trial5,cheek,2.7574
pp417,dyn,929,bin_3,3,trial5,brow,15.3313
pp417,dyn,929,bin_3,3,trial5,cheek,2.5649
pp417,dyn,929,bin_4,4,trial5,brow,11.5254
pp417,dyn,929,bin_4,4,trial5,cheek,2.6172
pp417,dyn,929,bin_5,5,trial5,brow,6.8004
pp417,dyn,929,bin_5,5,trial5,cheek,2.5756
pp417,dyn,929,bin_6,6,trial5,brow,9.883
pp417,dyn,929,bin_6,6,trial5,cheek,2.5705
pp417,dyn,929,bin_0,0,trial6,brow,13.1965
pp417,dyn,929,bin_0,0,trial6,cheek,2.9532
pp417,dyn,929,bin_1,1,trial6,brow,9.0242
pp417,dyn,929,bin_1,1,trial6,cheek,2.652
pp417,dyn,929,bin_2,2,trial6,brow,10.0964
pp417,dyn,929,bin_2,2,trial6,cheek,2.4576
pp417,dyn,929,bin_3,3,trial6,brow,12.1124
pp417,dyn,929,bin_3,3,trial6,cheek,2.6029
pp417,dyn,929,bin_4,4,trial6,brow,8.0439
pp417,dyn,929,bin_4,4,trial6,cheek,2.9668
pp417,dyn,929,bin_5,5,trial6,brow,9.2644
pp417,dyn,929,bin_5,5,trial6,cheek,2.9469
pp417,dyn,929,bin_6,6,trial6,brow,7.2287
pp417,dyn,929,bin_6,6,trial6,cheek,2.6737
pp417,dyn,929,bin_0,0,trial7,brow,8.4482
pp417,dyn,929,bin_0,0,trial7,cheek,2.4607
pp417,dyn,929,bin_1,1,trial7,brow,12.0643
pp417,dyn,929,bin_1,1,trial7,cheek,2.5176
pp417,dyn,929,bin_2,2,trial7,brow,8.7461
pp417,dyn,929,bin_2,2,trial7,cheek,2.5051
pp417,dyn,929,bin_3,3,trial7,brow,7.8188
pp417,dyn,929,bin_3,3,trial7,cheek,2.4885
pp417,dyn,929,bin_4,4,trial7,brow,11.1617
pp417,dyn,929,bin_4,4,trial7,cheek,2.418
pp417,dyn,929,bin_5,5,trial7,brow,8.8348
pp417,dyn,929,bin_5,5,trial7,cheek,2.395
pp417,dyn,929,bin_6,6,trial7,brow,6.6096
pp417,dyn,929,bin_6,6,trial7,cheek,2.3847
pp417,dyn,929,bin_0,0,trial8,brow,9.3693
pp417,dyn,929,bin_0,0,trial8,cheek,2.4704
pp417,dyn,929,bin_1,1,trial8,brow,13.4528
pp417,dyn,929,bin_1,1,trial8,cheek,2.3559
pp417,dyn,929,bin_2,2,trial8,brow,11.0272
pp417,dyn,929,bin_2,2,trial8,cheek,2.5189
pp417,dyn,929,bin_3,3,trial8,brow,11.5955
pp417,dyn,929,bin_3,3,trial8,cheek,2.545
pp417,dyn,929,bin_4,4,trial8,brow,10.5206
pp417,dyn,929,bin_4,4,trial8,cheek,2.4842
pp417,dyn,929,bin_5,5,trial8,brow,12.6699
pp417,dyn,929,bin_5,5,trial8,cheek,2.5109
pp417,dyn,929,bin_6,6,trial8,brow,8.9288
pp417,dyn,929,bin_6,6,trial8,cheek,2.5037
pp420,dyn,626,bin_0,0,trial1,brow,3.692
pp420,dyn,626,bin_0,0,trial1,cheek,5.8346
pp420,dyn,626,bin_1,1,trial1,brow,4.09
pp420,dyn,626,bin_1,1,trial1,cheek,5.7336
pp420,dyn,626,bin_2,2,trial1,brow,4.1037
pp420,dyn,626,bin_2,2,trial1,cheek,4.4197
pp420,dyn,626,bin_3,3,trial1,brow,5.9892
pp420,dyn,626,bin_3,3,trial1,cheek,39.0969
pp420,dyn,626,bin_4,4,trial1,brow,4.6543
pp420,dyn,626,bin_4,4,trial1,cheek,41.1364
pp420,dyn,626,bin_5,5,trial1,brow,3.7607
pp420,dyn,626,bin_5,5,trial1,cheek,46.7115
pp420,dyn,626,bin_6,6,trial1,brow,3.6099
pp420,dyn,626,bin_6,6,trial1,cheek,27.9147
pp420,dyn,626,bin_0,0,trial2,brow,2.6132
pp420,dyn,626,bin_0,0,trial2,cheek,6.0109
pp420,dyn,626,bin_1,1,trial2,brow,2.2681
pp420,dyn,626,bin_1,1,trial2,cheek,5.1798
pp420,dyn,626,bin_2,2,trial2,brow,2.2425
pp420,dyn,626,bin_2,2,trial2,cheek,5.5691
pp420,dyn,626,bin_3,3,trial2,brow,2.6186
pp420,dyn,626,bin_3,3,trial2,cheek,23.4816
pp420,dyn,626,bin_4,4,trial2,brow,3.5063
pp420,dyn,626,bin_4,4,trial2,cheek,40.8472
pp420,dyn,626,bin_5,5,trial2,brow,2.942
pp420,dyn,626,bin_5,5,trial2,cheek,44.8945
pp420,dyn,626,bin_6,6,trial2,brow,3.1511
pp420,dyn,626,bin_6,6,trial2,cheek,48.788
pp420,dyn,626,bin_0,0,trial3,brow,2.2329
pp420,dyn,626,bin_0,0,trial3,cheek,4.1739
pp420,dyn,626,bin_1,1,trial3,brow,2.4073
pp420,dyn,626,bin_1,1,trial3,cheek,4.3926
pp420,dyn,626,bin_2,2,trial3,brow,2.6538
pp420,dyn,626,bin_2,2,trial3,cheek,5.0158
pp420,dyn,626,bin_3,3,trial3,brow,6.7228
pp420,dyn,626,bin_3,3,trial3,cheek,32.7756
pp420,dyn,626,bin_4,4,trial3,brow,6.0061
pp420,dyn,626,bin_4,4,trial3,cheek,38.418
pp420,dyn,626,bin_5,5,trial3,brow,3.5126
pp420,dyn,626,bin_5,5,trial3,cheek,39.3495
pp420,dyn,626,bin_6,6,trial3,brow,6.0094
pp420,dyn,626,bin_6,6,trial3,cheek,30.6056
pp420,dyn,626,bin_0,0,trial4,brow,2.4641
pp420,dyn,626,bin_0,0,trial4,cheek,4.2128
pp420,dyn,626,bin_1,1,trial4,brow,2.1922
pp420,dyn,626,bin_1,1,trial4,cheek,3.9509
pp420,dyn,626,bin_2,2,trial4,brow,2.3743
pp420,dyn,626,bin_2,2,trial4,cheek,4.0947
pp420,dyn,626,bin_3,3,trial4,brow,4.3116
pp420,dyn,626,bin_3,3,trial4,cheek,32.8184
pp420,dyn,626,bin_4,4,trial4,brow,6.6131
pp420,dyn,626,bin_4,4,trial4,cheek,52.6359
pp420,dyn,626,bin_5,5,trial4,brow,5.6833
pp420,dyn,626,bin_5,5,trial4,cheek,57.3431
pp420,dyn,626,bin_6,6,trial4,brow,4.7821
pp420,dyn,626,bin_6,6,trial4,cheek,51.0726
pp420,dyn,626,bin_0,0,trial5,brow,1.8864
pp420,dyn,626,bin_0,0,trial5,cheek,8.0838
pp420,dyn,626,bin_1,1,trial5,brow,2.4005
pp420,dyn,626,bin_1,1,trial5,cheek,7.7955
pp420,dyn,626,bin_2,2,trial5,brow,2.3946
pp420,dyn,626,bin_2,2,trial5,cheek,6.874
pp420,dyn,626,bin_3,3,trial5,brow,2.9148
pp420,dyn,626,bin_3,3,trial5,cheek,35.5439
pp420,dyn,626,bin_4,4,trial5,brow,5.2053
pp420,dyn,626,bin_4,4,trial5,cheek,47.8189
pp420,dyn,626,bin_5,5,trial5,brow,4.9191
pp420,dyn,626,bin_5,5,trial5,cheek,36.7473
pp420,dyn,626,bin_6,6,trial5,brow,5.3802
pp420,dyn,626,bin_6,6,trial5,cheek,29.6759
pp420,dyn,626,bin_0,0,trial6,brow,3.2017
pp420,dyn,626,bin_0,0,trial6,cheek,9.0526
pp420,dyn,626,bin_1,1,trial6,brow,2.8913
pp420,dyn,626,bin_1,1,trial6,cheek,5.6717
pp420,dyn,626,bin_2,2,trial6,brow,2.4843
pp420,dyn,626,bin_2,2,trial6,cheek,4.3463
pp420,dyn,626,bin_3,3,trial6,brow,4.085
pp420,dyn,626,bin_3,3,trial6,cheek,29.702
pp420,dyn,626,bin_4,4,trial6,brow,4.0307
pp420,dyn,626,bin_4,4,trial6,cheek,25.5026
pp420,dyn,626,bin_5,5,trial6,brow,4.0485
pp420,dyn,626,bin_5,5,trial6,cheek,28.3803
pp420,dyn,626,bin_6,6,trial6,brow,3.6924
pp420,dyn,626,bin_6,6,trial6,cheek,31.1691
pp420,dyn,626,bin_0,0,trial7,brow,2.5811
pp420,dyn,626,bin_0,0,trial7,cheek,7.8463
pp420,dyn,626,bin_1,1,trial7,brow,2.9438
pp420,dyn,626,bin_1,1,trial7,cheek,8.6074
pp420,dyn,626,bin_2,2,trial7,brow,2.258
pp420,dyn,626,bin_2,2,trial7,cheek,7.4364
pp420,dyn,626,bin_3,3,trial7,brow,4.6932
pp420,dyn,626,bin_3,3,trial7,cheek,34.8875
pp420,dyn,626,bin_4,4,trial7,brow,3.9744
pp420,dyn,626,bin_4,4,trial7,cheek,31.9168
pp420,dyn,626,bin_5,5,trial7,brow,3.8886
pp420,dyn,626,bin_5,5,trial7,cheek,23.864
pp420,dyn,626,bin_6,6,trial7,brow,4.8628
pp420,dyn,626,bin_6,6,trial7,cheek,21.6799
pp420,dyn,626,bin_0,0,trial8,brow,4.9872
pp420,dyn,626,bin_0,0,trial8,cheek,13.3777
pp420,dyn,626,bin_1,1,trial8,brow,27.2763
pp420,dyn,626,bin_1,1,trial8,cheek,27.4315
pp420,dyn,626,bin_2,2,trial8,brow,5.6361
pp420,dyn,626,bin_2,2,trial8,cheek,16.0842
pp420,dyn,626,bin_3,3,trial8,brow,3.6789
pp420,dyn,626,bin_3,3,trial8,cheek,46.6211
pp420,dyn,626,bin_4,4,trial8,brow,4.5037
pp420,dyn,626,bin_4,4,trial8,cheek,45.0115
pp420,dyn,626,bin_5,5,trial8,brow,4.2712
pp420,dyn,626,bin_5,5,trial8,cheek,39.4561
pp420,dyn,626,bin_6,6,trial8,brow,4.3601
pp420,dyn,626,bin_6,6,trial8,cheek,34.9991
pp420,dyn,727,bin_0,0,trial1,brow,12.4693
pp420,dyn,727,bin_0,0,trial1,cheek,8.0652
pp420,dyn,727,bin_1,1,trial1,brow,12.9677
pp420,dyn,727,bin_1,1,trial1,cheek,7.1245
pp420,dyn,727,bin_2,2,trial1,brow,12.9246
pp420,dyn,727,bin_2,2,trial1,cheek,7.808
pp420,dyn,727,bin_3,3,trial1,brow,9.6912
pp420,dyn,727,bin_3,3,trial1,cheek,4.2446
pp420,dyn,727,bin_4,4,trial1,brow,127.0267
pp420,dyn,727,bin_4,4,trial1,cheek,7.2501
pp420,dyn,727,bin_5,5,trial1,brow,127.9751
pp420,dyn,727,bin_5,5,trial1,cheek,5.1691
pp420,dyn,727,bin_6,6,trial1,brow,86.1052
pp420,dyn,727,bin_6,6,trial1,cheek,4.7058
pp420,dyn,727,bin_0,0,trial2,brow,7.3798
pp420,dyn,727,bin_0,0,trial2,cheek,4.5586
pp420,dyn,727,bin_1,1,trial2,brow,9.5628
pp420,dyn,727,bin_1,1,trial2,cheek,4.6943
pp420,dyn,727,bin_2,2,trial2,brow,9.4014
pp420,dyn,727,bin_2,2,trial2,cheek,4.1648
pp420,dyn,727,bin_3,3,trial2,brow,19.732
pp420,dyn,727,bin_3,3,trial2,cheek,4.4475
pp420,dyn,727,bin_4,4,trial2,brow,97.3317
pp420,dyn,727,bin_4,4,trial2,cheek,4.4495
pp420,dyn,727,bin_5,5,trial2,brow,116.4524
pp420,dyn,727,bin_5,5,trial2,cheek,6.067
pp420,dyn,727,bin_6,6,trial2,brow,138.875
pp420,dyn,727,bin_6,6,trial2,cheek,10.6254
pp420,dyn,727,bin_0,0,trial3,brow,16.7101
pp420,dyn,727,bin_0,0,trial3,cheek,4.0055
pp420,dyn,727,bin_1,1,trial3,brow,9.9417
pp420,dyn,727,bin_1,1,trial3,cheek,4.1897
pp420,dyn,727,bin_2,2,trial3,brow,7.996
pp420,dyn,727,bin_2,2,trial3,cheek,4.5148
pp420,dyn,727,bin_3,3,trial3,brow,19.4611
pp420,dyn,727,bin_3,3,trial3,cheek,4.1493
pp420,dyn,727,bin_4,4,trial3,brow,17.6851
pp420,dyn,727,bin_4,4,trial3,cheek,4.2017
pp420,dyn,727,bin_5,5,trial3,brow,20.5059
pp420,dyn,727,bin_5,5,trial3,cheek,4.6767
pp420,dyn,727,bin_6,6,trial3,brow,125.0224
pp420,dyn,727,bin_6,6,trial3,cheek,4.7142
pp420,dyn,727,bin_0,0,trial4,brow,17.0501
pp420,dyn,727,bin_0,0,trial4,cheek,4.8401
pp420,dyn,727,bin_1,1,trial4,brow,17.0185
pp420,dyn,727,bin_1,1,trial4,cheek,3.8147
pp420,dyn,727,bin_2,2,trial4,brow,20.555
pp420,dyn,727,bin_2,2,trial4,cheek,3.6232
pp420,dyn,727,bin_3,3,trial4,brow,138.9426
pp420,dyn,727,bin_3,3,trial4,cheek,9.6417
pp420,dyn,727,bin_4,4,trial4,brow,123.3484
pp420,dyn,727,bin_4,4,trial4,cheek,14.9772
pp420,dyn,727,bin_5,5,trial4,brow,84.8409
pp420,dyn,727,bin_5,5,trial4,cheek,12.4564
pp420,dyn,727,bin_6,6,trial4,brow,83.934
pp420,dyn,727,bin_6,6,trial4,cheek,10.9314
pp420,dyn,727,bin_0,0,trial5,brow,12.115
pp420,dyn,727,bin_0,0,trial5,cheek,5.9096
pp420,dyn,727,bin_1,1,trial5,brow,11.6147
pp420,dyn,727,bin_1,1,trial5,cheek,4.3931
pp420,dyn,727,bin_2,2,trial5,brow,12.9551
pp420,dyn,727,bin_2,2,trial5,cheek,3.7724
pp420,dyn,727,bin_3,3,trial5,brow,112.5485
pp420,dyn,727,bin_3,3,trial5,cheek,7.1373
pp420,dyn,727,bin_4,4,trial5,brow,173.7825
pp420,dyn,727,bin_4,4,trial5,cheek,4.5495
pp420,dyn,727,bin_5,5,trial5,brow,191.7985
pp420,dyn,727,bin_5,5,trial5,cheek,5.3408
pp420,dyn,727,bin_6,6,trial5,brow,152.0474
pp420,dyn,727,bin_6,6,trial5,cheek,5.3364
pp420,dyn,727,bin_0,0,trial6,brow,14.8487
pp420,dyn,727,bin_0,0,trial6,cheek,5.5263
pp420,dyn,727,bin_1,1,trial6,brow,17.5805
pp420,dyn,727,bin_1,1,trial6,cheek,4.114
pp420,dyn,727,bin_2,2,trial6,brow,14.543
pp420,dyn,727,bin_2,2,trial6,cheek,4.9162
pp420,dyn,727,bin_3,3,trial6,brow,122.8724
pp420,dyn,727,bin_3,3,trial6,cheek,7.4245
pp420,dyn,727,bin_4,4,trial6,brow,188.6644
pp420,dyn,727,bin_4,4,trial6,cheek,8.7645
pp420,dyn,727,bin_5,5,trial6,brow,133.9018
pp420,dyn,727,bin_5,5,trial6,cheek,5.9062
pp420,dyn,727,bin_6,6,trial6,brow,138.2591
pp420,dyn,727,bin_6,6,trial6,cheek,6.1728
pp420,dyn,727,bin_0,0,trial7,brow,22.3566
pp420,dyn,727,bin_0,0,trial7,cheek,5.3977
pp420,dyn,727,bin_1,1,trial7,brow,19.6913
pp420,dyn,727,bin_1,1,trial7,cheek,4.3949
pp420,dyn,727,bin_2,2,trial7,brow,21.7079
pp420,dyn,727,bin_2,2,trial7,cheek,5.0688
pp420,dyn,727,bin_3,3,trial7,brow,70.0754
pp420,dyn,727,bin_3,3,trial7,cheek,4.5684
pp420,dyn,727,bin_4,4,trial7,brow,167.2235
pp420,dyn,727,bin_4,4,trial7,cheek,10.4815
pp420,dyn,727,bin_5,5,trial7,brow,165.6378
pp420,dyn,727,bin_5,5,trial7,cheek,6.5423
pp420,dyn,727,bin_6,6,trial7,brow,151.1424
pp420,dyn,727,bin_6,6,trial7,cheek,6.6023
pp420,dyn,727,bin_0,0,trial8,brow,16.7048
pp420,dyn,727,bin_0,0,trial8,cheek,6.7385
pp420,dyn,727,bin_1,1,trial8,brow,19.6236
pp420,dyn,727,bin_1,1,trial8,cheek,6.4294
pp420,dyn,727,bin_2,2,trial8,brow,18.2898
pp420,dyn,727,bin_2,2,trial8,cheek,7.671
pp420,dyn,727,bin_3,3,trial8,brow,87.0762
pp420,dyn,727,bin_3,3,trial8,cheek,5.7635
pp420,dyn,727,bin_4,4,trial8,brow,199.5363
pp420,dyn,727,bin_4,4,trial8,cheek,10.5676
pp420,dyn,727,bin_5,5,trial8,brow,187.1024
pp420,dyn,727,bin_5,5,trial8,cheek,7.8142
pp420,dyn,727,bin_6,6,trial8,brow,186.3746
pp420,dyn,727,bin_6,6,trial8,cheek,16.9466
pp420,dyn,828,bin_0,0,trial1,brow,3.7833
pp420,dyn,828,bin_0,0,trial1,cheek,4.0701
pp420,dyn,828,bin_1,1,trial1,brow,4.8072
pp420,dyn,828,bin_1,1,trial1,cheek,3.759
pp420,dyn,828,bin_2,2,trial1,brow,4.0494
pp420,dyn,828,bin_2,2,trial1,cheek,6.1185
pp420,dyn,828,bin_3,3,trial1,brow,3.1009
pp420,dyn,828,bin_3,3,trial1,cheek,6.3175
pp420,dyn,828,bin_4,4,trial1,brow,2.0158
pp420,dyn,828,bin_4,4,trial1,cheek,10.963
pp420,dyn,828,bin_5,5,trial1,brow,2.3924
pp420,dyn,828,bin_5,5,trial1,cheek,16.516
pp420,dyn,828,bin_6,6,trial1,brow,2.361
pp420,dyn,828,bin_6,6,trial1,cheek,17.11
pp420,dyn,828,bin_0,0,trial2,brow,2.8154
pp420,dyn,828,bin_0,0,trial2,cheek,22.3013
pp420,dyn,828,bin_1,1,trial2,brow,3.6045
pp420,dyn,828,bin_1,1,trial2,cheek,21.6053
pp420,dyn,828,bin_2,2,trial2,brow,4.2107
pp420,dyn,828,bin_2,2,trial2,cheek,27.0253
pp420,dyn,828,bin_3,3,trial2,brow,2.8204
pp420,dyn,828,bin_3,3,trial2,cheek,26.8872
pp420,dyn,828,bin_4,4,trial2,brow,3.0638
pp420,dyn,828,bin_4,4,trial2,cheek,39.3024
pp420,dyn,828,bin_5,5,trial2,brow,3.0436
pp420,dyn,828,bin_5,5,trial2,cheek,31.9735
pp420,dyn,828,bin_6,6,trial2,brow,2.6547
pp420,dyn,828,bin_6,6,trial2,cheek,40.1748
pp420,dyn,828,bin_0,0,trial3,brow,3.0025
pp420,dyn,828,bin_0,0,trial3,cheek,33.0328
pp420,dyn,828,bin_1,1,trial3,brow,2.8992
pp420,dyn,828,bin_1,1,trial3,cheek,35.9311
pp420,dyn,828,bin_2,2,trial3,brow,2.9274
pp420,dyn,828,bin_2,2,trial3,cheek,23.3559
pp420,dyn,828,bin_3,3,trial3,brow,2.4601
pp420,dyn,828,bin_3,3,trial3,cheek,13.7291
pp420,dyn,828,bin_4,4,trial3,brow,2.2062
pp420,dyn,828,bin_4,4,trial3,cheek,10.8322
pp420,dyn,828,bin_5,5,trial3,brow,2.6252
pp420,dyn,828,bin_5,5,trial3,cheek,18.0176
pp420,dyn,828,bin_6,6,trial3,brow,2.5712
pp420,dyn,828,bin_6,6,trial3,cheek,20.2921
pp420,dyn,828,bin_0,0,trial4,brow,2.6456
pp420,dyn,828,bin_0,0,trial4,cheek,17.5484
pp420,dyn,828,bin_1,1,trial4,brow,2.9211
pp420,dyn,828,bin_1,1,trial4,cheek,17.6626
pp420,dyn,828,bin_2,2,trial4,brow,3.4343
pp420,dyn,828,bin_2,2,trial4,cheek,20.7452
pp420,dyn,828,bin_3,3,trial4,brow,4.2671
pp420,dyn,828,bin_3,3,trial4,cheek,30.1204
pp420,dyn,828,bin_4,4,trial4,brow,4.2074
pp420,dyn,828,bin_4,4,trial4,cheek,36.3094
pp420,dyn,828,bin_5,5,trial4,brow,3.39
pp420,dyn,828,bin_5,5,trial4,cheek,32.871
pp420,dyn,828,bin_6,6,trial4,brow,3.1384
pp420,dyn,828,bin_6,6,trial4,cheek,37.2025
pp420,dyn,828,bin_0,0,trial5,brow,2.521
pp420,dyn,828,bin_0,0,trial5,cheek,17.0366
pp420,dyn,828,bin_1,1,trial5,brow,2.2439
pp420,dyn,828,bin_1,1,trial5,cheek,16.8652
pp420,dyn,828,bin_2,2,trial5,brow,2.4886
pp420,dyn,828,bin_2,2,trial5,cheek,19.0556
pp420,dyn,828,bin_3,3,trial5,brow,2.7342
pp420,dyn,828,bin_3,3,trial5,cheek,15.9651
pp420,dyn,828,bin_4,4,trial5,brow,3.0401
pp420,dyn,828,bin_4,4,trial5,cheek,23.8351
pp420,dyn,828,bin_5,5,trial5,brow,2.9794
pp420,dyn,828,bin_5,5,trial5,cheek,35.0111
pp420,dyn,828,bin_6,6,trial5,brow,3.2498
pp420,dyn,828,bin_6,6,trial5,cheek,28.9481
pp420,dyn,828,bin_0,0,trial6,brow,3.3256
pp420,dyn,828,bin_0,0,trial6,cheek,14.2082
pp420,dyn,828,bin_1,1,trial6,brow,2.6187
pp420,dyn,828,bin_1,1,trial6,cheek,15.3368
pp420,dyn,828,bin_2,2,trial6,brow,4.7665
pp420,dyn,828,bin_2,2,trial6,cheek,14.4441
pp420,dyn,828,bin_3,3,trial6,brow,3.4384
pp420,dyn,828,bin_3,3,trial6,cheek,26.534300000000002
pp420,dyn,828,bin_4,4,trial6,brow,3.3956
pp420,dyn,828,bin_4,4,trial6,cheek,23.4393
pp420,dyn,828,bin_5,5,trial6,brow,3.3186
pp420,dyn,828,bin_5,5,trial6,cheek,16.4179
pp420,dyn,828,bin_6,6,trial6,brow,13.2039
pp420,dyn,828,bin_6,6,trial6,cheek,66.1151
pp420,dyn,828,bin_0,0,trial7,brow,2.3484
pp420,dyn,828,bin_0,0,trial7,cheek,8.3935
pp420,dyn,828,bin_1,1,trial7,brow,2.3877
pp420,dyn,828,bin_1,1,trial7,cheek,8.2905
pp420,dyn,828,bin_2,2,trial7,brow,3.1344
pp420,dyn,828,bin_2,2,trial7,cheek,11.3569
pp420,dyn,828,bin_3,3,trial7,brow,3.2581
pp420,dyn,828,bin_3,3,trial7,cheek,11.0531
pp420,dyn,828,bin_4,4,trial7,brow,3.2761
pp420,dyn,828,bin_4,4,trial7,cheek,19.2669
pp420,dyn,828,bin_5,5,trial7,brow,3.1497
pp420,dyn,828,bin_5,5,trial7,cheek,15.7079
pp420,dyn,828,bin_6,6,trial7,brow,3.0021
pp420,dyn,828,bin_6,6,trial7,cheek,10.5537
pp420,dyn,828,bin_0,0,trial8,brow,3.5052
pp420,dyn,828,bin_0,0,trial8,cheek,5.2475
pp420,dyn,828,bin_1,1,trial8,brow,2.8636
pp420,dyn,828,bin_1,1,trial8,cheek,5.1992
pp420,dyn,828,bin_2,2,trial8,brow,2.3591
pp420,dyn,828,bin_2,2,trial8,cheek,4.4711
pp420,dyn,828,bin_3,3,trial8,brow,3.1461
pp420,dyn,828,bin_3,3,trial8,cheek,3.6258
pp420,dyn,828,bin_4,4,trial8,brow,3.4576
pp420,dyn,828,bin_4,4,trial8,cheek,12.5411
pp420,dyn,828,bin_5,5,trial8,brow,3.6588
pp420,dyn,828,bin_5,5,trial8,cheek,16.0136
pp420,dyn,828,bin_6,6,trial8,brow,2.3934
pp420,dyn,828,bin_6,6,trial8,cheek,14.7229
pp420,dyn,929,bin_0,0,trial1,brow,2.7196
pp420,dyn,929,bin_0,0,trial1,cheek,14.4606
pp420,dyn,929,bin_1,1,trial1,brow,3.1303
