pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp402,dyn,626,trial3,brow,diff_bin6,-0.5206492139705795
pp402,dyn,626,trial3,cheek,diff_bin1,-0.018105420029229102
pp402,dyn,626,trial3,cheek,diff_bin2,0.027525933465145314
pp402,dyn,626,trial3,cheek,diff_bin3,0.6194284199777181
pp402,dyn,626,trial3,cheek,diff_bin4,0.06238420610333373
pp402,dyn,626,trial3,cheek,diff_bin5,0.019647821473396943
pp402,dyn,626,trial3,cheek,diff_bin6,0.08601854207857917
pp402,dyn,626,trial4,brow,diff_bin1,0.308158675533475
pp402,dyn,626,trial4,brow,diff_bin2,0.7257184203613007
pp402,dyn,626,trial4,brow,diff_bin3,-0.20224863782480562
pp402,dyn,626,trial4,brow,diff_bin4,-0.35134574177224187
pp402,dyn,626,trial4,brow,diff_bin5,0.05948625344344172
pp402,dyn,626,trial4,brow,diff_bin6,0.7151066091174063
pp402,dyn,626,trial4,cheek,diff_bin1,0.6012518121895272
pp402,dyn,626,trial4,cheek,diff_bin2,-0.45002528290213833
pp402,dyn,626,trial4,cheek,diff_bin3,-1.0756233086565272
pp402,dyn,626,trial4,cheek,diff_bin4,2.220180097240853
pp402,dyn,626,trial4,cheek,diff_bin5,-0.35622354584375987
pp402,dyn,626,trial4,cheek,diff_bin6,-0.5410269681080282
pp402,dyn,626,trial5,brow,diff_bin1,-0.30059862700024265
pp402,dyn,626,trial5,brow,diff_bin2,0.3869727594777778
pp402,dyn,626,trial5,brow,diff_bin3,-0.21246741902262956
pp402,dyn,626,trial5,brow,diff_bin4,-0.33620252529130396
pp402,dyn,626,trial5,brow,diff_bin5,-0.06834098918725688
pp402,dyn,626,trial5,brow,diff_bin6,-0.48247906067282503
pp402,dyn,626,trial5,cheek,diff_bin1,NA
pp402,dyn,626,trial5,cheek,diff_bin2,NA
pp402,dyn,626,trial5,cheek,diff_bin3,NA
pp402,dyn,626,trial5,cheek,diff_bin4,NA
pp402,dyn,626,trial5,cheek,diff_bin5,NA
pp402,dyn,626,trial5,cheek,diff_bin6,NA
pp402,dyn,626,trial6,brow,diff_bin1,-3.005523881709493e-4
pp402,dyn,626,trial6,brow,diff_bin2,0.46409912616542687
pp402,dyn,626,trial6,brow,diff_bin3,0.07007494527286096
pp402,dyn,626,trial6,brow,diff_bin4,-0.10126303539925097
pp402,dyn,626,trial6,brow,diff_bin5,-0.37841857612213303
pp402,dyn,626,trial6,brow,diff_bin6,-0.2606482787879356
pp402,dyn,626,trial6,cheek,diff_bin1,0.36282027817419965
pp402,dyn,626,trial6,cheek,diff_bin2,1.1798421877762841
pp402,dyn,626,trial6,cheek,diff_bin3,0.19813926244307173
pp402,dyn,626,trial6,cheek,diff_bin4,1.5894328235882433
pp402,dyn,626,trial6,cheek,diff_bin5,0.5571154016333458
pp402,dyn,626,trial6,cheek,diff_bin6,0.16487084975502542
pp402,dyn,626,trial7,brow,diff_bin1,-0.326053102336904
pp402,dyn,626,trial7,brow,diff_bin2,-0.6347666438177719
pp402,dyn,626,trial7,brow,diff_bin3,-0.5970357593950373
pp402,dyn,626,trial7,brow,diff_bin4,-0.3718064235823645
pp402,dyn,626,trial7,brow,diff_bin5,-0.20973932811461338
pp402,dyn,626,trial7,brow,diff_bin6,-0.40352626024167326
pp402,dyn,626,trial7,cheek,diff_bin1,0.2531674001203753
pp402,dyn,626,trial7,cheek,diff_bin2,1.923896644442746
pp402,dyn,626,trial7,cheek,diff_bin3,-0.1526740137196076
pp402,dyn,626,trial7,cheek,diff_bin4,-0.14185347435744694
pp402,dyn,626,trial7,cheek,diff_bin5,0.12868373894955426
pp402,dyn,626,trial7,cheek,diff_bin6,0.0992357359924464
pp402,dyn,626,trial8,brow,diff_bin1,-0.08637413247753517
pp402,dyn,626,trial8,brow,diff_bin2,0.17961473105405987
pp402,dyn,626,trial8,brow,diff_bin3,-0.4376042771774037
pp402,dyn,626,trial8,brow,diff_bin4,-0.17982280578433263
pp402,dyn,626,trial8,brow,diff_bin5,0.026795401376194516
pp402,dyn,626,trial8,brow,diff_bin6,0.1559635700464266
pp402,dyn,626,trial8,cheek,diff_bin1,0.3750408434626049
pp402,dyn,626,trial8,cheek,diff_bin2,0.10388666957793635
pp402,dyn,626,trial8,cheek,diff_bin3,0.32656197960976713
pp402,dyn,626,trial8,cheek,diff_bin4,0.11961916430844616
pp402,dyn,626,trial8,cheek,diff_bin5,0.4755342298633724
pp402,dyn,626,trial8,cheek,diff_bin6,0.5659426837445825
pp402,dyn,727,trial1,brow,diff_bin1,-0.5180598395494113
pp402,dyn,727,trial1,brow,diff_bin2,0.05964808934476462
pp402,dyn,727,trial1,brow,diff_bin3,-0.6019139558492023
pp402,dyn,727,trial1,brow,diff_bin4,0.20881455153562528
pp402,dyn,727,trial1,brow,diff_bin5,-0.45166088117803005
pp402,dyn,727,trial1,brow,diff_bin6,0.3890766261949769
pp402,dyn,727,trial1,cheek,diff_bin1,0.3295044069801791
pp402,dyn,727,trial1,cheek,diff_bin2,0.9955608090777337
pp402,dyn,727,trial1,cheek,diff_bin3,0.3935259315396291
pp402,dyn,727,trial1,cheek,diff_bin4,0.32967051175108947
pp402,dyn,727,trial1,cheek,diff_bin5,0.3433622907247004
pp402,dyn,727,trial1,cheek,diff_bin6,3.6051142185854568
pp402,dyn,727,trial2,brow,diff_bin1,-0.03313012094226647
pp402,dyn,727,trial2,brow,diff_bin2,3.563002322941736
pp402,dyn,727,trial2,brow,diff_bin3,5.453962352243143
pp402,dyn,727,trial2,brow,diff_bin4,-1.036489589730418
pp402,dyn,727,trial2,brow,diff_bin5,-1.0631925134487137
pp402,dyn,727,trial2,brow,diff_bin6,0.7967875004565741
pp402,dyn,727,trial2,cheek,diff_bin1,0.01964782147339672
pp402,dyn,727,trial2,cheek,diff_bin2,0.42788588986508636
pp402,dyn,727,trial2,cheek,diff_bin3,0.5054805471332114
pp402,dyn,727,trial2,cheek,diff_bin4,0.45012019991408736
pp402,dyn,727,trial2,cheek,diff_bin5,0.08388290930973169
pp402,dyn,727,trial2,cheek,diff_bin6,5.22406623288977
pp402,dyn,727,trial3,brow,diff_bin1,0.016622859007319857
pp402,dyn,727,trial3,brow,diff_bin2,0.2831203496573583
pp402,dyn,727,trial3,brow,diff_bin3,0.33037643284367585
pp402,dyn,727,trial3,brow,diff_bin4,0.15693458545436445
pp402,dyn,727,trial3,brow,diff_bin5,-0.40447415623513727
pp402,dyn,727,trial3,brow,diff_bin6,-0.058954506910523174
pp402,dyn,727,trial3,cheek,diff_bin1,-0.44558791259353303
pp402,dyn,727,trial3,cheek,diff_bin2,1.1359667990029618
pp402,dyn,727,trial3,cheek,diff_bin3,1.4116058017022097
pp402,dyn,727,trial3,cheek,diff_bin4,4.203898188464317
pp402,dyn,727,trial3,cheek,diff_bin5,0.34189107703949445
pp402,dyn,727,trial3,cheek,diff_bin6,1.0727757982980637
pp402,dyn,727,trial4,brow,diff_bin1,-0.2910965476511352
pp402,dyn,727,trial4,brow,diff_bin2,-0.5781934365981446
pp402,dyn,727,trial4,brow,diff_bin3,-0.4647695891851936
pp402,dyn,727,trial4,brow,diff_bin4,3.5891272612981635
pp402,dyn,727,trial4,brow,diff_bin5,0.7142511907818414
pp402,dyn,727,trial4,brow,diff_bin6,-0.9562652215031574
pp402,dyn,727,trial4,cheek,diff_bin1,0.3577422180349399
pp402,dyn,727,trial4,cheek,diff_bin2,0.3499590230551402
pp402,dyn,727,trial4,cheek,diff_bin3,0.4885141312473675
pp402,dyn,727,trial4,cheek,diff_bin4,0.31154136246887293
pp402,dyn,727,trial4,cheek,diff_bin5,0.042973677159808654
pp402,dyn,727,trial4,cheek,diff_bin6,-0.2469503358377304
pp402,dyn,727,trial5,brow,diff_bin1,0.577014346459934
pp402,dyn,727,trial5,brow,diff_bin2,1.5428741249700983
pp402,dyn,727,trial5,brow,diff_bin3,0.5295270691288698
pp402,dyn,727,trial5,brow,diff_bin4,0.6041103002243
pp402,dyn,727,trial5,brow,diff_bin5,0.5086733572726767
pp402,dyn,727,trial5,brow,diff_bin6,0.8944439071977698
pp402,dyn,727,trial5,cheek,diff_bin1,0.9563838123958761
pp402,dyn,727,trial5,cheek,diff_bin2,0.12104291948767759
pp402,dyn,727,trial5,cheek,diff_bin3,-0.44278786074104415
pp402,dyn,727,trial5,cheek,diff_bin4,-0.2749745836156067
pp402,dyn,727,trial5,cheek,diff_bin5,0.13447367667842985
pp402,dyn,727,trial5,cheek,diff_bin6,3.572130556933257
pp402,dyn,727,trial6,brow,diff_bin1,0.026194296599851674
pp402,dyn,727,trial6,brow,diff_bin2,-0.1186950739131864
pp402,dyn,727,trial6,brow,diff_bin3,-0.15570925648720496
pp402,dyn,727,trial6,brow,diff_bin4,-0.32480465395526936
pp402,dyn,727,trial6,brow,diff_bin5,0.14142145834183112
pp402,dyn,727,trial6,brow,diff_bin6,-0.5799967509271727
pp402,dyn,727,trial6,cheek,diff_bin1,-0.22291260256170253
pp402,dyn,727,trial6,cheek,diff_bin2,-0.16937940782259236
pp402,dyn,727,trial6,cheek,diff_bin3,-0.2105022032494
pp402,dyn,727,trial6,cheek,diff_bin4,0.3801189036018642
pp402,dyn,727,trial6,cheek,diff_bin5,0.9036811415113175
pp402,dyn,727,trial6,cheek,diff_bin6,2.3279109058027148
pp402,dyn,727,trial7,brow,diff_bin1,0.33252653838982393
pp402,dyn,727,trial7,brow,diff_bin2,0.596735207006866
pp402,dyn,727,trial7,brow,diff_bin3,1.0656894102119827
pp402,dyn,727,trial7,brow,diff_bin4,0.7660617986196779
pp402,dyn,727,trial7,brow,diff_bin5,0.46479270859966804
pp402,dyn,727,trial7,brow,diff_bin6,0.6796876661421427
pp402,dyn,727,trial7,cheek,diff_bin1,-0.4406047694662223
pp402,dyn,727,trial7,cheek,diff_bin2,-0.1546198124645576
pp402,dyn,727,trial7,cheek,diff_bin3,-0.08231677861257691
pp402,dyn,727,trial7,cheek,diff_bin4,0.36483726467811106
pp402,dyn,727,trial7,cheek,diff_bin5,0.06893347992779916
pp402,dyn,727,trial7,cheek,diff_bin6,-0.40266169393969886
pp402,dyn,727,trial8,brow,diff_bin1,0.4919349011929831
pp402,dyn,727,trial8,brow,diff_bin2,0.48670991352169785
pp402,dyn,727,trial8,brow,diff_bin3,5.479994812941672
pp402,dyn,727,trial8,brow,diff_bin4,0.8085552824242037
pp402,dyn,727,trial8,brow,diff_bin5,0.9811185920634755
pp402,dyn,727,trial8,brow,diff_bin6,0.9429021999367722
pp402,dyn,727,trial8,cheek,diff_bin1,-0.3777934368091193
pp402,dyn,727,trial8,cheek,diff_bin2,-0.5053619008682755
pp402,dyn,727,trial8,cheek,diff_bin3,-0.2874561706868709
pp402,dyn,727,trial8,cheek,diff_bin4,-0.18807805917650147
pp402,dyn,727,trial8,cheek,diff_bin5,-0.2661235722513833
pp402,dyn,727,trial8,cheek,diff_bin6,-0.7226032119660386
pp402,dyn,828,trial1,brow,diff_bin1,0.31137227414546054
pp402,dyn,828,trial1,brow,diff_bin2,0.23429214628676087
pp402,dyn,828,trial1,brow,diff_bin3,0.22428143981920967
pp402,dyn,828,trial1,brow,diff_bin4,-0.3771007694970746
pp402,dyn,828,trial1,brow,diff_bin5,2.2436466971131814
pp402,dyn,828,trial1,brow,diff_bin6,1.0468470874150908
pp402,dyn,828,trial1,cheek,diff_bin1,1.1511535209147663
pp402,dyn,828,trial1,cheek,diff_bin2,0.8001741399811764
pp402,dyn,828,trial1,cheek,diff_bin3,-0.5223520460071066
pp402,dyn,828,trial1,cheek,diff_bin4,0.4761986489470137
pp402,dyn,828,trial1,cheek,diff_bin5,0.6060451212929405
pp402,dyn,828,trial1,cheek,diff_bin6,0.3095006467119742
pp402,dyn,828,trial2,brow,diff_bin1,0.5315615776026446
pp402,dyn,828,trial2,brow,diff_bin2,0.24390982270824213
pp402,dyn,828,trial2,brow,diff_bin3,0.3910880152542766
pp402,dyn,828,trial2,brow,diff_bin4,0.24458028572800905
pp402,dyn,828,trial2,brow,diff_bin5,0.6703705421088328
pp402,dyn,828,trial2,brow,diff_bin6,0.2192182880492466
pp402,dyn,828,trial2,cheek,diff_bin1,-1.5365877771857621
pp402,dyn,828,trial2,cheek,diff_bin2,-1.5613611173043929
pp402,dyn,828,trial2,cheek,diff_bin3,-0.788024762451733
pp402,dyn,828,trial2,cheek,diff_bin4,-1.598046542422595
pp402,dyn,828,trial2,cheek,diff_bin5,-1.3279601849223506
pp402,dyn,828,trial2,cheek,diff_bin6,-1.782280462615171
pp402,dyn,828,trial3,brow,diff_bin1,-0.5564843064063875
pp402,dyn,828,trial3,brow,diff_bin2,-0.28034601992039243
pp402,dyn,828,trial3,brow,diff_bin3,-0.27239294134109104
pp402,dyn,828,trial3,brow,diff_bin4,-1.0779658192980563
pp402,dyn,828,trial3,brow,diff_bin5,-1.2000825665535004
pp402,dyn,828,trial3,brow,diff_bin6,-1.096969977996272
pp402,dyn,828,trial3,cheek,diff_bin1,-0.36035243586353133
pp402,dyn,828,trial3,cheek,diff_bin2,-0.32136527320557123
pp402,dyn,828,trial3,cheek,diff_bin3,-0.05778073102381798
pp402,dyn,828,trial3,cheek,diff_bin4,-0.2644387952892924
pp402,dyn,828,trial3,cheek,diff_bin5,0.08260152964842321
pp402,dyn,828,trial3,cheek,diff_bin6,-0.17194216714520927
pp402,dyn,828,trial4,brow,diff_bin1,0.38544687812244705
pp402,dyn,828,trial4,brow,diff_bin2,-0.14162953307210302
pp402,dyn,828,trial4,brow,diff_bin3,-0.5401851192017132
pp402,dyn,828,trial4,brow,diff_bin4,-0.9078762870075789
pp402,dyn,828,trial4,brow,diff_bin5,-0.3216141747577587
pp402,dyn,828,trial4,brow,diff_bin6,0.12694870488065935
pp402,dyn,828,trial4,cheek,diff_bin1,-0.07090300792573634
pp402,dyn,828,trial4,cheek,diff_bin2,0.8289102653486686
pp402,dyn,828,trial4,cheek,diff_bin3,6.670126909929386
pp402,dyn,828,trial4,cheek,diff_bin4,2.8222387040319448
pp402,dyn,828,trial4,cheek,diff_bin5,2.065702660294219
pp402,dyn,828,trial4,cheek,diff_bin6,2.106042390372449
pp402,dyn,828,trial5,brow,diff_bin1,-1.0666835450343954
pp402,dyn,828,trial5,brow,diff_bin2,-0.4091211585445544
pp402,dyn,828,trial5,brow,diff_bin3,-0.13074028885451272
pp402,dyn,828,trial5,brow,diff_bin4,0.40523709691280274
pp402,dyn,828,trial5,brow,diff_bin5,0.5609001145710579
pp402,dyn,828,trial5,brow,diff_bin6,0.7416245775199044
pp402,dyn,828,trial5,cheek,diff_bin1,NA
pp402,dyn,828,trial5,cheek,diff_bin2,NA
pp402,dyn,828,trial5,cheek,diff_bin3,NA
pp402,dyn,828,trial5,cheek,diff_bin4,NA
pp402,dyn,828,trial5,cheek,diff_bin5,NA
pp402,dyn,828,trial5,cheek,diff_bin6,NA
pp402,dyn,828,trial6,brow,diff_bin1,0.4249810768742093
pp402,dyn,828,trial6,brow,diff_bin2,0.5554439327550253
pp402,dyn,828,trial6,brow,diff_bin3,0.30522250989518596
pp402,dyn,828,trial6,brow,diff_bin4,-0.22636218712193312
pp402,dyn,828,trial6,brow,diff_bin5,-0.21461752456877825
pp402,dyn,828,trial6,brow,diff_bin6,0.5054135198317422
pp402,dyn,828,trial6,cheek,diff_bin1,0.055407805725098624
pp402,dyn,828,trial6,cheek,diff_bin2,-0.039793957259524726
pp402,dyn,828,trial6,cheek,diff_bin3,0.013620591214649314
pp402,dyn,828,trial6,cheek,diff_bin4,-0.043329615954616596
pp402,dyn,828,trial6,cheek,diff_bin5,-0.08331340723803882
pp402,dyn,828,trial6,cheek,diff_bin6,-0.03431249981948292
pp402,dyn,828,trial7,brow,diff_bin1,-0.8313972639252225
pp402,dyn,828,trial7,brow,diff_bin2,-0.7397056661185034
pp402,dyn,828,trial7,brow,diff_bin3,-1.1776567345130275
pp402,dyn,828,trial7,brow,diff_bin4,-1.8107356610741454
pp402,dyn,828,trial7,brow,diff_bin5,-1.5990543021436556
pp402,dyn,828,trial7,brow,diff_bin6,-1.8175790077586607
pp402,dyn,828,trial7,cheek,diff_bin1,-0.2248109428006781
pp402,dyn,828,trial7,cheek,diff_bin2,-0.30719890917221643
pp402,dyn,828,trial7,cheek,diff_bin3,-0.17300998352963304
pp402,dyn,828,trial7,cheek,diff_bin4,1.0816030804093002
pp402,dyn,828,trial7,cheek,diff_bin5,3.4196938357435216
pp402,dyn,828,trial7,cheek,diff_bin6,0.19583752490331402
pp402,dyn,828,trial8,brow,diff_bin1,-0.08246695143130801
pp402,dyn,828,trial8,brow,diff_bin2,0.0550010870353467
pp402,dyn,828,trial8,brow,diff_bin3,0.2753291069793794
pp402,dyn,828,trial8,brow,diff_bin4,-0.03814703388327978
pp402,dyn,828,trial8,brow,diff_bin5,-0.2920444436445988
pp402,dyn,828,trial8,brow,diff_bin6,0.18897809391631934
pp402,dyn,828,trial8,cheek,diff_bin1,-0.42968931309211295
pp402,dyn,828,trial8,cheek,diff_bin2,-0.1820982874237283
pp402,dyn,828,trial8,cheek,diff_bin3,-0.31192103051666803
pp402,dyn,828,trial8,cheek,diff_bin4,-0.3141041217914899
pp402,dyn,828,trial8,cheek,diff_bin5,0.08983895180951745
pp402,dyn,828,trial8,cheek,diff_bin6,-0.2338755174417862
pp402,dyn,929,trial1,brow,diff_bin1,-0.16907227805359026
pp402,dyn,929,trial1,brow,diff_bin2,0.4444938626908683
pp402,dyn,929,trial1,brow,diff_bin3,0.1317113042624506
pp402,dyn,929,trial1,brow,diff_bin4,-0.4355697687036286
pp402,dyn,929,trial1,brow,diff_bin5,-0.5913483834342574
pp402,dyn,929,trial1,brow,diff_bin6,-0.18946360162028886
pp402,dyn,929,trial1,cheek,diff_bin1,0.1228463427147044
pp402,dyn,929,trial1,cheek,diff_bin2,0.052631483125596734
pp402,dyn,929,trial1,cheek,diff_bin3,0.06402152455944998
pp402,dyn,929,trial1,cheek,diff_bin4,0.18435256645751175
pp402,dyn,929,trial1,cheek,diff_bin5,0.5509695251096627
pp402,dyn,929,trial1,cheek,diff_bin6,-0.04036345933121743
pp402,dyn,929,trial2,brow,diff_bin1,0.15291180733576437
pp402,dyn,929,trial2,brow,diff_bin2,0.15543182351350815
pp402,dyn,929,trial2,brow,diff_bin3,0.23757510314217012
pp402,dyn,929,trial2,brow,diff_bin4,-0.02261078735627109
pp402,dyn,929,trial2,brow,diff_bin5,-0.6182131430538761
pp402,dyn,929,trial2,brow,diff_bin6,-0.32658484886982253
pp402,dyn,929,trial2,cheek,diff_bin1,-0.04919074144245372
pp402,dyn,929,trial2,cheek,diff_bin2,-0.052750129390532696
pp402,dyn,929,trial2,cheek,diff_bin3,0.05858752562538261
pp402,dyn,929,trial2,cheek,diff_bin4,0.18803060067052701
pp402,dyn,929,trial2,cheek,diff_bin5,0.22934323012123226
pp402,dyn,929,trial2,cheek,diff_bin6,0.12289380122067894
pp402,dyn,929,trial3,brow,diff_bin1,-0.08420090751691167
pp402,dyn,929,trial3,brow,diff_bin2,0.016507261934946227
pp402,dyn,929,trial3,brow,diff_bin3,0.44474817625009044
pp402,dyn,929,trial3,brow,diff_bin4,0.1778576555539816
pp402,dyn,929,trial3,brow,diff_bin5,-0.06235306083830605
pp402,dyn,929,trial3,brow,diff_bin6,0.09224646375411227
pp402,dyn,929,trial3,cheek,diff_bin1,-0.3791934627353637
pp402,dyn,929,trial3,cheek,diff_bin2,-0.08286255143128216
pp402,dyn,929,trial3,cheek,diff_bin3,0.04456353710995081
pp402,dyn,929,trial3,cheek,diff_bin4,1.307386922582453
pp402,dyn,929,trial3,cheek,diff_bin5,0.16090806450616396
pp402,dyn,929,trial3,cheek,diff_bin6,0.4479845671452396
pp402,dyn,929,trial4,brow,diff_bin1,0.13009294524922055
pp402,dyn,929,trial4,brow,diff_bin2,-0.12174683662384866
pp402,dyn,929,trial4,brow,diff_bin3,1.1906960842767662
pp402,dyn,929,trial4,brow,diff_bin4,2.65690623084871
pp402,dyn,929,trial4,brow,diff_bin5,1.1872512915200335
pp402,dyn,929,trial4,brow,diff_bin6,-0.22448951454948163
pp402,dyn,929,trial4,cheek,diff_bin1,0.18337966708503695
pp402,dyn,929,trial4,cheek,diff_bin2,-0.15025362991491376
pp402,dyn,929,trial4,cheek,diff_bin3,0.6541917756039577
pp402,dyn,929,trial4,cheek,diff_bin4,0.9732078527637967
pp402,dyn,929,trial4,cheek,diff_bin5,0.7214879370756405
pp402,dyn,929,trial4,cheek,diff_bin6,0.789021391077195
pp402,dyn,929,trial5,brow,diff_bin1,0.047579754988963274
pp402,dyn,929,trial5,brow,diff_bin2,0.12905257159785838
pp402,dyn,929,trial5,brow,diff_bin3,0.0126694391321438
pp402,dyn,929,trial5,brow,diff_bin4,0.375921679358864
pp402,dyn,929,trial5,brow,diff_bin5,0.574609927354564
pp402,dyn,929,trial5,brow,diff_bin6,-0.014172201073000434
pp402,dyn,929,trial5,cheek,diff_bin1,-0.8778162557552759
pp402,dyn,929,trial5,cheek,diff_bin2,-0.8749450161438254
pp402,dyn,929,trial5,cheek,diff_bin3,-0.14572134259435965
pp402,dyn,929,trial5,cheek,diff_bin4,-0.6128079583942907
pp402,dyn,929,trial5,cheek,diff_bin5,-0.7797669824121892
pp402,dyn,929,trial5,cheek,diff_bin6,1.0374192113471445
pp402,dyn,929,trial6,brow,diff_bin1,-0.1563566000924967
pp402,dyn,929,trial6,brow,diff_bin2,0.3155106493364343
pp402,dyn,929,trial6,brow,diff_bin3,0.2184091085426318
pp402,dyn,929,trial6,brow,diff_bin4,0.30392782268460206
pp402,dyn,929,trial6,brow,diff_bin5,0.17795013321188058
pp402,dyn,929,trial6,brow,diff_bin6,-0.12135380657777861
pp402,dyn,929,trial6,cheek,diff_bin1,NA
pp402,dyn,929,trial6,cheek,diff_bin2,NA
pp402,dyn,929,trial6,cheek,diff_bin3,NA
pp402,dyn,929,trial6,cheek,diff_bin4,NA
pp402,dyn,929,trial6,cheek,diff_bin5,NA
pp402,dyn,929,trial6,cheek,diff_bin6,NA
pp402,dyn,929,trial7,brow,diff_bin1,NA
pp402,dyn,929,trial7,brow,diff_bin2,NA
pp402,dyn,929,trial7,brow,diff_bin3,NA
pp402,dyn,929,trial7,brow,diff_bin4,NA
pp402,dyn,929,trial7,brow,diff_bin5,NA
pp402,dyn,929,trial7,brow,diff_bin6,NA
pp402,dyn,929,trial7,cheek,diff_bin1,-0.06487577766698893
pp402,dyn,929,trial7,cheek,diff_bin2,5.457728187054922e-4
pp402,dyn,929,trial7,cheek,diff_bin3,0.21764470839854555
pp402,dyn,929,trial7,cheek,diff_bin4,-0.09842894139088165
pp402,dyn,929,trial7,cheek,diff_bin5,0.3186601383650313
pp402,dyn,929,trial7,cheek,diff_bin6,1.2907764454914172
pp402,dyn,929,trial8,brow,diff_bin1,0.0739590069046131
pp402,dyn,929,trial8,brow,diff_bin2,0.09506703232002783
pp402,dyn,929,trial8,brow,diff_bin3,0.7296949596509514
pp402,dyn,929,trial8,brow,diff_bin4,0.8218258263326903
pp402,dyn,929,trial8,brow,diff_bin5,0.38149345824727043
pp402,dyn,929,trial8,brow,diff_bin6,0.12627824186089293
pp402,dyn,929,trial8,cheek,diff_bin1,-0.4757952516462313
pp402,dyn,929,trial8,cheek,diff_bin2,-0.6350185391903047
pp402,dyn,929,trial8,cheek,diff_bin3,-0.7324033934497498
pp402,dyn,929,trial8,cheek,diff_bin4,-0.8274390516634627
pp402,dyn,929,trial8,cheek,diff_bin5,-0.9065286518697808
pp402,dyn,929,trial8,cheek,diff_bin6,-0.800245327740138
pp403,dyn,626,trial1,brow,diff_bin1,-0.094426521387808
pp403,dyn,626,trial1,brow,diff_bin2,-0.1967285756878458
pp403,dyn,626,trial1,brow,diff_bin3,0.3111714109479128
pp403,dyn,626,trial1,brow,diff_bin4,1.2042216988288161
pp403,dyn,626,trial1,brow,diff_bin5,0.09643933507328656
pp403,dyn,626,trial1,brow,diff_bin6,-0.29050013389228374
pp403,dyn,626,trial1,cheek,diff_bin1,0.046950837860545436
pp403,dyn,626,trial1,cheek,diff_bin2,-0.05466945727845707
pp403,dyn,626,trial1,cheek,diff_bin3,-0.04773744875663832
pp403,dyn,626,trial1,cheek,diff_bin4,-0.008741213582832419
pp403,dyn,626,trial1,cheek,diff_bin5,0.2559238550438276
pp403,dyn,626,trial1,cheek,diff_bin6,-0.009498326570321847
pp403,dyn,626,trial2,brow,diff_bin1,0.05802015321950904
pp403,dyn,626,trial2,brow,diff_bin2,0.33248167647512233
pp403,dyn,626,trial2,brow,diff_bin3,0.27379058536045364
pp403,dyn,626,trial2,brow,diff_bin4,0.30260896542873406
pp403,dyn,626,trial2,brow,diff_bin5,0.2577839241473622
pp403,dyn,626,trial2,brow,diff_bin6,0.20383732243417862
pp403,dyn,626,trial2,cheek,diff_bin1,0.01733493762264743
pp403,dyn,626,trial2,cheek,diff_bin2,0.02624330602089958
pp403,dyn,626,trial2,cheek,diff_bin3,0.08855272162765904
pp403,dyn,626,trial2,cheek,diff_bin4,-0.022723222260883913
pp403,dyn,626,trial2,cheek,diff_bin5,-0.016430335092140647
pp403,dyn,626,trial2,cheek,diff_bin6,0.022457741083452498
pp403,dyn,626,trial3,brow,diff_bin1,-0.026981288212486576
pp403,dyn,626,trial3,brow,diff_bin2,-0.010016144292024354
pp403,dyn,626,trial3,brow,diff_bin3,0.06647077575616117
pp403,dyn,626,trial3,brow,diff_bin4,-0.13770201562559725
pp403,dyn,626,trial3,brow,diff_bin5,-0.08472987133157395
pp403,dyn,626,trial3,brow,diff_bin6,0.03389833841734524
pp403,dyn,626,trial3,cheek,diff_bin1,0.016046862280295338
pp403,dyn,626,trial3,cheek,diff_bin2,0.03692154893536087
pp403,dyn,626,trial3,cheek,diff_bin3,0.050323432077543806
pp403,dyn,626,trial3,cheek,diff_bin4,0.03027468686337581
pp403,dyn,626,trial3,cheek,diff_bin5,0.0968809644900428
pp403,dyn,626,trial3,cheek,diff_bin6,0.11544498163783545
pp403,dyn,626,trial4,brow,diff_bin1,-0.25497237487240804
pp403,dyn,626,trial4,brow,diff_bin2,-0.12147170844745253
pp403,dyn,626,trial4,brow,diff_bin3,0.7951412793229817
pp403,dyn,626,trial4,brow,diff_bin4,-0.24807129937933864
pp403,dyn,626,trial4,brow,diff_bin5,-0.18065801562759615
pp403,dyn,626,trial4,brow,diff_bin6,0.19374130458320696
pp403,dyn,626,trial4,cheek,diff_bin1,0.36146737202709356
