pp_no,model,emotion,trial,muscle,bin,zdiff
pp402,child,525,trial6,brow,diff_bin7,-1.2764589584592874
pp402,child,525,trial6,brow,diff_bin8,-0.138925221196694
pp402,child,525,trial6,brow,diff_bin9,NA
pp402,child,525,trial6,cheek,diff_bin1,0.7271842298834519
pp402,child,525,trial6,cheek,diff_bin10,-1.23516198910901
pp402,child,525,trial6,cheek,diff_bin2,0.5264897302137685
pp402,child,525,trial6,cheek,diff_bin3,0.5788372556908699
pp402,child,525,trial6,cheek,diff_bin4,-1.3400309521079867
pp402,child,525,trial6,cheek,diff_bin5,-0.6868559590563168
pp402,child,525,trial6,cheek,diff_bin6,-0.8646133923763069
pp402,child,525,trial6,cheek,diff_bin7,-0.8687293107693016
pp402,child,525,trial6,cheek,diff_bin8,-1.1090371095264926
pp402,child,525,trial6,cheek,diff_bin9,-1.4202430518700564
pp402,child,525,trial7,brow,diff_bin1,0.2276458953102877
pp402,child,525,trial7,brow,diff_bin10,0.4492527735933956
pp402,child,525,trial7,brow,diff_bin2,0.755851163401885
pp402,child,525,trial7,brow,diff_bin3,0.20502045363702837
pp402,child,525,trial7,brow,diff_bin4,0.06172598970638367
pp402,child,525,trial7,brow,diff_bin5,-0.121754375547984
pp402,child,525,trial7,brow,diff_bin6,NA
pp402,child,525,trial7,brow,diff_bin7,-0.74861547479789
pp402,child,525,trial7,brow,diff_bin8,0.1253722198499812
pp402,child,525,trial7,brow,diff_bin9,0.9999999946435904
pp402,child,525,trial7,cheek,diff_bin1,-0.3870895645468042
pp402,child,525,trial7,cheek,diff_bin10,-0.7487299998749501
pp402,child,525,trial7,cheek,diff_bin2,-1.3197991842325623
pp402,child,525,trial7,cheek,diff_bin3,-1.1957226020662772
pp402,child,525,trial7,cheek,diff_bin4,-0.37217177581726446
pp402,child,525,trial7,cheek,diff_bin5,-1.4044170557955842
pp402,child,525,trial7,cheek,diff_bin6,-1.054506021709446
pp402,child,525,trial7,cheek,diff_bin7,-0.7931741890950805
pp402,child,525,trial7,cheek,diff_bin8,-1.5385225658771944
pp402,child,525,trial7,cheek,diff_bin9,-1.3051326017899196
pp402,child,525,trial8,brow,diff_bin1,-0.7447749939234622
pp402,child,525,trial8,brow,diff_bin10,NA
pp402,child,525,trial8,brow,diff_bin2,-0.4954220328011911
pp402,child,525,trial8,brow,diff_bin3,-0.44827873858901146
pp402,child,525,trial8,brow,diff_bin4,-0.6651824192795233
pp402,child,525,trial8,brow,diff_bin5,-0.41802799431000404
pp402,child,525,trial8,brow,diff_bin6,-0.6127793360436709
pp402,child,525,trial8,brow,diff_bin7,-0.8665850286145536
pp402,child,525,trial8,brow,diff_bin8,-0.6227979818030476
pp402,child,525,trial8,brow,diff_bin9,-0.3120808154045922
pp402,child,525,trial8,cheek,diff_bin1,NA
pp402,child,525,trial8,cheek,diff_bin10,NA
pp402,child,525,trial8,cheek,diff_bin2,NA
pp402,child,525,trial8,cheek,diff_bin3,NA
pp402,child,525,trial8,cheek,diff_bin4,NA
pp402,child,525,trial8,cheek,diff_bin5,NA
pp402,child,525,trial8,cheek,diff_bin6,NA
pp402,child,525,trial8,cheek,diff_bin7,NA
pp402,child,525,trial8,cheek,diff_bin8,NA
pp402,child,525,trial8,cheek,diff_bin9,NA
pp403,adult,131,trial1,brow,diff_bin1,-0.5060246774188555
pp403,adult,131,trial1,brow,diff_bin10,-0.06331385208566591
pp403,adult,131,trial1,brow,diff_bin2,-0.6333468662565747
pp403,adult,131,trial1,brow,diff_bin3,-0.5010706867986242
pp403,adult,131,trial1,brow,diff_bin4,-0.022154060857763336
pp403,adult,131,trial1,brow,diff_bin5,-0.7275421365076074
pp403,adult,131,trial1,brow,diff_bin6,-0.45095204337432204
pp403,adult,131,trial1,brow,diff_bin7,0.0013889693327751723
pp403,adult,131,trial1,brow,diff_bin8,-0.3446264409503867
pp403,adult,131,trial1,brow,diff_bin9,-0.5288732229430061
pp403,adult,131,trial1,cheek,diff_bin1,NA
pp403,adult,131,trial1,cheek,diff_bin10,NA
pp403,adult,131,trial1,cheek,diff_bin2,NA
pp403,adult,131,trial1,cheek,diff_bin3,NA
pp403,adult,131,trial1,cheek,diff_bin4,NA
pp403,adult,131,trial1,cheek,diff_bin5,NA
pp403,adult,131,trial1,cheek,diff_bin6,NA
pp403,adult,131,trial1,cheek,diff_bin7,NA
pp403,adult,131,trial1,cheek,diff_bin8,NA
pp403,adult,131,trial1,cheek,diff_bin9,NA
pp403,adult,131,trial2,brow,diff_bin1,-0.03701603271845699
pp403,adult,131,trial2,brow,diff_bin10,0.4242375332072805
pp403,adult,131,trial2,brow,diff_bin2,-0.18758030839127976
pp403,adult,131,trial2,brow,diff_bin3,-0.27527057226714896
pp403,adult,131,trial2,brow,diff_bin4,0.5842930993207334
pp403,adult,131,trial2,brow,diff_bin5,0.09806123489392349
pp403,adult,131,trial2,brow,diff_bin6,0.2160310302242902
pp403,adult,131,trial2,brow,diff_bin7,-0.03951617751745218
pp403,adult,131,trial2,brow,diff_bin8,-0.18751085992464095
pp403,adult,131,trial2,brow,diff_bin9,-0.08738932052043469
pp403,adult,131,trial2,cheek,diff_bin1,0.1283126313691219
pp403,adult,131,trial2,cheek,diff_bin10,0.2054873877714215
pp403,adult,131,trial2,cheek,diff_bin2,0.23188422609310338
pp403,adult,131,trial2,cheek,diff_bin3,NA
pp403,adult,131,trial2,cheek,diff_bin4,0.06685599233109663
pp403,adult,131,trial2,cheek,diff_bin5,0.060616739636880856
pp403,adult,131,trial2,cheek,diff_bin6,0.19545658920918224
pp403,adult,131,trial2,cheek,diff_bin7,0.19041719280231567
pp403,adult,131,trial2,cheek,diff_bin8,0.20671124118451756
pp403,adult,131,trial2,cheek,diff_bin9,0.42222942751817816
pp403,adult,131,trial3,brow,diff_bin1,NA
pp403,adult,131,trial3,brow,diff_bin10,-0.23575439474969678
pp403,adult,131,trial3,brow,diff_bin2,-0.4418311447557653
pp403,adult,131,trial3,brow,diff_bin3,-0.4405347733785085
pp403,adult,131,trial3,brow,diff_bin4,0.04176167793877204
pp403,adult,131,trial3,brow,diff_bin5,-0.6024885975800873
pp403,adult,131,trial3,brow,diff_bin6,0.09389432689559798
pp403,adult,131,trial3,brow,diff_bin7,0.18825164356878782
pp403,adult,131,trial3,brow,diff_bin8,-0.436877154135534
pp403,adult,131,trial3,brow,diff_bin9,-0.0341223466085086
pp403,adult,131,trial3,cheek,diff_bin1,0.05380155592473734
pp403,adult,131,trial3,cheek,diff_bin10,0.056129277122194676
pp403,adult,131,trial3,cheek,diff_bin2,0.09843620981412698
pp403,adult,131,trial3,cheek,diff_bin3,0.12380117172868871
pp403,adult,131,trial3,cheek,diff_bin4,-0.16435631424109137
pp403,adult,131,trial3,cheek,diff_bin5,NA
pp403,adult,131,trial3,cheek,diff_bin6,0.03935528622505319
pp403,adult,131,trial3,cheek,diff_bin7,0.13805546442239702
pp403,adult,131,trial3,cheek,diff_bin8,0.01934168335206876
pp403,adult,131,trial3,cheek,diff_bin9,0.0945726725688627
pp403,adult,131,trial4,brow,diff_bin1,-0.5063719197520492
pp403,adult,131,trial4,brow,diff_bin10,-0.43009435389381556
pp403,adult,131,trial4,brow,diff_bin2,-0.6245500604823321
pp403,adult,131,trial4,brow,diff_bin3,0.5229469537898324
pp403,adult,131,trial4,brow,diff_bin4,0.48454195173860015
pp403,adult,131,trial4,brow,diff_bin5,-0.570912694748333
pp403,adult,131,trial4,brow,diff_bin6,0.23288385812862833
pp403,adult,131,trial4,brow,diff_bin7,-0.48090748198450534
pp403,adult,131,trial4,brow,diff_bin8,-0.3233057616922886
pp403,adult,131,trial4,brow,diff_bin9,0.49898723279946144
pp403,adult,131,trial4,cheek,diff_bin1,0.09922811496377765
pp403,adult,131,trial4,cheek,diff_bin10,0.24249095567327017
pp403,adult,131,trial4,cheek,diff_bin2,0.08576572741971966
pp403,adult,131,trial4,cheek,diff_bin3,0.25067397555299176
pp403,adult,131,trial4,cheek,diff_bin4,0.05228973700267742
pp403,adult,131,trial4,cheek,diff_bin5,-0.03573172023725868
pp403,adult,131,trial4,cheek,diff_bin6,-0.004391474011697982
pp403,adult,131,trial4,cheek,diff_bin7,-0.04329081484755848
pp403,adult,131,trial4,cheek,diff_bin8,NA
pp403,adult,131,trial4,cheek,diff_bin9,0.03158021748303058
pp403,adult,131,trial5,brow,diff_bin1,0.3609005316327349
pp403,adult,131,trial5,brow,diff_bin10,-0.07803692701308218
pp403,adult,131,trial5,brow,diff_bin2,0.7145784227350396
pp403,adult,131,trial5,brow,diff_bin3,-0.008866254240881277
pp403,adult,131,trial5,brow,diff_bin4,-0.30939291887565773
pp403,adult,131,trial5,brow,diff_bin5,-0.19392326834428636
pp403,adult,131,trial5,brow,diff_bin6,0.20978066822680216
pp403,adult,131,trial5,brow,diff_bin7,0.5369986935397404
pp403,adult,131,trial5,brow,diff_bin8,0.013449853039039006
pp403,adult,131,trial5,brow,diff_bin9,0.06308235719687
pp403,adult,131,trial5,cheek,diff_bin1,-0.6641684492992675
pp403,adult,131,trial5,cheek,diff_bin10,-0.19588853747262785
pp403,adult,131,trial5,cheek,diff_bin2,-0.5027397843993082
pp403,adult,131,trial5,cheek,diff_bin3,-0.6626806275029545
pp403,adult,131,trial5,cheek,diff_bin4,-0.46585620212619433
pp403,adult,131,trial5,cheek,diff_bin5,-0.5450227199654935
pp403,adult,131,trial5,cheek,diff_bin6,-0.21525421795044353
pp403,adult,131,trial5,cheek,diff_bin7,-0.1487101882540579
pp403,adult,131,trial5,cheek,diff_bin8,-0.6343880162472608
pp403,adult,131,trial5,cheek,diff_bin9,-0.3855378222510398
pp403,adult,131,trial6,brow,diff_bin1,0.3027953145449761
pp403,adult,131,trial6,brow,diff_bin10,-0.010972857728923369
pp403,adult,131,trial6,brow,diff_bin2,0.5660744515724996
pp403,adult,131,trial6,brow,diff_bin3,0.1558192096484889
pp403,adult,131,trial6,brow,diff_bin4,0.4396550928010844
pp403,adult,131,trial6,brow,diff_bin5,0.10866370080077353
pp403,adult,131,trial6,brow,diff_bin6,0.0736616736148405
pp403,adult,131,trial6,brow,diff_bin7,0.13084091114741636
pp403,adult,131,trial6,brow,diff_bin8,0.321222307693126
pp403,adult,131,trial6,brow,diff_bin9,0.26598762722643526
pp403,adult,131,trial6,cheek,diff_bin1,-0.2048394653762528
pp403,adult,131,trial6,cheek,diff_bin10,0.1644523027440792
pp403,adult,131,trial6,cheek,diff_bin2,-0.049722044547750255
pp403,adult,131,trial6,cheek,diff_bin3,0.0425948982008959
pp403,adult,131,trial6,cheek,diff_bin4,-0.23973128621236717
pp403,adult,131,trial6,cheek,diff_bin5,-0.10009201149066907
pp403,adult,131,trial6,cheek,diff_bin6,-0.641491165468368
pp403,adult,131,trial6,cheek,diff_bin7,0.27889459543144435
pp403,adult,131,trial6,cheek,diff_bin8,0.07139144909727635
pp403,adult,131,trial6,cheek,diff_bin9,-0.5073232354169823
pp403,adult,131,trial7,brow,diff_bin1,-0.11299265522125597
pp403,adult,131,trial7,brow,diff_bin10,-0.2197349484450239
pp403,adult,131,trial7,brow,diff_bin2,-0.20672493569469702
pp403,adult,131,trial7,brow,diff_bin3,-0.23255976528431427
pp403,adult,131,trial7,brow,diff_bin4,0.046530472647966184
pp403,adult,131,trial7,brow,diff_bin5,NA
pp403,adult,131,trial7,brow,diff_bin6,-0.05676254673274332
pp403,adult,131,trial7,brow,diff_bin7,-0.2597141157400677
pp403,adult,131,trial7,brow,diff_bin8,-0.15785636466989245
pp403,adult,131,trial7,brow,diff_bin9,-0.1518374975612003
pp403,adult,131,trial7,cheek,diff_bin1,0.08917331927579136
pp403,adult,131,trial7,cheek,diff_bin10,0.4713995381737477
pp403,adult,131,trial7,cheek,diff_bin2,0.29295691111917677
pp403,adult,131,trial7,cheek,diff_bin3,-0.2765428771082401
pp403,adult,131,trial7,cheek,diff_bin4,0.1544934955590809
pp403,adult,131,trial7,cheek,diff_bin5,0.15084593244553957
pp403,adult,131,trial7,cheek,diff_bin6,0.2925009657299843
pp403,adult,131,trial7,cheek,diff_bin7,-0.060448759756651926
pp403,adult,131,trial7,cheek,diff_bin8,-0.01710995065759935
pp403,adult,131,trial7,cheek,diff_bin9,NA
pp403,adult,131,trial8,brow,diff_bin1,0.0036344697540948434
pp403,adult,131,trial8,brow,diff_bin10,0.07384686952587735
pp403,adult,131,trial8,brow,diff_bin2,0.04884542153592508
pp403,adult,131,trial8,brow,diff_bin3,0.1359337987009252
pp403,adult,131,trial8,brow,diff_bin4,0.5806123305888794
pp403,adult,131,trial8,brow,diff_bin5,0.35559929867930984
pp403,adult,131,trial8,brow,diff_bin6,0.41148216483462896
pp403,adult,131,trial8,brow,diff_bin7,0.6831645663254423
pp403,adult,131,trial8,brow,diff_bin8,-0.03715492965173442
pp403,adult,131,trial8,brow,diff_bin9,0.4659066131905343
pp403,adult,131,trial8,cheek,diff_bin1,-0.10337961771800563
pp403,adult,131,trial8,cheek,diff_bin10,-0.22024562010581622
pp403,adult,131,trial8,cheek,diff_bin2,-0.09834022131113906
pp403,adult,131,trial8,cheek,diff_bin3,0.021285450537574607
pp403,adult,131,trial8,cheek,diff_bin4,-0.024069117124224604
pp403,adult,131,trial8,cheek,diff_bin5,-0.17880258394077542
pp403,adult,131,trial8,cheek,diff_bin6,NA
pp403,adult,131,trial8,cheek,diff_bin7,-0.08852539688062283
pp403,adult,131,trial8,cheek,diff_bin8,-0.300132051717525
pp403,adult,131,trial8,cheek,diff_bin9,-0.07237533125290269
pp403,adult,232,trial1,brow,diff_bin1,NA
pp403,adult,232,trial1,brow,diff_bin10,-0.26973784442492815
pp403,adult,232,trial1,brow,diff_bin2,0.019677065547647532
pp403,adult,232,trial1,brow,diff_bin3,-0.04738700373651111
pp403,adult,232,trial1,brow,diff_bin4,0.12324787879491222
pp403,adult,232,trial1,brow,diff_bin5,0.08373170127746007
pp403,adult,232,trial1,brow,diff_bin6,0.005486428864461712
pp403,adult,232,trial1,brow,diff_bin7,-0.0689391778834052
pp403,adult,232,trial1,brow,diff_bin8,0.017454714615207367
pp403,adult,232,trial1,brow,diff_bin9,-0.15961572582474087
pp403,adult,232,trial1,cheek,diff_bin1,-0.7198897752837635
pp403,adult,232,trial1,cheek,diff_bin10,-0.6728554088196755
pp403,adult,232,trial1,cheek,diff_bin2,-0.9839301498778252
pp403,adult,232,trial1,cheek,diff_bin3,-0.9490383290417108
pp403,adult,232,trial1,cheek,diff_bin4,-0.7883055807884143
pp403,adult,232,trial1,cheek,diff_bin5,-0.9794666844888862
pp403,adult,232,trial1,cheek,diff_bin6,-0.9336081771864004
pp403,adult,232,trial1,cheek,diff_bin7,-0.08941329053326108
pp403,adult,232,trial1,cheek,diff_bin8,-0.1523337542418523
pp403,adult,232,trial1,cheek,diff_bin9,-0.9432070274851938
pp403,adult,232,trial2,brow,diff_bin1,0.012963713772567664
pp403,adult,232,trial2,brow,diff_bin10,-0.009745934818305435
pp403,adult,232,trial2,brow,diff_bin2,-0.1167428724197489
pp403,adult,232,trial2,brow,diff_bin3,NA
pp403,adult,232,trial2,brow,diff_bin4,-0.16230106653477272
pp403,adult,232,trial2,brow,diff_bin5,0.11421957813187389
pp403,adult,232,trial2,brow,diff_bin6,-0.070235549260662
pp403,adult,232,trial2,brow,diff_bin7,-0.0013195208661362923
pp403,adult,232,trial2,brow,diff_bin8,0.17987152859437772
pp403,adult,232,trial2,brow,diff_bin9,0.3736559000053865
pp403,adult,232,trial2,cheek,diff_bin1,0.2230772809439603
pp403,adult,232,trial2,cheek,diff_bin10,0.05562533748150811
pp403,adult,232,trial2,cheek,diff_bin2,-0.13791148166791528
pp403,adult,232,trial2,cheek,diff_bin3,-0.15547737771470732
pp403,adult,232,trial2,cheek,diff_bin4,-0.10309165220904187
pp403,adult,232,trial2,cheek,diff_bin5,-0.23881939543398162
pp403,adult,232,trial2,cheek,diff_bin6,-0.22478107687199617
pp403,adult,232,trial2,cheek,diff_bin7,-0.016486025388177783
pp403,adult,232,trial2,cheek,diff_bin8,0.07508700646231192
pp403,adult,232,trial2,cheek,diff_bin9,0.13491184094954223
pp403,adult,232,trial3,brow,diff_bin1,NA
pp403,adult,232,trial3,brow,diff_bin10,NA
pp403,adult,232,trial3,brow,diff_bin2,NA
pp403,adult,232,trial3,brow,diff_bin3,NA
pp403,adult,232,trial3,brow,diff_bin4,NA
pp403,adult,232,trial3,brow,diff_bin5,NA
pp403,adult,232,trial3,brow,diff_bin6,NA
pp403,adult,232,trial3,brow,diff_bin7,NA
pp403,adult,232,trial3,brow,diff_bin8,NA
pp403,adult,232,trial3,brow,diff_bin9,NA
pp403,adult,232,trial3,cheek,diff_bin1,0.12569694466270054
pp403,adult,232,trial3,cheek,diff_bin10,-0.1918570203471347
pp403,adult,232,trial3,cheek,diff_bin2,0.4616327079947251
pp403,adult,232,trial3,cheek,diff_bin3,0.5203296775718472
pp403,adult,232,trial3,cheek,diff_bin4,-0.006479223951685653
pp403,adult,232,trial3,cheek,diff_bin5,0.12370518322570084
pp403,adult,232,trial3,cheek,diff_bin6,0.13375997891368702
pp403,adult,232,trial3,cheek,diff_bin7,-0.1429508780747818
pp403,adult,232,trial3,cheek,diff_bin8,-0.13328003639874741
pp403,adult,232,trial3,cheek,diff_bin9,-0.1639963573548866
pp403,adult,232,trial4,brow,diff_bin1,-0.2467272524786202
pp403,adult,232,trial4,brow,diff_bin10,-0.7413160823909606
pp403,adult,232,trial4,brow,diff_bin2,-0.3263151952466347
pp403,adult,232,trial4,brow,diff_bin3,-0.19114532967873582
pp403,adult,232,trial4,brow,diff_bin4,-0.4920886851133451
pp403,adult,232,trial4,brow,diff_bin5,-0.48380116809445356
pp403,adult,232,trial4,brow,diff_bin6,-0.2946235449704822
pp403,adult,232,trial4,brow,diff_bin7,-0.2890676676393817
pp403,adult,232,trial4,brow,diff_bin8,-0.30543435627724863
pp403,adult,232,trial4,brow,diff_bin9,-0.5893396878964829
pp403,adult,232,trial4,cheek,diff_bin1,-0.1872975664552078
pp403,adult,232,trial4,cheek,diff_bin10,0.2283086543568027
pp403,adult,232,trial4,cheek,diff_bin2,-0.2500500502835701
pp403,adult,232,trial4,cheek,diff_bin3,-0.035971691494728564
pp403,adult,232,trial4,cheek,diff_bin4,-0.22641288142279115
pp403,adult,232,trial4,cheek,diff_bin5,-0.10774709460395682
pp403,adult,232,trial4,cheek,diff_bin6,-0.13272810250656686
pp403,adult,232,trial4,cheek,diff_bin7,-0.04653042682340147
pp403,adult,232,trial4,cheek,diff_bin8,0.19183302322138746
pp403,adult,232,trial4,cheek,diff_bin9,-0.13812745579963814
pp403,adult,232,trial5,brow,diff_bin1,0.18931652005724875
pp403,adult,232,trial5,brow,diff_bin10,-0.07660165870254776
pp403,adult,232,trial5,brow,diff_bin2,0.32652354064655087
pp403,adult,232,trial5,brow,diff_bin3,0.2619133171836283
pp403,adult,232,trial5,brow,diff_bin4,0.1142658771096331
pp403,adult,232,trial5,brow,diff_bin5,0.25269982060955326
pp403,adult,232,trial5,brow,diff_bin6,0.2250130319095694
pp403,adult,232,trial5,brow,diff_bin7,-0.08549106243230853
pp403,adult,232,trial5,brow,diff_bin8,-0.1888998292574161
pp403,adult,232,trial5,brow,diff_bin9,0.04738700373651117
pp403,adult,232,trial5,cheek,diff_bin1,NA
pp403,adult,232,trial5,cheek,diff_bin10,NA
pp403,adult,232,trial5,cheek,diff_bin2,NA
pp403,adult,232,trial5,cheek,diff_bin3,NA
pp403,adult,232,trial5,cheek,diff_bin4,NA
pp403,adult,232,trial5,cheek,diff_bin5,NA
pp403,adult,232,trial5,cheek,diff_bin6,NA
pp403,adult,232,trial5,cheek,diff_bin7,NA
pp403,adult,232,trial5,cheek,diff_bin8,NA
pp403,adult,232,trial5,cheek,diff_bin9,NA
pp403,adult,232,trial6,brow,diff_bin1,0.1343364839682336
pp403,adult,232,trial6,brow,diff_bin10,-0.11074715479993613
pp403,adult,232,trial6,brow,diff_bin2,-0.2527924185650716
pp403,adult,232,trial6,brow,diff_bin3,-0.07011980181626398
pp403,adult,232,trial6,brow,diff_bin4,-0.08544476345454954
pp403,adult,232,trial6,brow,diff_bin5,0.03185369669830934
pp403,adult,232,trial6,brow,diff_bin6,0.47389318685399084
pp403,adult,232,trial6,brow,diff_bin7,-0.31652296145057013
pp403,adult,232,trial6,brow,diff_bin8,-0.41770937734323754
pp403,adult,232,trial6,brow,diff_bin9,0.3468719413717064
pp403,adult,232,trial6,cheek,diff_bin1,-0.0720393714924451
pp403,adult,232,trial6,cheek,diff_bin10,-0.022029361435730976
pp403,adult,232,trial6,cheek,diff_bin2,0.1399272402306619
pp403,adult,232,trial6,cheek,diff_bin3,-0.11377037316644967
pp403,adult,232,trial6,cheek,diff_bin4,-0.013606370298539727
pp403,adult,232,trial6,cheek,diff_bin5,-0.05500141221208665
pp403,adult,232,trial6,cheek,diff_bin6,-0.14110309939226406
pp403,adult,232,trial6,cheek,diff_bin7,0.28669366129921414
pp403,adult,232,trial6,cheek,diff_bin8,0.32364923494956904
pp403,adult,232,trial6,cheek,diff_bin9,-0.09966006322722332
pp403,adult,232,trial7,brow,diff_bin1,-0.25561665620838114
pp403,adult,232,trial7,brow,diff_bin10,-0.4415302014003307
pp403,adult,232,trial7,brow,diff_bin2,-0.3959488577964272
pp403,adult,232,trial7,brow,diff_bin3,-0.22362406257679418
pp403,adult,232,trial7,brow,diff_bin4,-0.3242317412474721
pp403,adult,232,trial7,brow,diff_bin5,-0.28078015062049033
pp403,adult,232,trial7,brow,diff_bin6,-0.22950403275220893
pp403,adult,232,trial7,brow,diff_bin7,-0.1791307449502313
pp403,adult,232,trial7,brow,diff_bin8,-0.2851554040187321
pp403,adult,232,trial7,brow,diff_bin9,NA
pp403,adult,232,trial7,cheek,diff_bin1,-0.05665721388862843
pp403,adult,232,trial7,cheek,diff_bin10,0.03306803927934354
pp403,adult,232,trial7,cheek,diff_bin2,0.04221094418894433
pp403,adult,232,trial7,cheek,diff_bin3,-0.059368889098037614
pp403,adult,232,trial7,cheek,diff_bin4,0.17253933412081274
pp403,adult,232,trial7,cheek,diff_bin5,0.0801983942464195
pp403,adult,232,trial7,cheek,diff_bin6,-0.013462387544057819
pp403,adult,232,trial7,cheek,diff_bin7,0.003143623472854906
pp403,adult,232,trial7,cheek,diff_bin8,0.010774709460395715
