pp_no,model,emotion,bin,bin_no,trial,muscle,rms
pp456,adult,232,bin_3,3,trial2,brow,4.9349
pp456,adult,232,bin_4,4,trial2,brow,5.1674
pp456,adult,232,bin_5,5,trial2,brow,3.8958
pp456,adult,232,bin_6,6,trial2,brow,4.5493
pp456,adult,232,bin_7,7,trial2,brow,4.188
pp456,adult,232,bin_8,8,trial2,brow,4.8257
pp456,adult,232,bin_9,9,trial2,brow,4.3257
pp456,adult,232,bin_10,10,trial2,brow,5.5585
pp456,adult,232,bin_0,0,trial2,cheek,8.1081
pp456,adult,232,bin_1,1,trial2,cheek,8.5444
pp456,adult,232,bin_2,2,trial2,cheek,8.0787
pp456,adult,232,bin_3,3,trial2,cheek,7.3283
pp456,adult,232,bin_4,4,trial2,cheek,5.5657
pp456,adult,232,bin_5,5,trial2,cheek,7.0256
pp456,adult,232,bin_6,6,trial2,cheek,6.9039
pp456,adult,232,bin_7,7,trial2,cheek,7.4619
pp456,adult,232,bin_8,8,trial2,cheek,8.2988
pp456,adult,232,bin_9,9,trial2,cheek,7.4193
pp456,adult,232,bin_10,10,trial2,cheek,5.572
pp456,adult,232,bin_0,0,trial3,brow,6.0705
pp456,adult,232,bin_1,1,trial3,brow,7.2665
pp456,adult,232,bin_2,2,trial3,brow,5.5959
pp456,adult,232,bin_3,3,trial3,brow,7.6355
pp456,adult,232,bin_4,4,trial3,brow,5.4836
pp456,adult,232,bin_5,5,trial3,brow,6.8452
pp456,adult,232,bin_6,6,trial3,brow,11.5077
pp456,adult,232,bin_7,7,trial3,brow,10.1471
pp456,adult,232,bin_8,8,trial3,brow,7.4628
pp456,adult,232,bin_9,9,trial3,brow,7.6451
pp456,adult,232,bin_10,10,trial3,brow,10.1016
pp456,adult,232,bin_0,0,trial3,cheek,4.8721
pp456,adult,232,bin_1,1,trial3,cheek,4.7633
pp456,adult,232,bin_2,2,trial3,cheek,5.2271
pp456,adult,232,bin_3,3,trial3,cheek,5.3256
pp456,adult,232,bin_4,4,trial3,cheek,4.3543
pp456,adult,232,bin_5,5,trial3,cheek,4.0606
pp456,adult,232,bin_6,6,trial3,cheek,4.6393
pp456,adult,232,bin_7,7,trial3,cheek,5.0772
pp456,adult,232,bin_8,8,trial3,cheek,8.2923
pp456,adult,232,bin_9,9,trial3,cheek,5.1437
pp456,adult,232,bin_10,10,trial3,cheek,5.465
pp456,adult,232,bin_0,0,trial4,brow,8.3956
pp456,adult,232,bin_1,1,trial4,brow,7.3237
pp456,adult,232,bin_2,2,trial4,brow,6.7845
pp456,adult,232,bin_3,3,trial4,brow,8.2588
pp456,adult,232,bin_4,4,trial4,brow,8.1275
pp456,adult,232,bin_5,5,trial4,brow,9.2131
pp456,adult,232,bin_6,6,trial4,brow,7.5683
pp456,adult,232,bin_7,7,trial4,brow,8.5949
pp456,adult,232,bin_8,8,trial4,brow,9.735
pp456,adult,232,bin_9,9,trial4,brow,9.7769
pp456,adult,232,bin_10,10,trial4,brow,8.2026
pp456,adult,232,bin_0,0,trial4,cheek,3.8148
pp456,adult,232,bin_1,1,trial4,cheek,4.201
pp456,adult,232,bin_2,2,trial4,cheek,3.9638
pp456,adult,232,bin_3,3,trial4,cheek,4.2073
pp456,adult,232,bin_4,4,trial4,cheek,4.1535
pp456,adult,232,bin_5,5,trial4,cheek,4.139
pp456,adult,232,bin_6,6,trial4,cheek,3.7263
pp456,adult,232,bin_7,7,trial4,cheek,4.5558
pp456,adult,232,bin_8,8,trial4,cheek,3.5994
pp456,adult,232,bin_9,9,trial4,cheek,3.3601
pp456,adult,232,bin_10,10,trial4,cheek,4.6096
pp456,adult,232,bin_0,0,trial5,brow,8.7043
pp456,adult,232,bin_1,1,trial5,brow,9.1858
pp456,adult,232,bin_2,2,trial5,brow,6.2301
pp456,adult,232,bin_3,3,trial5,brow,7.3329
pp456,adult,232,bin_4,4,trial5,brow,8.9727
pp456,adult,232,bin_5,5,trial5,brow,9.6559
pp456,adult,232,bin_6,6,trial5,brow,7.5303
pp456,adult,232,bin_7,7,trial5,brow,6.3324
pp456,adult,232,bin_8,8,trial5,brow,7.5199
pp456,adult,232,bin_9,9,trial5,brow,8.1979
pp456,adult,232,bin_10,10,trial5,brow,7.919
pp456,adult,232,bin_0,0,trial5,cheek,4.6585
pp456,adult,232,bin_1,1,trial5,cheek,3.9628
pp456,adult,232,bin_2,2,trial5,cheek,4.5004
pp456,adult,232,bin_3,3,trial5,cheek,4.6577
pp456,adult,232,bin_4,4,trial5,cheek,5.1178
pp456,adult,232,bin_5,5,trial5,cheek,4.1872
pp456,adult,232,bin_6,6,trial5,cheek,4.3256
pp456,adult,232,bin_7,7,trial5,cheek,4.0303
pp456,adult,232,bin_8,8,trial5,cheek,4.8762
pp456,adult,232,bin_9,9,trial5,cheek,4.2425
pp456,adult,232,bin_10,10,trial5,cheek,4.4928
pp456,adult,232,bin_0,0,trial6,brow,3.8748
pp456,adult,232,bin_1,1,trial6,brow,4.1573
pp456,adult,232,bin_2,2,trial6,brow,3.7859
pp456,adult,232,bin_3,3,trial6,brow,5.5389
pp456,adult,232,bin_4,4,trial6,brow,5.25
pp456,adult,232,bin_5,5,trial6,brow,4.0773
pp456,adult,232,bin_6,6,trial6,brow,5.5327
pp456,adult,232,bin_7,7,trial6,brow,5.6488
pp456,adult,232,bin_8,8,trial6,brow,5.7043
pp456,adult,232,bin_9,9,trial6,brow,5.6766
pp456,adult,232,bin_10,10,trial6,brow,6.2836
pp456,adult,232,bin_0,0,trial7,brow,6.3029
pp456,adult,232,bin_1,1,trial7,brow,9.2126
pp456,adult,232,bin_2,2,trial7,brow,8.4303
pp456,adult,232,bin_3,3,trial7,brow,7.6139
pp456,adult,232,bin_4,4,trial7,brow,5.7281
pp456,adult,232,bin_5,5,trial7,brow,6.8682
pp456,adult,232,bin_6,6,trial7,brow,6.6857
pp456,adult,232,bin_7,7,trial7,brow,7.2609
pp456,adult,232,bin_8,8,trial7,brow,8.9536
pp456,adult,232,bin_9,9,trial7,brow,7.3983
pp456,adult,232,bin_10,10,trial7,brow,7.9076
pp456,adult,232,bin_0,0,trial7,cheek,4.0118
pp456,adult,232,bin_1,1,trial7,cheek,3.7624
pp456,adult,232,bin_2,2,trial7,cheek,3.7217
pp456,adult,232,bin_3,3,trial7,cheek,3.8673
pp456,adult,232,bin_4,4,trial7,cheek,3.7012
pp456,adult,232,bin_5,5,trial7,cheek,3.781
pp456,adult,232,bin_6,6,trial7,cheek,3.4539
pp456,adult,232,bin_7,7,trial7,cheek,3.9162
pp456,adult,232,bin_8,8,trial7,cheek,3.9244
pp456,adult,232,bin_9,9,trial7,cheek,4.081
pp456,adult,232,bin_10,10,trial7,cheek,4.3352
pp456,adult,232,bin_0,0,trial8,brow,9.7605
pp456,adult,232,bin_1,1,trial8,brow,13.2281
pp456,adult,232,bin_2,2,trial8,brow,10.8787
pp456,adult,232,bin_3,3,trial8,brow,14.9061
pp456,adult,232,bin_4,4,trial8,brow,11.1731
pp456,adult,232,bin_5,5,trial8,brow,10.1136
pp456,adult,232,bin_6,6,trial8,brow,11.2989
pp456,adult,232,bin_7,7,trial8,brow,14.9045
pp456,adult,232,bin_8,8,trial8,brow,9.6633
pp456,adult,232,bin_9,9,trial8,brow,9.2797
pp456,adult,232,bin_10,10,trial8,brow,7.0258
pp456,adult,232,bin_0,0,trial8,cheek,7.5749
pp456,adult,232,bin_1,1,trial8,cheek,5.3036
pp456,adult,232,bin_2,2,trial8,cheek,4.7254
pp456,adult,232,bin_3,3,trial8,cheek,4.2356
pp456,adult,232,bin_4,4,trial8,cheek,4.1596
pp456,adult,232,bin_5,5,trial8,cheek,5.1077
pp456,adult,232,bin_6,6,trial8,cheek,4.9595
pp456,adult,232,bin_7,7,trial8,cheek,4.4496
pp456,adult,232,bin_8,8,trial8,cheek,4.5383
pp456,adult,232,bin_9,9,trial8,cheek,9.1749
pp456,adult,232,bin_10,10,trial8,cheek,7.6475
pp456,child,323,bin_0,0,trial1,brow,2.185
pp456,child,323,bin_1,1,trial1,brow,1.5939
pp456,child,323,bin_2,2,trial1,brow,2.1796
pp456,child,323,bin_3,3,trial1,brow,2.2594
pp456,child,323,bin_4,4,trial1,brow,1.8233
pp456,child,323,bin_5,5,trial1,brow,2.1122
pp456,child,323,bin_6,6,trial1,brow,1.5259
pp456,child,323,bin_7,7,trial1,brow,1.8888
pp456,child,323,bin_8,8,trial1,brow,1.9331
pp456,child,323,bin_9,9,trial1,brow,1.4509
pp456,child,323,bin_10,10,trial1,brow,1.7052
pp456,child,323,bin_0,0,trial2,brow,2.9197
pp456,child,323,bin_1,1,trial2,brow,3.134
pp456,child,323,bin_2,2,trial2,brow,2.8623
pp456,child,323,bin_3,3,trial2,brow,3.4424
pp456,child,323,bin_4,4,trial2,brow,3.1017
pp456,child,323,bin_5,5,trial2,brow,2.5729
pp456,child,323,bin_6,6,trial2,brow,3.6459
pp456,child,323,bin_7,7,trial2,brow,2.6857
pp456,child,323,bin_8,8,trial2,brow,3.9268
pp456,child,323,bin_9,9,trial2,brow,5.2002
pp456,child,323,bin_10,10,trial2,brow,4.0073
pp456,child,323,bin_0,0,trial2,cheek,4.3661
pp456,child,323,bin_1,1,trial2,cheek,4.2337
pp456,child,323,bin_2,2,trial2,cheek,5.1005
pp456,child,323,bin_3,3,trial2,cheek,4.5543
pp456,child,323,bin_4,4,trial2,cheek,5.1307
pp456,child,323,bin_5,5,trial2,cheek,5.6336
pp456,child,323,bin_6,6,trial2,cheek,4.1837
pp456,child,323,bin_7,7,trial2,cheek,3.8121
pp456,child,323,bin_8,8,trial2,cheek,4.0043
pp456,child,323,bin_9,9,trial2,cheek,4.1186
pp456,child,323,bin_10,10,trial2,cheek,4.2412
pp456,child,323,bin_0,0,trial3,brow,4.7442
pp456,child,323,bin_1,1,trial3,brow,3.4661
pp456,child,323,bin_2,2,trial3,brow,5.3386
pp456,child,323,bin_3,3,trial3,brow,3.7911
pp456,child,323,bin_4,4,trial3,brow,3.7365
pp456,child,323,bin_5,5,trial3,brow,2.8125
pp456,child,323,bin_6,6,trial3,brow,3.4256
pp456,child,323,bin_7,7,trial3,brow,3.1352
pp456,child,323,bin_8,8,trial3,brow,2.6615
pp456,child,323,bin_9,9,trial3,brow,4.0069
pp456,child,323,bin_10,10,trial3,brow,3.554
pp456,child,323,bin_0,0,trial3,cheek,4.3509
pp456,child,323,bin_1,1,trial3,cheek,27.2754
pp456,child,323,bin_2,2,trial3,cheek,7.0386
pp456,child,323,bin_3,3,trial3,cheek,7.971
pp456,child,323,bin_4,4,trial3,cheek,8.8246
pp456,child,323,bin_5,5,trial3,cheek,8.9228
pp456,child,323,bin_6,6,trial3,cheek,13.9009
pp456,child,323,bin_7,7,trial3,cheek,12.5024
pp456,child,323,bin_8,8,trial3,cheek,12.3442
pp456,child,323,bin_9,9,trial3,cheek,10.4507
pp456,child,323,bin_10,10,trial3,cheek,32.0066
pp456,child,323,bin_0,0,trial4,brow,3.8242
pp456,child,323,bin_1,1,trial4,brow,3.3211
pp456,child,323,bin_2,2,trial4,brow,3.8535
pp456,child,323,bin_3,3,trial4,brow,3.9492
pp456,child,323,bin_4,4,trial4,brow,4.0558
pp456,child,323,bin_5,5,trial4,brow,4.1715
pp456,child,323,bin_6,6,trial4,brow,3.5041
pp456,child,323,bin_7,7,trial4,brow,3.9967
pp456,child,323,bin_8,8,trial4,brow,2.6727
pp456,child,323,bin_9,9,trial4,brow,2.7687
pp456,child,323,bin_10,10,trial4,brow,3.8069
pp456,child,323,bin_0,0,trial4,cheek,4.102
pp456,child,323,bin_1,1,trial4,cheek,4.8851
pp456,child,323,bin_2,2,trial4,cheek,4.3094
pp456,child,323,bin_3,3,trial4,cheek,3.9196
pp456,child,323,bin_4,4,trial4,cheek,3.7942
pp456,child,323,bin_5,5,trial4,cheek,4.0829
pp456,child,323,bin_6,6,trial4,cheek,4.0711
pp456,child,323,bin_7,7,trial4,cheek,4.5534
pp456,child,323,bin_8,8,trial4,cheek,4.924
pp456,child,323,bin_9,9,trial4,cheek,4.561
pp456,child,323,bin_10,10,trial4,cheek,4.1225
pp456,child,323,bin_0,0,trial5,brow,2.82
pp456,child,323,bin_1,1,trial5,brow,2.5108
pp456,child,323,bin_2,2,trial5,brow,2.7288
pp456,child,323,bin_3,3,trial5,brow,3.4856
pp456,child,323,bin_4,4,trial5,brow,4.5334
pp456,child,323,bin_5,5,trial5,brow,3.8686
pp456,child,323,bin_6,6,trial5,brow,3.9893
pp456,child,323,bin_7,7,trial5,brow,4.2015
pp456,child,323,bin_8,8,trial5,brow,3.5791
pp456,child,323,bin_9,9,trial5,brow,3.6471
pp456,child,323,bin_10,10,trial5,brow,2.4322
pp456,child,323,bin_0,0,trial5,cheek,4.239
pp456,child,323,bin_1,1,trial5,cheek,4.2552
pp456,child,323,bin_2,2,trial5,cheek,4.3213
pp456,child,323,bin_3,3,trial5,cheek,4.0285
pp456,child,323,bin_4,4,trial5,cheek,4.7643
pp456,child,323,bin_5,5,trial5,cheek,4.4297
pp456,child,323,bin_6,6,trial5,cheek,4.4889
pp456,child,323,bin_7,7,trial5,cheek,4.4358
pp456,child,323,bin_8,8,trial5,cheek,4.1615
pp456,child,323,bin_9,9,trial5,cheek,4.1135
pp456,child,323,bin_10,10,trial5,cheek,4.6162
pp456,child,323,bin_0,0,trial6,brow,4.867
pp456,child,323,bin_1,1,trial6,brow,5.5803
pp456,child,323,bin_2,2,trial6,brow,3.5716
pp456,child,323,bin_3,3,trial6,brow,4.5437
pp456,child,323,bin_4,4,trial6,brow,3.8429
pp456,child,323,bin_5,5,trial6,brow,4.4281
pp456,child,323,bin_6,6,trial6,brow,6.1704
pp456,child,323,bin_7,7,trial6,brow,6.0093
pp456,child,323,bin_8,8,trial6,brow,4.6512
pp456,child,323,bin_9,9,trial6,brow,5.1708
pp456,child,323,bin_10,10,trial6,brow,4.487
pp456,child,323,bin_0,0,trial6,cheek,6.5301
pp456,child,323,bin_1,1,trial6,cheek,7.5854
pp456,child,323,bin_2,2,trial6,cheek,4.5921
pp456,child,323,bin_3,3,trial6,cheek,4.1849
pp456,child,323,bin_4,4,trial6,cheek,4.7102
pp456,child,323,bin_5,5,trial6,cheek,4.6111
pp456,child,323,bin_6,6,trial6,cheek,7.2332
pp456,child,323,bin_7,7,trial6,cheek,4.3185
pp456,child,323,bin_8,8,trial6,cheek,4.657
pp456,child,323,bin_9,9,trial6,cheek,3.4989
pp456,child,323,bin_10,10,trial6,cheek,4.4864
pp456,child,323,bin_0,0,trial7,brow,3.8711
pp456,child,323,bin_1,1,trial7,brow,4.559
pp456,child,323,bin_2,2,trial7,brow,4.7912
pp456,child,323,bin_3,3,trial7,brow,3.9206
pp456,child,323,bin_4,4,trial7,brow,3.6884
pp456,child,323,bin_5,5,trial7,brow,5.6049
pp456,child,323,bin_6,6,trial7,brow,5.356
pp456,child,323,bin_7,7,trial7,brow,4.2345
pp456,child,323,bin_8,8,trial7,brow,4.3791
pp456,child,323,bin_9,9,trial7,brow,3.1422
pp456,child,323,bin_10,10,trial7,brow,3.4157
pp456,child,323,bin_0,0,trial7,cheek,4.6565
pp456,child,323,bin_1,1,trial7,cheek,4.7363
pp456,child,323,bin_2,2,trial7,cheek,4.4273
pp456,child,323,bin_3,3,trial7,cheek,4.0201
pp456,child,323,bin_4,4,trial7,cheek,3.9084
pp456,child,323,bin_5,5,trial7,cheek,4.5641
pp456,child,323,bin_6,6,trial7,cheek,5.768
pp456,child,323,bin_7,7,trial7,cheek,4.6418
pp456,child,323,bin_8,8,trial7,cheek,4.4675
pp456,child,323,bin_9,9,trial7,cheek,4.1545
pp456,child,323,bin_10,10,trial7,cheek,4.5515
pp456,child,323,bin_0,0,trial8,brow,5.5137
pp456,child,323,bin_1,1,trial8,brow,6.3541
pp456,child,323,bin_2,2,trial8,brow,6.3006
pp456,child,323,bin_3,3,trial8,brow,5.7952
pp456,child,323,bin_4,4,trial8,brow,5.7487
pp456,child,323,bin_5,5,trial8,brow,5.9453
pp456,child,323,bin_6,6,trial8,brow,6.0151
pp456,child,323,bin_7,7,trial8,brow,6.1687
pp456,child,323,bin_8,8,trial8,brow,6.9302
pp456,child,323,bin_9,9,trial8,brow,5.4004
pp456,child,323,bin_10,10,trial8,brow,5.981
pp456,child,323,bin_0,0,trial8,cheek,4.4295
pp456,child,323,bin_1,1,trial8,cheek,4.8447
pp456,child,323,bin_2,2,trial8,cheek,4.4603
pp456,child,323,bin_3,3,trial8,cheek,4.3848
pp456,child,323,bin_4,4,trial8,cheek,4.1126
pp456,child,323,bin_5,5,trial8,cheek,4.9671
pp456,child,323,bin_6,6,trial8,cheek,4.2155
pp456,child,323,bin_7,7,trial8,cheek,3.8928
pp456,child,323,bin_8,8,trial8,cheek,3.6782
pp456,child,323,bin_9,9,trial8,cheek,4.3077
pp456,child,323,bin_10,10,trial8,cheek,4.2844
pp456,child,424,bin_0,0,trial1,brow,4.5176
pp456,child,424,bin_1,1,trial1,brow,3.1805
pp456,child,424,bin_2,2,trial1,brow,4.7561
pp456,child,424,bin_3,3,trial1,brow,3.8135
pp456,child,424,bin_4,4,trial1,brow,5.6794
pp456,child,424,bin_5,5,trial1,brow,7.1702
pp456,child,424,bin_6,6,trial1,brow,6.4454
pp456,child,424,bin_7,7,trial1,brow,5.8503
pp456,child,424,bin_8,8,trial1,brow,4.1824
pp456,child,424,bin_9,9,trial1,brow,5.6616
pp456,child,424,bin_10,10,trial1,brow,6.5162
pp456,child,424,bin_0,0,trial1,cheek,4.4023
pp456,child,424,bin_1,1,trial1,cheek,3.97
pp456,child,424,bin_2,2,trial1,cheek,4.2708
pp456,child,424,bin_3,3,trial1,cheek,4.169
pp456,child,424,bin_4,4,trial1,cheek,4.0265
pp456,child,424,bin_5,5,trial1,cheek,4.46
pp456,child,424,bin_6,6,trial1,cheek,4.2355
pp456,child,424,bin_7,7,trial1,cheek,4.0934
pp456,child,424,bin_8,8,trial1,cheek,4.1797
pp456,child,424,bin_9,9,trial1,cheek,4.2663
pp456,child,424,bin_10,10,trial1,cheek,4.3157
pp456,child,424,bin_0,0,trial2,brow,4.2058
pp456,child,424,bin_1,1,trial2,brow,2.7177
pp456,child,424,bin_2,2,trial2,brow,4.9834
pp456,child,424,bin_3,3,trial2,brow,3.2757
pp456,child,424,bin_4,4,trial2,brow,3.8763
pp456,child,424,bin_5,5,trial2,brow,3.6082
pp456,child,424,bin_6,6,trial2,brow,4.174
pp456,child,424,bin_7,7,trial2,brow,4.8393
pp456,child,424,bin_8,8,trial2,brow,6.0186
pp456,child,424,bin_9,9,trial2,brow,4.286
pp456,child,424,bin_10,10,trial2,brow,5.4758
pp456,child,424,bin_0,0,trial2,cheek,4.1785
pp456,child,424,bin_1,1,trial2,cheek,4.1364
pp456,child,424,bin_2,2,trial2,cheek,4.6822
pp456,child,424,bin_3,3,trial2,cheek,5.0175
pp456,child,424,bin_4,4,trial2,cheek,5.5146
pp456,child,424,bin_5,5,trial2,cheek,4.1194
pp456,child,424,bin_6,6,trial2,cheek,4.2363
pp456,child,424,bin_7,7,trial2,cheek,4.4077
pp456,child,424,bin_8,8,trial2,cheek,4.7519
pp456,child,424,bin_9,9,trial2,cheek,5.0352
pp456,child,424,bin_10,10,trial2,cheek,3.4614
pp456,child,424,bin_0,0,trial3,brow,6.5371
pp456,child,424,bin_1,1,trial3,brow,6.9832
pp456,child,424,bin_2,2,trial3,brow,19.7066
pp456,child,424,bin_3,3,trial3,brow,15.7726
pp456,child,424,bin_4,4,trial3,brow,17.8985
pp456,child,424,bin_5,5,trial3,brow,39.0475
pp456,child,424,bin_6,6,trial3,brow,40.6713
pp456,child,424,bin_7,7,trial3,brow,18.3608
pp456,child,424,bin_8,8,trial3,brow,11.141
pp456,child,424,bin_9,9,trial3,brow,15.1862
pp456,child,424,bin_10,10,trial3,brow,9.5466
pp456,child,424,bin_0,0,trial3,cheek,8.5802
pp456,child,424,bin_1,1,trial3,cheek,6.7257
pp456,child,424,bin_2,2,trial3,cheek,5.5382
pp456,child,424,bin_3,3,trial3,cheek,5.6911
pp456,child,424,bin_4,4,trial3,cheek,6.1321
pp456,child,424,bin_5,5,trial3,cheek,5.8212
pp456,child,424,bin_6,6,trial3,cheek,4.5985
pp456,child,424,bin_7,7,trial3,cheek,5.1452
pp456,child,424,bin_8,8,trial3,cheek,6.1385
pp456,child,424,bin_9,9,trial3,cheek,5.0896
pp456,child,424,bin_10,10,trial3,cheek,5.2898
pp456,child,424,bin_0,0,trial4,cheek,7.5411
pp456,child,424,bin_1,1,trial4,cheek,5.3513
pp456,child,424,bin_2,2,trial4,cheek,5.4789
pp456,child,424,bin_3,3,trial4,cheek,3.8012
pp456,child,424,bin_4,4,trial4,cheek,5.1019
pp456,child,424,bin_5,5,trial4,cheek,4.7315
pp456,child,424,bin_6,6,trial4,cheek,7.576
pp456,child,424,bin_7,7,trial4,cheek,8.1564
pp456,child,424,bin_8,8,trial4,cheek,5.7826
pp456,child,424,bin_9,9,trial4,cheek,3.5198
pp456,child,424,bin_10,10,trial4,cheek,4.665
pp456,child,424,bin_0,0,trial5,brow,2.3672
pp456,child,424,bin_1,1,trial5,brow,6.6404
pp456,child,424,bin_2,2,trial5,brow,8.261
pp456,child,424,bin_3,3,trial5,brow,4.6426
pp456,child,424,bin_4,4,trial5,brow,5.9174
pp456,child,424,bin_5,5,trial5,brow,3.9706
pp456,child,424,bin_6,6,trial5,brow,4.871
pp456,child,424,bin_7,7,trial5,brow,4.5991
pp456,child,424,bin_8,8,trial5,brow,3.982
pp456,child,424,bin_9,9,trial5,brow,4.0963
pp456,child,424,bin_10,10,trial5,brow,4.2623
pp456,child,424,bin_0,0,trial5,cheek,5.042
pp456,child,424,bin_1,1,trial5,cheek,4.3351
pp456,child,424,bin_2,2,trial5,cheek,3.6353
pp456,child,424,bin_3,3,trial5,cheek,3.9154
pp456,child,424,bin_4,4,trial5,cheek,4.203
pp456,child,424,bin_5,5,trial5,cheek,4.958
pp456,child,424,bin_6,6,trial5,cheek,4.2486
pp456,child,424,bin_7,7,trial5,cheek,4.1993
pp456,child,424,bin_8,8,trial5,cheek,3.9485
pp456,child,424,bin_9,9,trial5,cheek,4.4712
pp456,child,424,bin_10,10,trial5,cheek,3.8214
pp456,child,424,bin_0,0,trial6,brow,6.5014
pp456,child,424,bin_1,1,trial6,brow,6.7805
pp456,child,424,bin_2,2,trial6,brow,9.6719
pp456,child,424,bin_3,3,trial6,brow,10.8271
pp456,child,424,bin_4,4,trial6,brow,8.3006
pp456,child,424,bin_5,5,trial6,brow,8.1221
pp456,child,424,bin_6,6,trial6,brow,7.8848
pp456,child,424,bin_7,7,trial6,brow,7.9035
pp456,child,424,bin_8,8,trial6,brow,6.1859
pp456,child,424,bin_9,9,trial6,brow,5.7507
pp456,child,424,bin_10,10,trial6,brow,7.3265
pp456,child,424,bin_0,0,trial6,cheek,5.8481
pp456,child,424,bin_1,1,trial6,cheek,7.6868
pp456,child,424,bin_2,2,trial6,cheek,5.0291
pp456,child,424,bin_3,3,trial6,cheek,5.6636
pp456,child,424,bin_4,4,trial6,cheek,6.588
pp456,child,424,bin_5,5,trial6,cheek,5.5258
pp456,child,424,bin_6,6,trial6,cheek,4.5201
pp456,child,424,bin_7,7,trial6,cheek,5.9259
pp456,child,424,bin_8,8,trial6,cheek,4.8317
pp456,child,424,bin_9,9,trial6,cheek,5.0049
pp456,child,424,bin_10,10,trial6,cheek,4.1341
pp456,child,424,bin_0,0,trial7,brow,4.5383
pp456,child,424,bin_1,1,trial7,brow,4.0327
pp456,child,424,bin_2,2,trial7,brow,3.3277
pp456,child,424,bin_3,3,trial7,brow,4.0496
pp456,child,424,bin_4,4,trial7,brow,4.6462
pp456,child,424,bin_5,5,trial7,brow,4.8911
pp456,child,424,bin_6,6,trial7,brow,5.3955
pp456,child,424,bin_7,7,trial7,brow,4.0318
pp456,child,424,bin_8,8,trial7,brow,4.6803
pp456,child,424,bin_9,9,trial7,brow,4.4427
pp456,child,424,bin_10,10,trial7,brow,3.9642
pp456,child,424,bin_0,0,trial7,cheek,11.0229
pp456,child,424,bin_1,1,trial7,cheek,11.0722
pp456,child,424,bin_2,2,trial7,cheek,12.6006
pp456,child,424,bin_3,3,trial7,cheek,11.7208
pp456,child,424,bin_4,4,trial7,cheek,13.0042
pp456,child,424,bin_5,5,trial7,cheek,13.8448
pp456,child,424,bin_6,6,trial7,cheek,11.0607
pp456,child,424,bin_7,7,trial7,cheek,11.4809
pp456,child,424,bin_8,8,trial7,cheek,13.7705
pp456,child,424,bin_9,9,trial7,cheek,8.8389
pp456,child,424,bin_10,10,trial7,cheek,8.8167
pp456,child,424,bin_0,0,trial8,brow,2.896
pp456,child,424,bin_1,1,trial8,brow,2.2779
pp456,child,424,bin_2,2,trial8,brow,3.491
pp456,child,424,bin_3,3,trial8,brow,3.343
pp456,child,424,bin_4,4,trial8,brow,3.218
pp456,child,424,bin_5,5,trial8,brow,3.055
pp456,child,424,bin_6,6,trial8,brow,2.6827
pp456,child,424,bin_7,7,trial8,brow,4.1659
pp456,child,424,bin_8,8,trial8,brow,3.4209
pp456,child,424,bin_9,9,trial8,brow,3.3351
pp456,child,424,bin_10,10,trial8,brow,4.0343
pp456,adult,434,bin_0,0,trial1,brow,7.4142
pp456,adult,434,bin_1,1,trial1,brow,6.7358
pp456,adult,434,bin_2,2,trial1,brow,6.1101
pp456,adult,434,bin_3,3,trial1,brow,8.0502
pp456,adult,434,bin_4,4,trial1,brow,7.6901
pp456,adult,434,bin_5,5,trial1,brow,6.9621
pp456,adult,434,bin_6,6,trial1,brow,13.1951
pp456,adult,434,bin_7,7,trial1,brow,7.2077
pp456,adult,434,bin_8,8,trial1,brow,7.9212
pp456,adult,434,bin_9,9,trial1,brow,6.8012
pp456,adult,434,bin_10,10,trial1,brow,7.4676
pp456,adult,434,bin_0,0,trial1,cheek,3.9872
pp456,adult,434,bin_1,1,trial1,cheek,3.3793
pp456,adult,434,bin_2,2,trial1,cheek,4.3386
pp456,adult,434,bin_3,3,trial1,cheek,3.7254
pp456,adult,434,bin_4,4,trial1,cheek,3.5778
pp456,adult,434,bin_5,5,trial1,cheek,4.0586
pp456,adult,434,bin_6,6,trial1,cheek,4.0767
pp456,adult,434,bin_7,7,trial1,cheek,3.1651
pp456,adult,434,bin_8,8,trial1,cheek,3.7636
pp456,adult,434,bin_9,9,trial1,cheek,3.8068
pp456,adult,434,bin_10,10,trial1,cheek,4.6846
pp456,adult,434,bin_0,0,trial2,brow,4.8534
pp456,adult,434,bin_1,1,trial2,brow,5.9899
pp456,adult,434,bin_2,2,trial2,brow,6.5145
pp456,adult,434,bin_3,3,trial2,brow,7.8634
pp456,adult,434,bin_4,4,trial2,brow,12.3498
pp456,adult,434,bin_5,5,trial2,brow,9.0969
pp456,adult,434,bin_6,6,trial2,brow,8.6504
pp456,adult,434,bin_7,7,trial2,brow,6.186
pp456,adult,434,bin_8,8,trial2,brow,4.7823
pp456,adult,434,bin_9,9,trial2,brow,5.9777
pp456,adult,434,bin_10,10,trial2,brow,4.6138
pp456,adult,434,bin_0,0,trial3,brow,6.9562
pp456,adult,434,bin_1,1,trial3,brow,8.3249
pp456,adult,434,bin_2,2,trial3,brow,5.6973
pp456,adult,434,bin_3,3,trial3,brow,5.6762
pp456,adult,434,bin_4,4,trial3,brow,8.4933
pp456,adult,434,bin_5,5,trial3,brow,8.2045
pp456,adult,434,bin_6,6,trial3,brow,6.6931
pp456,adult,434,bin_7,7,trial3,brow,7.4536
pp456,adult,434,bin_8,8,trial3,brow,7.2604
pp456,adult,434,bin_9,9,trial3,brow,7.5216
pp456,adult,434,bin_10,10,trial3,brow,6.697
