pp_no,model,emotion,trial,muscle,bin,zdiff,emo_type
pp404,child,121,trial1,brow,bin4,-0.5699001575196408,child_happy
pp404,child,121,trial1,brow,bin5,-0.6455123438152335,child_happy
pp404,child,121,trial1,brow,bin6,-0.6256805218696769,child_happy
pp404,child,121,trial1,brow,bin7,-0.6042872804587236,child_happy
pp404,child,121,trial1,brow,bin8,-0.22365987790545333,child_happy
pp404,child,121,trial1,brow,bin9,-0.40936111018660604,child_happy
pp404,child,121,trial1,cheek,bin1,NA,child_happy
pp404,child,121,trial1,cheek,in10,NA,child_happy
pp404,child,121,trial1,cheek,bin2,NA,child_happy
pp404,child,121,trial1,cheek,bin3,NA,child_happy
pp404,child,121,trial1,cheek,bin4,NA,child_happy
pp404,child,121,trial1,cheek,bin5,NA,child_happy
pp404,child,121,trial1,cheek,bin6,NA,child_happy
pp404,child,121,trial1,cheek,bin7,NA,child_happy
pp404,child,121,trial1,cheek,bin8,NA,child_happy
pp404,child,121,trial1,cheek,bin9,NA,child_happy
pp404,child,121,trial2,brow,bin1,-0.5281366736578218,child_happy
pp404,child,121,trial2,brow,in10,-0.07040745474427,child_happy
pp404,child,121,trial2,brow,bin2,-0.5249599926764973,child_happy
pp404,child,121,trial2,brow,bin3,-0.03200012536554514,child_happy
pp404,child,121,trial2,brow,bin4,0.5990107595066932,child_happy
pp404,child,121,trial2,brow,bin5,0.23523591876960168,child_happy
pp404,child,121,trial2,brow,bin6,-0.25675479163179393,child_happy
pp404,child,121,trial2,brow,bin7,-0.12362134801899871,child_happy
pp404,child,121,trial2,brow,bin8,NA,child_happy
pp404,child,121,trial2,brow,bin9,1.0488790390427303,child_happy
pp404,child,121,trial2,cheek,bin1,-0.08163162725303125,child_happy
pp404,child,121,trial2,cheek,in10,0.23645096686996753,child_happy
pp404,child,121,trial2,cheek,bin2,-0.08435730732259322,child_happy
pp404,child,121,trial2,cheek,bin3,0.057410081256283774,child_happy
pp404,child,121,trial2,cheek,bin4,-0.008739256202146606,child_happy
pp404,child,121,trial2,cheek,bin5,0.09929517276909622,child_happy
pp404,child,121,trial2,cheek,bin6,0.04649668599081813,child_happy
pp404,child,121,trial2,cheek,bin7,0.5962905526591675,child_happy
pp404,child,121,trial2,cheek,bin8,NA,child_happy
pp404,child,121,trial2,cheek,bin9,0.9100960352369791,child_happy
pp404,child,121,trial3,brow,bin1,0.9627676528936074,child_happy
pp404,child,121,trial3,brow,in10,1.5889686479184169,child_happy
pp404,child,121,trial3,brow,bin2,0.2148118342682049,child_happy
pp404,child,121,trial3,brow,bin3,0.45851890232133863,child_happy
pp404,child,121,trial3,brow,bin4,0.9577603421942318,child_happy
pp404,child,121,trial3,brow,bin5,0.9284882140555868,child_happy
pp404,child,121,trial3,brow,bin6,0.1316079188477523,child_happy
pp404,child,121,trial3,brow,bin7,0.43664108245560695,child_happy
pp404,child,121,trial3,brow,bin8,0.3453967541558698,child_happy
pp404,child,121,trial3,brow,bin9,1.5295988135329859,child_happy
pp404,child,121,trial3,cheek,bin1,0.8359831573142147,child_happy
pp404,child,121,trial3,cheek,in10,0.4552953214890306,child_happy
pp404,child,121,trial3,cheek,bin2,0.08291262571914386,child_happy
pp404,child,121,trial3,cheek,bin3,-0.10565390682171674,child_happy
pp404,child,121,trial3,cheek,bin4,0.7733779156120295,child_happy
pp404,child,121,trial3,cheek,bin5,0.0725009548529057,child_happy
pp404,child,121,trial3,cheek,bin6,-0.11026905962879496,child_happy
pp404,child,121,trial3,cheek,bin7,0.03831252912398703,child_happy
pp404,child,121,trial3,cheek,bin8,0.04750369311834553,child_happy
pp404,child,121,trial3,cheek,bin9,-0.01843570292480516,child_happy
pp404,child,121,trial4,brow,bin1,-0.31474268005359773,child_happy
pp404,child,121,trial4,brow,in10,0.05490094419136435,child_happy
pp404,child,121,trial4,brow,bin2,-0.5555422773780614,child_happy
pp404,child,121,trial4,brow,bin3,0.0915853279530997,child_happy
pp404,child,121,trial4,brow,bin4,-0.5707257356277817,child_happy
pp404,child,121,trial4,brow,bin5,-0.5016463847966077,child_happy
pp404,child,121,trial4,brow,bin6,0.5361770865371063,child_happy
pp404,child,121,trial4,brow,bin7,0.08331159952151457,child_happy
pp404,child,121,trial4,brow,bin8,-0.6226653670399452,child_happy
pp404,child,121,trial4,brow,bin9,-0.7236012644352484,child_happy
pp404,child,121,trial4,cheek,bin1,-0.19512097469247053,child_happy
pp404,child,121,trial4,cheek,in10,-0.0671883695476106,child_happy
pp404,child,121,trial4,cheek,bin2,-0.004565336200062664,child_happy
pp404,child,121,trial4,cheek,bin3,-0.06474379747477887,child_happy
pp404,child,121,trial4,cheek,bin4,-0.17355750051290691,child_happy
pp404,child,121,trial4,cheek,bin5,-0.19347702666095923,child_happy
pp404,child,121,trial4,cheek,bin6,0.15944160908215965,child_happy
pp404,child,121,trial4,cheek,bin7,0.16179010627003287,child_happy
pp404,child,121,trial4,cheek,bin8,-0.23571439275195272,child_happy
pp404,child,121,trial4,cheek,bin9,-0.20901624972072075,child_happy
pp404,child,121,trial5,brow,bin1,NA,child_happy
pp404,child,121,trial5,brow,in10,-0.25210642793595756,child_happy
pp404,child,121,trial5,brow,bin2,-0.1744661910703669,child_happy
pp404,child,121,trial5,brow,bin3,-0.3728382525764634,child_happy
pp404,child,121,trial5,brow,bin4,-0.5446123411202842,child_happy
pp404,child,121,trial5,brow,bin5,-0.10610473424627184,child_happy
pp404,child,121,trial5,brow,bin6,-0.33190034682278513,child_happy
pp404,child,121,trial5,brow,bin7,-0.262892785392319,child_happy
pp404,child,121,trial5,brow,bin8,-0.17060751078231734,child_happy
pp404,child,121,trial5,brow,bin9,-0.5195757876234051,child_happy
pp404,child,121,trial5,cheek,bin1,0.10266135207171462,child_happy
pp404,child,121,trial5,cheek,in10,0.021652432406376987,child_happy
pp404,child,121,trial5,cheek,bin2,0.26359390103526636,child_happy
pp404,child,121,trial5,cheek,bin3,0.16646219234227166,child_happy
pp404,child,121,trial5,cheek,bin4,-0.09858706528366173,child_happy
pp404,child,121,trial5,cheek,bin5,-0.18526796149062047,child_happy
pp404,child,121,trial5,cheek,bin6,0.04675644401311321,child_happy
pp404,child,121,trial5,cheek,bin7,-0.23510236015147673,child_happy
pp404,child,121,trial5,cheek,bin8,0.15870503496414484,child_happy
pp404,child,121,trial5,cheek,bin9,-0.0460661281730414,child_happy
pp404,child,121,trial6,brow,bin1,-0.3178655189843914,child_happy
pp404,child,121,trial6,brow,in10,-0.217665462946344,child_happy
pp404,child,121,trial6,brow,bin2,-0.1574521031025953,child_happy
pp404,child,121,trial6,brow,bin3,-0.009727463795920169,child_happy
pp404,child,121,trial6,brow,bin4,-0.14142511939455726,child_happy
pp404,child,121,trial6,brow,bin5,-0.19675679999016896,child_happy
pp404,child,121,trial6,brow,bin6,-0.1865627050896476,child_happy
pp404,child,121,trial6,brow,bin7,-0.33195418887331607,child_happy
pp404,child,121,trial6,brow,bin8,-0.33121834751606016,child_happy
pp404,child,121,trial6,brow,bin9,-0.18281170890265994,child_happy
pp404,child,121,trial6,cheek,bin1,-0.18663435985447396,child_happy
pp404,child,121,trial6,cheek,in10,-0.11241117373046117,child_happy
pp404,child,121,trial6,cheek,bin2,-0.0437887975666188,child_happy
pp404,child,121,trial6,cheek,bin3,-0.08336097518228341,child_happy
pp404,child,121,trial6,cheek,bin4,-0.10001039691267588,child_happy
pp404,child,121,trial6,cheek,bin5,-0.1086215532682111,child_happy
pp404,child,121,trial6,cheek,bin6,-0.1258225160048465,child_happy
pp404,child,121,trial6,cheek,bin7,-0.16763644093620822,child_happy
pp404,child,121,trial6,cheek,bin8,-0.1472578903377989,child_happy
pp404,child,121,trial6,cheek,bin9,-0.15551677211515325,child_happy
pp404,child,121,trial7,brow,bin1,-0.32186777807385647,child_happy
pp404,child,121,trial7,brow,in10,0.11716030195528794,child_happy
pp404,child,121,trial7,brow,bin2,-0.32068325296217626,child_happy
pp404,child,121,trial7,brow,bin3,0.08115791750027762,child_happy
pp404,child,121,trial7,brow,bin4,-0.2753482464151392,child_happy
pp404,child,121,trial7,brow,bin5,-0.2648131518612553,child_happy
pp404,child,121,trial7,brow,bin6,-0.11046594033927659,child_happy
pp404,child,121,trial7,brow,bin7,-0.2801042942120374,child_happy
pp404,child,121,trial7,brow,bin8,0.08449612463319486,child_happy
pp404,child,121,trial7,brow,bin9,-0.2846808685071659,child_happy
pp404,child,121,trial7,cheek,bin1,-0.08170991049262694,child_happy
pp404,child,121,trial7,cheek,in10,-0.07200278878275085,child_happy
pp404,child,121,trial7,cheek,bin2,-0.11313351453218579,child_happy
pp404,child,121,trial7,cheek,bin3,0.058256963575547216,child_happy
pp404,child,121,trial7,cheek,bin4,-0.05914654584368101,child_happy
pp404,child,121,trial7,cheek,bin5,-0.1277191054005078,child_happy
pp404,child,121,trial7,cheek,bin6,0.07503804348162343,child_happy
pp404,child,121,trial7,cheek,bin7,0.07284255444386925,child_happy
pp404,child,121,trial7,cheek,bin8,-0.01728992096344875,child_happy
pp404,child,121,trial7,cheek,bin9,0.014606940842757238,child_happy
pp404,child,121,trial8,brow,bin1,-0.2528243219430364,child_happy
pp404,child,121,trial8,brow,in10,0.4978415465590893,child_happy
pp404,child,121,trial8,brow,bin2,-0.2992720642010458,child_happy
pp404,child,121,trial8,brow,bin3,0.026921025265461473,child_happy
pp404,child,121,trial8,brow,bin4,0.38902676243609424,child_happy
pp404,child,121,trial8,brow,bin5,1.1486124639761761,child_happy
pp404,child,121,trial8,brow,bin6,0.7881578830218249,child_happy
pp404,child,121,trial8,brow,bin7,0.2979439602879498,child_happy
pp404,child,121,trial8,brow,bin8,-0.05357284027826814,child_happy
pp404,child,121,trial8,brow,bin9,0.63266204108852,child_happy
pp404,child,121,trial8,cheek,bin1,-0.12317156084580783,child_happy
pp404,child,121,trial8,cheek,in10,0.09826325733806102,child_happy
pp404,child,121,trial8,cheek,bin2,-0.19276536084645224,child_happy
pp404,child,121,trial8,cheek,bin3,-0.22858350129059213,child_happy
pp404,child,121,trial8,cheek,bin4,0.04693436046673993,child_happy
pp404,child,121,trial8,cheek,bin5,0.7063639041889731,child_happy
pp404,child,121,trial8,cheek,bin6,0.9044596419860831,child_happy
pp404,child,121,trial8,cheek,bin7,-0.041041767522621675,child_happy
pp404,child,121,trial8,cheek,bin8,0.547730035806279,child_happy
pp404,child,121,trial8,cheek,bin9,0.12581184101762896,child_happy
pp404,child,323,trial1,brow,bin1,NA,child_angry
pp404,child,323,trial1,brow,in10,-4.420432348588762,child_angry
pp404,child,323,trial1,brow,bin2,-1.6502767961229612,child_angry
pp404,child,323,trial1,brow,bin3,-3.967172019869277,child_angry
pp404,child,323,trial1,brow,bin4,-3.7742918475173344,child_angry
pp404,child,323,trial1,brow,bin5,-4.043699521023895,child_angry
pp404,child,323,trial1,brow,bin6,-3.104730054464956,child_angry
pp404,child,323,trial1,brow,bin7,-3.23335871318333,child_angry
pp404,child,323,trial1,brow,bin8,-3.0678123551509198,child_angry
pp404,child,323,trial1,brow,bin9,-4.096554467295085,child_angry
pp404,child,323,trial1,cheek,bin1,0.37623992448451515,child_angry
pp404,child,323,trial1,cheek,in10,-1.7333581661168802,child_angry
pp404,child,323,trial1,cheek,bin2,-1.1474294677169352,child_angry
pp404,child,323,trial1,cheek,bin3,-1.4184069015777125,child_angry
pp404,child,323,trial1,cheek,bin4,-1.2935273427770877,child_angry
pp404,child,323,trial1,cheek,bin5,-1.6899572264191678,child_angry
pp404,child,323,trial1,cheek,bin6,-1.354976127530699,child_angry
pp404,child,323,trial1,cheek,bin7,-0.28030381435989216,child_angry
pp404,child,323,trial1,cheek,bin8,-0.11915776565198799,child_angry
pp404,child,323,trial1,cheek,bin9,-1.8024502417182973,child_angry
pp404,child,323,trial3,brow,bin1,NA,child_angry
pp404,child,323,trial3,brow,in10,-0.05265752541924251,child_angry
pp404,child,323,trial3,brow,bin2,-0.20702268429139825,child_angry
pp404,child,323,trial3,brow,bin3,-0.48418361307441193,child_angry
pp404,child,323,trial3,brow,bin4,-0.3947160724421951,child_angry
pp404,child,323,trial3,brow,bin5,0.12710313395333173,child_angry
pp404,child,323,trial3,brow,bin6,-0.919317118115153,child_angry
pp404,child,323,trial3,brow,bin7,-0.7068922814204857,child_angry
pp404,child,323,trial3,brow,bin8,-0.1456786413865001,child_angry
pp404,child,323,trial3,brow,bin9,-0.1932391193554821,child_angry
pp404,child,323,trial3,cheek,bin1,NA,child_angry
pp404,child,323,trial3,cheek,in10,-0.20532626247250163,child_angry
pp404,child,323,trial3,cheek,bin2,-0.001024798772890162,child_angry
pp404,child,323,trial3,cheek,bin3,-0.15173782664012073,child_angry
pp404,child,323,trial3,cheek,bin4,-0.04885585816590893,child_angry
pp404,child,323,trial3,cheek,bin5,-0.36835822558884934,child_angry
pp404,child,323,trial3,cheek,bin6,-0.40279573435284555,child_angry
pp404,child,323,trial3,cheek,bin7,-0.3645614884684542,child_angry
pp404,child,323,trial3,cheek,bin8,0.1766710384513753,child_angry
pp404,child,323,trial3,cheek,bin9,-0.3507409383507273,child_angry
pp404,child,323,trial4,brow,bin1,-0.17021266907842403,child_angry
pp404,child,323,trial4,brow,in10,0.06256446271693235,child_angry
pp404,child,323,trial4,brow,bin2,-0.058580150977644005,child_angry
pp404,child,323,trial4,brow,bin3,-0.1463067986426943,child_angry
pp404,child,323,trial4,brow,bin4,-0.025987763056258745,child_angry
pp404,child,323,trial4,brow,bin5,-0.0456580588502226,child_angry
pp404,child,323,trial4,brow,bin6,0.0657052489979027,child_angry
pp404,child,323,trial4,brow,bin7,0.41978852063942806,child_angry
pp404,child,323,trial4,brow,bin8,0.39410586253617796,child_angry
pp404,child,323,trial4,brow,bin9,-0.23399755160739055,child_angry
pp404,child,323,trial4,cheek,bin1,-0.23640115026295208,child_angry
pp404,child,323,trial4,cheek,in10,-0.24844609417348393,child_angry
pp404,child,323,trial4,cheek,bin2,-0.1972381804906291,child_angry
pp404,child,323,trial4,cheek,bin3,-0.2158411248818434,child_angry
pp404,child,323,trial4,cheek,bin4,-0.2524634476963763,child_angry
pp404,child,323,trial4,cheek,bin5,-0.3257045349963693,child_angry
pp404,child,323,trial4,cheek,bin6,-0.1039921671448428,child_angry
pp404,child,323,trial4,cheek,bin7,-0.26314199324305454,child_angry
pp404,child,323,trial4,cheek,bin8,NA,child_angry
pp404,child,323,trial4,cheek,bin9,-0.13837985930182348,child_angry
pp404,child,323,trial5,brow,bin1,0.5700796310214106,child_angry
pp404,child,323,trial5,brow,in10,1.0564528208174133,child_angry
pp404,child,323,trial5,brow,bin2,1.837090764115086,child_angry
pp404,child,323,trial5,brow,bin3,2.0897894546068834,child_angry
pp404,child,323,trial5,brow,bin4,3.63125146660685,child_angry
pp404,child,323,trial5,brow,bin5,3.4162242641365212,child_angry
pp404,child,323,trial5,brow,bin6,2.8049016224084236,child_angry
pp404,child,323,trial5,brow,bin7,3.068027723353043,child_angry
pp404,child,323,trial5,brow,bin8,1.4330600169310412,child_angry
pp404,child,323,trial5,brow,bin9,0.5884218229022782,child_angry
pp404,child,323,trial5,cheek,bin1,-1.0251225808357534,child_angry
pp404,child,323,trial5,cheek,in10,-0.4658991421251856,child_angry
pp404,child,323,trial5,cheek,bin2,-0.5573517576184142,child_angry
pp404,child,323,trial5,cheek,bin3,-0.24496249001147175,child_angry
pp404,child,323,trial5,cheek,bin4,0.28153143788991697,child_angry
pp404,child,323,trial5,cheek,bin5,-0.9019154366992201,child_angry
pp404,child,323,trial5,cheek,bin6,0.40854599413406256,child_angry
pp404,child,323,trial5,cheek,bin7,0.038622103753297665,child_angry
pp404,child,323,trial5,cheek,bin8,-0.23906278040920825,child_angry
pp404,child,323,trial5,cheek,bin9,-1.0432558257893931,child_angry
pp404,child,323,trial6,brow,bin1,0.05877757182959073,child_angry
pp404,child,323,trial6,brow,in10,0.2112762062833411,child_angry
pp404,child,323,trial6,brow,bin2,0.04280443017208366,child_angry
pp404,child,323,trial6,brow,bin3,0.1447453791772974,child_angry
pp404,child,323,trial6,brow,bin4,0.32624693151703826,child_angry
pp404,child,323,trial6,brow,bin5,1.0387208388425626,child_angry
pp404,child,323,trial6,brow,bin6,-0.13686649244960575,child_angry
pp404,child,323,trial6,brow,bin7,-0.06272598886852504,child_angry
pp404,child,323,trial6,brow,bin8,NA,child_angry
pp404,child,323,trial6,brow,bin9,0.8562142348929114,child_angry
pp404,child,323,trial6,cheek,bin1,-0.03706355561952715,child_angry
pp404,child,323,trial6,cheek,in10,0.21505829248588565,child_angry
pp404,child,323,trial6,cheek,bin2,-0.18371297168592257,child_angry
pp404,child,323,trial6,cheek,bin3,-0.12417500964426267,child_angry
pp404,child,323,trial6,cheek,bin4,-0.07778863185469312,child_angry
pp404,child,323,trial6,cheek,bin5,-0.017962445158157953,child_angry
pp404,child,323,trial6,cheek,bin6,-0.029772539349902455,child_angry
pp404,child,323,trial6,cheek,bin7,-0.15402583223376096,child_angry
pp404,child,323,trial6,cheek,bin8,-0.1437636111885693,child_angry
pp404,child,323,trial6,cheek,bin9,NA,child_angry
pp404,child,323,trial7,brow,bin1,-0.00434325874282776,child_angry
pp404,child,323,trial7,brow,in10,NA,child_angry
pp404,child,323,trial7,brow,bin2,-0.09582090259486559,child_angry
pp404,child,323,trial7,brow,bin3,0.11331956901741547,child_angry
pp404,child,323,trial7,brow,bin4,0.005276520952030406,child_angry
pp404,child,323,trial7,brow,bin5,0.22206256373970257,child_angry
pp404,child,323,trial7,brow,bin6,0.3181706239373998,child_angry
pp404,child,323,trial7,brow,bin7,0.4418458140069295,child_angry
pp404,child,323,trial7,brow,bin8,0.21588867527882347,child_angry
pp404,child,323,trial7,brow,bin9,0.053913839931630625,child_angry
pp404,child,323,trial7,cheek,bin1,-0.11954562352089437,child_angry
pp404,child,323,trial7,cheek,in10,0.07483166039541639,child_angry
pp404,child,323,trial7,cheek,bin2,-0.1455961506609249,child_angry
pp404,child,323,trial7,cheek,bin3,-0.08878386868882704,child_angry
pp404,child,323,trial7,cheek,bin4,-0.05210461260913368,child_angry
pp404,child,323,trial7,cheek,bin5,NA,child_angry
pp404,child,323,trial7,cheek,bin6,0.15698636202211036,child_angry
pp404,child,323,trial7,cheek,bin7,0.03458340025597015,child_angry
pp404,child,323,trial7,cheek,bin8,0.012621393220282606,child_angry
pp404,child,323,trial7,cheek,bin9,-0.06495018056098595,child_angry
pp404,child,323,trial8,brow,bin1,-0.3697154136456699,child_angry
pp404,child,323,trial8,brow,in10,-0.5993697065102327,child_angry
pp404,child,323,trial8,brow,bin2,-0.20113595343335072,child_angry
pp404,child,323,trial8,brow,bin3,-0.863536753765117,child_angry
pp404,child,323,trial8,brow,bin4,-0.6449739233099243,child_angry
pp404,child,323,trial8,brow,bin5,-0.7394128799411629,child_angry
pp404,child,323,trial8,brow,bin6,-0.8693516952224567,child_angry
pp404,child,323,trial8,brow,bin7,-0.9396694132158419,child_angry
pp404,child,323,trial8,brow,bin8,-0.6928395062319146,child_angry
pp404,child,323,trial8,brow,bin9,NA,child_angry
pp404,child,323,trial8,cheek,bin1,-0.3009350063224514,child_angry
pp404,child,323,trial8,cheek,in10,-0.1942171591080467,child_angry
pp404,child,323,trial8,cheek,bin2,-0.3522389948902647,child_angry
pp404,child,323,trial8,cheek,bin3,-0.4114602656444689,child_angry
pp404,child,323,trial8,cheek,bin4,-0.5148866584667786,child_angry
pp404,child,323,trial8,cheek,bin5,-0.47603326332376616,child_angry
pp404,child,323,trial8,cheek,bin6,-0.6103993274317698,child_angry
pp404,child,323,trial8,cheek,bin7,-0.5334006446311795,child_angry
pp404,child,323,trial8,cheek,bin8,-0.608943970841103,child_angry
pp404,child,323,trial8,cheek,bin9,-0.35919908655614363,child_angry
pp404,child,424,trial1,brow,bin1,0.04804505642376,child_fear
pp404,child,424,trial1,brow,in10,-0.28145034547531056,child_fear
pp404,child,424,trial1,brow,bin2,0.023457186681305475,child_fear
pp404,child,424,trial1,brow,bin3,0.1939929080629147,child_fear
pp404,child,424,trial1,brow,bin4,1.0552682957057327,child_fear
pp404,child,424,trial1,brow,bin5,1.212343504454612,child_fear
pp404,child,424,trial1,brow,bin6,0.7863631480041279,child_fear
pp404,child,424,trial1,brow,bin7,-0.7050437043522572,child_fear
pp404,child,424,trial1,brow,bin8,-0.8587448112678647,child_fear
pp404,child,424,trial1,brow,bin9,-0.7746076336382094,child_fear
pp404,child,424,trial1,cheek,bin1,0.2878581469808842,child_fear
pp404,child,424,trial1,cheek,in10,0.30495235984534375,child_fear
pp404,child,424,trial1,cheek,bin2,-0.4576331436896864,child_fear
pp404,child,424,trial1,cheek,bin3,-0.25251326430339166,child_fear
pp404,child,424,trial1,cheek,bin4,1.22763420501188,child_fear
pp404,child,424,trial1,cheek,bin5,1.174817926588239,child_fear
