pp_no,muscle,condition,trial,bin,bin_no,rms
pp483,cheek,913,trial5,bin_15,15,4.3585
pp483,cheek,913,trial5,bin_16,16,8.8314
pp483,cheek,913,trial5,bin_17,17,6.4085
pp483,cheek,913,trial5,bin_18,18,5.1188
pp483,cheek,913,trial5,bin_19,19,5.1122
pp483,cheek,913,trial5,bin_20,20,5.9238
pp483,cheek,913,trial6,bin_0,0,10.846
pp483,cheek,913,trial6,bin_1,1,9.094
pp483,cheek,913,trial6,bin_2,2,9.0597
pp483,cheek,913,trial6,bin_3,3,11.8869
pp483,cheek,913,trial6,bin_4,4,13.8292
pp483,cheek,913,trial6,bin_5,5,8.08
pp483,cheek,913,trial6,bin_6,6,10.5184
pp483,cheek,913,trial6,bin_7,7,13.9037
pp483,cheek,913,trial6,bin_8,8,6.4268
pp483,cheek,913,trial6,bin_9,9,10.4621
pp483,cheek,913,trial6,bin_10,10,8.1489
pp483,cheek,913,trial6,bin_11,11,7.9585
pp483,cheek,913,trial6,bin_12,12,8.3046
pp483,cheek,913,trial6,bin_13,13,9.6743
pp483,cheek,913,trial6,bin_14,14,14.6394
pp483,cheek,913,trial6,bin_15,15,14.2873
pp483,cheek,913,trial6,bin_16,16,9.1651
pp483,cheek,913,trial6,bin_17,17,12.4256
pp483,cheek,913,trial6,bin_18,18,13.4247
pp483,cheek,913,trial6,bin_19,19,9.7023
pp483,cheek,913,trial6,bin_20,20,9.2727
pp483,cheek,913,trial7,bin_0,0,10.3434
pp483,cheek,913,trial7,bin_1,1,6.7798
pp483,cheek,913,trial7,bin_2,2,12.0535
pp483,cheek,913,trial7,bin_3,3,7.7758
pp483,cheek,913,trial7,bin_4,4,7.2168
pp483,cheek,913,trial7,bin_5,5,8.6326
pp483,cheek,913,trial7,bin_6,6,11.7269
pp483,cheek,913,trial7,bin_7,7,7.3634
pp483,cheek,913,trial7,bin_8,8,7.4155
pp483,cheek,913,trial7,bin_9,9,15.913
pp483,cheek,913,trial7,bin_10,10,11.3826
pp483,cheek,913,trial7,bin_11,11,12.3957
pp483,cheek,913,trial7,bin_12,12,9.9325
pp483,cheek,913,trial7,bin_13,13,8.7953
pp483,cheek,913,trial7,bin_14,14,8.4798
pp483,cheek,913,trial7,bin_15,15,9.3872
pp483,cheek,913,trial7,bin_16,16,10.1669
pp483,cheek,913,trial7,bin_17,17,9.0745
pp483,cheek,913,trial7,bin_18,18,8.078
pp483,cheek,913,trial7,bin_19,19,13.0307
pp483,cheek,913,trial7,bin_20,20,20.1188
pp483,cheek,913,trial8,bin_0,0,30.7965
pp483,cheek,913,trial8,bin_1,1,30.3801
pp483,cheek,913,trial8,bin_2,2,31.857
pp483,cheek,913,trial8,bin_3,3,26.1622
pp483,cheek,913,trial8,bin_4,4,35.4895
pp483,cheek,913,trial8,bin_5,5,32.8266
pp483,cheek,913,trial8,bin_6,6,25.3291
pp483,cheek,913,trial8,bin_7,7,27.648
pp483,cheek,913,trial8,bin_8,8,31.3091
pp483,cheek,913,trial8,bin_9,9,23.5446
pp483,cheek,913,trial8,bin_10,10,12.7365
pp483,cheek,913,trial8,bin_11,11,11.7825
pp483,cheek,913,trial8,bin_12,12,15.8106
pp483,cheek,913,trial8,bin_13,13,12.623
pp483,cheek,913,trial8,bin_14,14,15.3309
pp483,cheek,913,trial8,bin_15,15,18.0105
pp483,cheek,913,trial8,bin_16,16,13.4849
pp483,cheek,913,trial8,bin_17,17,17.7384
pp483,cheek,913,trial8,bin_18,18,19.0123
pp483,cheek,913,trial8,bin_19,19,11.2746
pp483,cheek,913,trial8,bin_20,20,14.116
pp484,brow,429,trial1,bin_0,0,11.1237
pp484,brow,429,trial1,bin_1,1,6.9581
pp484,brow,429,trial1,bin_2,2,20.8388
pp484,brow,429,trial1,bin_3,3,6.1522
pp484,brow,429,trial1,bin_4,4,8.3989
pp484,brow,429,trial1,bin_5,5,9.3624
pp484,brow,429,trial1,bin_6,6,9.9037
pp484,brow,429,trial1,bin_7,7,16.7233
pp484,brow,429,trial1,bin_8,8,6.0802
pp484,brow,429,trial1,bin_9,9,8.7002
pp484,brow,429,trial1,bin_10,10,8.7054
pp484,brow,429,trial1,bin_11,11,7.104
pp484,brow,429,trial1,bin_12,12,7.0213
pp484,brow,429,trial1,bin_13,13,5.0897
pp484,brow,429,trial1,bin_14,14,4.6024
pp484,brow,429,trial1,bin_15,15,5.3472
pp484,brow,429,trial1,bin_16,16,5.8419
pp484,brow,429,trial1,bin_17,17,5.6309
pp484,brow,429,trial1,bin_18,18,5.6758
pp484,brow,429,trial1,bin_19,19,5.7133
pp484,brow,429,trial1,bin_20,20,5.4502
pp484,brow,429,trial2,bin_0,0,7.6563
pp484,brow,429,trial2,bin_1,1,7.7008
pp484,brow,429,trial2,bin_2,2,8.387
pp484,brow,429,trial2,bin_3,3,8.0597
pp484,brow,429,trial2,bin_4,4,5.6939
pp484,brow,429,trial2,bin_5,5,12.2203
pp484,brow,429,trial2,bin_6,6,8.9888
pp484,brow,429,trial2,bin_7,7,6.8508
pp484,brow,429,trial2,bin_8,8,7.5114
pp484,brow,429,trial2,bin_9,9,5.7039
pp484,brow,429,trial2,bin_10,10,5.4954
pp484,brow,429,trial2,bin_11,11,6.3641
pp484,brow,429,trial2,bin_12,12,8.8797
pp484,brow,429,trial2,bin_13,13,8.6601
pp484,brow,429,trial2,bin_14,14,9.5276
pp484,brow,429,trial2,bin_15,15,16.4867
pp484,brow,429,trial2,bin_16,16,8.7778
pp484,brow,429,trial2,bin_17,17,10.724
pp484,brow,429,trial2,bin_18,18,9.4216
pp484,brow,429,trial2,bin_19,19,6.3051
pp484,brow,429,trial2,bin_20,20,6.7803
pp484,brow,429,trial3,bin_0,0,6.6227
pp484,brow,429,trial3,bin_1,1,7.7812
pp484,brow,429,trial3,bin_2,2,6.204
pp484,brow,429,trial3,bin_3,3,7.0763
pp484,brow,429,trial3,bin_4,4,7.7881
pp484,brow,429,trial3,bin_5,5,7.3522
pp484,brow,429,trial3,bin_6,6,8.1762
pp484,brow,429,trial3,bin_7,7,7.0249
pp484,brow,429,trial3,bin_8,8,7.9655
pp484,brow,429,trial3,bin_9,9,9.4923
pp484,brow,429,trial3,bin_10,10,7.7395
pp484,brow,429,trial3,bin_11,11,7.6362
pp484,brow,429,trial3,bin_12,12,8.8388
pp484,brow,429,trial3,bin_13,13,10.8143
pp484,brow,429,trial3,bin_14,14,9.7218
pp484,brow,429,trial3,bin_15,15,9.1978
pp484,brow,429,trial3,bin_16,16,9.0016
pp484,brow,429,trial3,bin_17,17,9.2581
pp484,brow,429,trial3,bin_18,18,7.1892
pp484,brow,429,trial3,bin_19,19,10.9363
pp484,brow,429,trial3,bin_20,20,7.7898
pp484,brow,429,trial4,bin_0,0,9.3496
pp484,brow,429,trial4,bin_1,1,7.0475
pp484,brow,429,trial4,bin_2,2,7.6822
pp484,brow,429,trial4,bin_3,3,6.9446
pp484,brow,429,trial4,bin_4,4,8.407
pp484,brow,429,trial4,bin_5,5,8.8692
pp484,brow,429,trial4,bin_6,6,9.3481
pp484,brow,429,trial4,bin_7,7,8.6538
pp484,brow,429,trial4,bin_8,8,9.0981
pp484,brow,429,trial4,bin_9,9,10.8747
pp484,brow,429,trial4,bin_10,10,8.315
pp484,brow,429,trial4,bin_11,11,7.638
pp484,brow,429,trial4,bin_12,12,4.7505
pp484,brow,429,trial4,bin_13,13,5.1883
pp484,brow,429,trial4,bin_14,14,4.7653
pp484,brow,429,trial4,bin_15,15,7.9386
pp484,brow,429,trial4,bin_16,16,18.776
pp484,brow,429,trial4,bin_17,17,7.8765
pp484,brow,429,trial4,bin_18,18,6.401
pp484,brow,429,trial4,bin_19,19,6.7759
pp484,brow,429,trial4,bin_20,20,8.0472
pp484,brow,429,trial5,bin_0,0,9.2112
pp484,brow,429,trial5,bin_1,1,7.0024
pp484,brow,429,trial5,bin_2,2,7.2976
pp484,brow,429,trial5,bin_3,3,7.7972
pp484,brow,429,trial5,bin_4,4,7.3505
pp484,brow,429,trial5,bin_5,5,7.1984
pp484,brow,429,trial5,bin_6,6,6.5356
pp484,brow,429,trial5,bin_7,7,7.3271
pp484,brow,429,trial5,bin_8,8,5.9073
pp484,brow,429,trial5,bin_9,9,8.3005
pp484,brow,429,trial5,bin_10,10,7.1778
pp484,brow,429,trial5,bin_11,11,6.4152
pp484,brow,429,trial5,bin_12,12,7.6754
pp484,brow,429,trial5,bin_13,13,6.4324
pp484,brow,429,trial5,bin_14,14,6.8296
pp484,brow,429,trial5,bin_15,15,7.542
pp484,brow,429,trial5,bin_16,16,9.5512
pp484,brow,429,trial5,bin_17,17,7.1977
pp484,brow,429,trial5,bin_18,18,6.218
pp484,brow,429,trial5,bin_19,19,7.1698
pp484,brow,429,trial5,bin_20,20,7.4993
pp484,brow,429,trial6,bin_0,0,5.0079
pp484,brow,429,trial6,bin_1,1,5.5995
pp484,brow,429,trial6,bin_2,2,6.4815
pp484,brow,429,trial6,bin_3,3,6.2487
pp484,brow,429,trial6,bin_4,4,5.4768
pp484,brow,429,trial6,bin_5,5,5.9571
pp484,brow,429,trial6,bin_6,6,8.5872
pp484,brow,429,trial6,bin_7,7,7.9244
pp484,brow,429,trial6,bin_8,8,6.191
pp484,brow,429,trial6,bin_9,9,8.6477
pp484,brow,429,trial6,bin_10,10,8.9319
pp484,brow,429,trial6,bin_11,11,6.7137
pp484,brow,429,trial6,bin_12,12,6.4753
pp484,brow,429,trial6,bin_13,13,6.4041
pp484,brow,429,trial6,bin_14,14,6.9495
pp484,brow,429,trial6,bin_15,15,5.5819
pp484,brow,429,trial6,bin_16,16,4.4507
pp484,brow,429,trial6,bin_17,17,3.8565
pp484,brow,429,trial6,bin_18,18,4.236
pp484,brow,429,trial6,bin_19,19,7.5885
pp484,brow,429,trial6,bin_20,20,4.955
pp484,brow,429,trial7,bin_0,0,7.9226
pp484,brow,429,trial7,bin_1,1,6.89
pp484,brow,429,trial7,bin_2,2,6.6042
pp484,brow,429,trial7,bin_3,3,8.4287
pp484,brow,429,trial7,bin_4,4,8.9467
pp484,brow,429,trial7,bin_5,5,5.8039
pp484,brow,429,trial7,bin_6,6,6.7555
pp484,brow,429,trial7,bin_7,7,7.9378
pp484,brow,429,trial7,bin_8,8,6.9888
pp484,brow,429,trial7,bin_9,9,8.8351
pp484,brow,429,trial7,bin_10,10,6.6138
pp484,brow,429,trial7,bin_11,11,7.4176
pp484,brow,429,trial7,bin_12,12,8.1599
pp484,brow,429,trial7,bin_13,13,7.1984
pp484,brow,429,trial7,bin_14,14,12.1357
pp484,brow,429,trial7,bin_15,15,5.957
pp484,brow,429,trial7,bin_16,16,8.3685
pp484,brow,429,trial7,bin_17,17,10.5256
pp484,brow,429,trial7,bin_18,18,5.8487
pp484,brow,429,trial7,bin_19,19,7.061
pp484,brow,429,trial7,bin_20,20,7.6622
pp484,brow,429,trial8,bin_0,0,3.9321
pp484,brow,429,trial8,bin_1,1,4.2375
pp484,brow,429,trial8,bin_2,2,5.8075
pp484,brow,429,trial8,bin_3,3,3.6808
pp484,brow,429,trial8,bin_4,4,3.3996
pp484,brow,429,trial8,bin_5,5,4.7118
pp484,brow,429,trial8,bin_6,6,6.3078
pp484,brow,429,trial8,bin_7,7,5.372
pp484,brow,429,trial8,bin_8,8,4.694
pp484,brow,429,trial8,bin_9,9,5.2215
pp484,brow,429,trial8,bin_10,10,3.992
pp484,brow,429,trial8,bin_11,11,4.1581
pp484,brow,429,trial8,bin_12,12,3.5663
pp484,brow,429,trial8,bin_13,13,4.6816
pp484,brow,429,trial8,bin_14,14,5.9223
pp484,brow,429,trial8,bin_15,15,4.2833
pp484,brow,429,trial8,bin_16,16,4.1746
pp484,brow,429,trial8,bin_17,17,4.353
pp484,brow,429,trial8,bin_18,18,3.7443
pp484,brow,429,trial8,bin_19,19,4.0574
pp484,brow,429,trial8,bin_20,20,2.8529
pp484,brow,673,trial1,bin_0,0,5.6919
pp484,brow,673,trial1,bin_1,1,4.0738
pp484,brow,673,trial1,bin_2,2,7.2654
pp484,brow,673,trial1,bin_3,3,7.7736
pp484,brow,673,trial1,bin_4,4,5.4895
pp484,brow,673,trial1,bin_5,5,3.2491
pp484,brow,673,trial1,bin_6,6,4.7493
pp484,brow,673,trial1,bin_7,7,4.8517
pp484,brow,673,trial1,bin_8,8,7.3674
pp484,brow,673,trial1,bin_9,9,5.2618
pp484,brow,673,trial1,bin_10,10,4.1808
pp484,brow,673,trial1,bin_11,11,5.0166
pp484,brow,673,trial1,bin_12,12,4.712
pp484,brow,673,trial1,bin_13,13,5.0446
pp484,brow,673,trial1,bin_14,14,3.4443
pp484,brow,673,trial1,bin_15,15,3.9394
pp484,brow,673,trial1,bin_16,16,4.3233
pp484,brow,673,trial1,bin_17,17,3.0369
pp484,brow,673,trial1,bin_18,18,4.0375
pp484,brow,673,trial1,bin_19,19,5.7509
pp484,brow,673,trial1,bin_20,20,5.6383
pp484,brow,673,trial2,bin_0,0,6.4511
pp484,brow,673,trial2,bin_1,1,5.5486
pp484,brow,673,trial2,bin_2,2,4.5012
pp484,brow,673,trial2,bin_3,3,4.5065
pp484,brow,673,trial2,bin_4,4,4.9599
pp484,brow,673,trial2,bin_5,5,3.7244
pp484,brow,673,trial2,bin_6,6,3.8337
pp484,brow,673,trial2,bin_7,7,4.0118
pp484,brow,673,trial2,bin_8,8,3.7787
pp484,brow,673,trial2,bin_9,9,3.9892
pp484,brow,673,trial2,bin_10,10,4.5772
pp484,brow,673,trial2,bin_11,11,4.6559
pp484,brow,673,trial2,bin_12,12,3.3173
pp484,brow,673,trial2,bin_13,13,6.943
pp484,brow,673,trial2,bin_14,14,6.3268
pp484,brow,673,trial2,bin_15,15,7.6997
pp484,brow,673,trial2,bin_16,16,4.2868
pp484,brow,673,trial2,bin_17,17,4.7024
pp484,brow,673,trial2,bin_18,18,6.6321
pp484,brow,673,trial2,bin_19,19,6.1523
pp484,brow,673,trial2,bin_20,20,6.066
pp484,brow,673,trial3,bin_0,0,4.8809
pp484,brow,673,trial3,bin_1,1,4.2502
pp484,brow,673,trial3,bin_2,2,4.4312
pp484,brow,673,trial3,bin_3,3,6.0287
pp484,brow,673,trial3,bin_4,4,5.4917
pp484,brow,673,trial3,bin_5,5,6.1408
pp484,brow,673,trial3,bin_6,6,6.7582
pp484,brow,673,trial3,bin_7,7,7.2707
pp484,brow,673,trial3,bin_8,8,7.1526
pp484,brow,673,trial3,bin_9,9,5.6223
pp484,brow,673,trial3,bin_10,10,9.8409
pp484,brow,673,trial3,bin_11,11,6.5512
pp484,brow,673,trial3,bin_12,12,5.2169
pp484,brow,673,trial3,bin_13,13,4.5412
pp484,brow,673,trial3,bin_14,14,5.1273
pp484,brow,673,trial3,bin_15,15,5.5568
pp484,brow,673,trial3,bin_16,16,8.1381
pp484,brow,673,trial3,bin_17,17,8.9188
pp484,brow,673,trial3,bin_18,18,6.8259
pp484,brow,673,trial3,bin_19,19,8.5604
pp484,brow,673,trial3,bin_20,20,7.0252
pp484,brow,673,trial4,bin_0,0,5.8571
pp484,brow,673,trial4,bin_1,1,5.217
pp484,brow,673,trial4,bin_2,2,5.2447
pp484,brow,673,trial4,bin_3,3,9.1978
pp484,brow,673,trial4,bin_4,4,7.8361
pp484,brow,673,trial4,bin_5,5,8.1931
pp484,brow,673,trial4,bin_6,6,4.6102
pp484,brow,673,trial4,bin_7,7,5.765
pp484,brow,673,trial4,bin_8,8,5.3275
pp484,brow,673,trial4,bin_9,9,6.8565
pp484,brow,673,trial4,bin_10,10,5.9629
pp484,brow,673,trial4,bin_11,11,5.5207
pp484,brow,673,trial4,bin_12,12,4.8486
pp484,brow,673,trial4,bin_13,13,6.8696
pp484,brow,673,trial4,bin_14,14,7.9652
pp484,brow,673,trial4,bin_15,15,8.3743
pp484,brow,673,trial4,bin_16,16,6.7815
pp484,brow,673,trial4,bin_17,17,6.5344
pp484,brow,673,trial4,bin_18,18,6.6306
pp484,brow,673,trial4,bin_19,19,8.6306
pp484,brow,673,trial4,bin_20,20,6.4244
pp484,brow,673,trial5,bin_0,0,9.8282
pp484,brow,673,trial5,bin_1,1,6.0528
pp484,brow,673,trial5,bin_2,2,11.9337
pp484,brow,673,trial5,bin_3,3,16.6395
pp484,brow,673,trial5,bin_4,4,11.9723
pp484,brow,673,trial5,bin_5,5,6.7525
pp484,brow,673,trial5,bin_6,6,8.9032
pp484,brow,673,trial5,bin_7,7,19.9236
pp484,brow,673,trial5,bin_8,8,19.7247
pp484,brow,673,trial5,bin_9,9,9.8133
pp484,brow,673,trial5,bin_10,10,7.7653
pp484,brow,673,trial5,bin_11,11,18.7536
pp484,brow,673,trial5,bin_12,12,10.6241
pp484,brow,673,trial5,bin_13,13,11.2032
pp484,brow,673,trial5,bin_14,14,16.6676
pp484,brow,673,trial5,bin_15,15,12.8286
pp484,brow,673,trial5,bin_16,16,22.1008
pp484,brow,673,trial5,bin_17,17,11.2418
pp484,brow,673,trial5,bin_18,18,9.5902
pp484,brow,673,trial5,bin_19,19,9.2439
pp484,brow,673,trial5,bin_20,20,7.0951
pp484,brow,673,trial6,bin_0,0,7.7413
pp484,brow,673,trial6,bin_1,1,8.8652
pp484,brow,673,trial6,bin_2,2,9.9785
pp484,brow,673,trial6,bin_3,3,9.7131
pp484,brow,673,trial6,bin_4,4,25.6201
pp484,brow,673,trial6,bin_5,5,7.2223
pp484,brow,673,trial6,bin_6,6,3.6408
pp484,brow,673,trial6,bin_7,7,4.7408
pp484,brow,673,trial6,bin_8,8,5.5025
pp484,brow,673,trial6,bin_9,9,5.8173
pp484,brow,673,trial6,bin_10,10,4.4406
pp484,brow,673,trial6,bin_11,11,3.758
pp484,brow,673,trial6,bin_12,12,3.907
pp484,brow,673,trial6,bin_13,13,4.8293
pp484,brow,673,trial6,bin_14,14,9.0155
pp484,brow,673,trial6,bin_15,15,5.3396
pp484,brow,673,trial6,bin_16,16,6.7205
pp484,brow,673,trial6,bin_17,17,5.4904
pp484,brow,673,trial6,bin_18,18,4.6993
pp484,brow,673,trial6,bin_19,19,5.6465
pp484,brow,673,trial6,bin_20,20,4.7143
pp484,brow,673,trial7,bin_0,0,10.9906
pp484,brow,673,trial7,bin_1,1,12.9935
pp484,brow,673,trial7,bin_2,2,17.7443
pp484,brow,673,trial7,bin_3,3,12.6481
pp484,brow,673,trial7,bin_4,4,7.1064
pp484,brow,673,trial7,bin_5,5,6.2475
pp484,brow,673,trial7,bin_6,6,3.819
pp484,brow,673,trial7,bin_7,7,7.0624
pp484,brow,673,trial7,bin_8,8,13.6222
pp484,brow,673,trial7,bin_9,9,4.3896
pp484,brow,673,trial7,bin_10,10,4.0737
pp484,brow,673,trial7,bin_11,11,4.2674
pp484,brow,673,trial7,bin_12,12,6.238
pp484,brow,673,trial7,bin_13,13,5.9623
pp484,brow,673,trial7,bin_14,14,5.3074
pp484,brow,673,trial7,bin_15,15,4.9449
pp484,brow,673,trial7,bin_16,16,6.2865
pp484,brow,673,trial7,bin_17,17,5.5382
pp484,brow,673,trial7,bin_18,18,5.2082
pp484,brow,673,trial7,bin_19,19,8.361
pp484,brow,673,trial7,bin_20,20,4.7945
pp484,brow,673,trial8,bin_0,0,6.8524
pp484,brow,673,trial8,bin_1,1,6.1412
pp484,brow,673,trial8,bin_2,2,4.2626
pp484,brow,673,trial8,bin_3,3,5.8559
pp484,brow,673,trial8,bin_4,4,4.923
pp484,brow,673,trial8,bin_5,5,4.7916
pp484,brow,673,trial8,bin_6,6,5.81
pp484,brow,673,trial8,bin_7,7,6.429
pp484,brow,673,trial8,bin_8,8,17.0535
pp484,brow,673,trial8,bin_9,9,22.7771
pp484,brow,673,trial8,bin_10,10,12.5956
pp484,brow,673,trial8,bin_11,11,9.0532
pp484,brow,673,trial8,bin_12,12,9.3157
pp484,brow,673,trial8,bin_13,13,11.6802
pp484,brow,673,trial8,bin_14,14,23.7721
pp484,brow,673,trial8,bin_15,15,9.5582
pp484,brow,673,trial8,bin_16,16,10.4814
pp484,brow,673,trial8,bin_17,17,6.6839
pp484,brow,673,trial8,bin_18,18,7.0639
pp484,brow,673,trial8,bin_19,19,6.7269
pp484,brow,673,trial8,bin_20,20,6.5795
pp484,cheek,429,trial1,bin_0,0,7.2804
pp484,cheek,429,trial1,bin_1,1,5.7814
pp484,cheek,429,trial1,bin_2,2,4.0706
pp484,cheek,429,trial1,bin_3,3,5.0181
pp484,cheek,429,trial1,bin_4,4,4.9428
pp484,cheek,429,trial1,bin_5,5,4.6393
pp484,cheek,429,trial1,bin_6,6,12.0892
pp484,cheek,429,trial1,bin_7,7,13.6695
pp484,cheek,429,trial1,bin_8,8,10.1352
pp484,cheek,429,trial1,bin_9,9,5.9425
pp484,cheek,429,trial1,bin_10,10,6.1953
pp484,cheek,429,trial1,bin_11,11,5.8827
pp484,cheek,429,trial1,bin_12,12,5.2825
pp484,cheek,429,trial1,bin_13,13,4.0509
pp484,cheek,429,trial1,bin_14,14,4.125
pp484,cheek,429,trial1,bin_15,15,5.0767
pp484,cheek,429,trial1,bin_16,16,3.6364
pp484,cheek,429,trial1,bin_17,17,4.4333
pp484,cheek,429,trial1,bin_18,18,3.7076
pp484,cheek,429,trial1,bin_19,19,4.1996
pp484,cheek,429,trial1,bin_20,20,5.0267
pp484,cheek,429,trial2,bin_0,0,5.6566
pp484,cheek,429,trial2,bin_1,1,5.7706
pp484,cheek,429,trial2,bin_2,2,5.9621
pp484,cheek,429,trial2,bin_3,3,5.3577
pp484,cheek,429,trial2,bin_4,4,4.9809
pp484,cheek,429,trial2,bin_5,5,7.3303
pp484,cheek,429,trial2,bin_6,6,5.1407
pp484,cheek,429,trial2,bin_7,7,4.8651
pp484,cheek,429,trial2,bin_8,8,3.9284
pp484,cheek,429,trial2,bin_9,9,6.0992
pp484,cheek,429,trial2,bin_10,10,4.9041
pp484,cheek,429,trial2,bin_11,11,6.0452
pp484,cheek,429,trial2,bin_12,12,4.3496
pp484,cheek,429,trial2,bin_13,13,3.7498
pp484,cheek,429,trial2,bin_14,14,4.9903
pp484,cheek,429,trial2,bin_15,15,6.6617
pp484,cheek,429,trial2,bin_16,16,6.1035
pp484,cheek,429,trial2,bin_17,17,6.5168
pp484,cheek,429,trial2,bin_18,18,6.1698
pp484,cheek,429,trial2,bin_19,19,6.4282
pp484,cheek,429,trial2,bin_20,20,4.3903
pp484,cheek,429,trial3,bin_0,0,5.5278
pp484,cheek,429,trial3,bin_1,1,6.1143
pp484,cheek,429,trial3,bin_2,2,4.6243
pp484,cheek,429,trial3,bin_3,3,6.0317
pp484,cheek,429,trial3,bin_4,4,4.6107
pp484,cheek,429,trial3,bin_5,5,4.1558
pp484,cheek,429,trial3,bin_6,6,3.3749
pp484,cheek,429,trial3,bin_7,7,4.15
pp484,cheek,429,trial3,bin_8,8,3.6159
pp484,cheek,429,trial3,bin_9,9,3.8309
pp484,cheek,429,trial3,bin_10,10,4.0022
pp484,cheek,429,trial3,bin_11,11,4.1316
pp484,cheek,429,trial3,bin_12,12,4.7483
pp484,cheek,429,trial3,bin_13,13,2.9818
pp484,cheek,429,trial3,bin_14,14,4.0619
pp484,cheek,429,trial3,bin_15,15,4.6117
pp484,cheek,429,trial3,bin_16,16,4.9341
pp484,cheek,429,trial3,bin_17,17,4.7546
pp484,cheek,429,trial3,bin_18,18,3.5781
pp484,cheek,429,trial3,bin_19,19,4.869
pp484,cheek,429,trial3,bin_20,20,4.9732
pp484,cheek,429,trial4,bin_0,0,3.9929
pp484,cheek,429,trial4,bin_1,1,3.8512
pp484,cheek,429,trial4,bin_2,2,4.5105
pp484,cheek,429,trial4,bin_3,3,4.6894
pp484,cheek,429,trial4,bin_4,4,5.2294
pp484,cheek,429,trial4,bin_5,5,4.5491
pp484,cheek,429,trial4,bin_6,6,4.1219
pp484,cheek,429,trial4,bin_7,7,5.0621
pp484,cheek,429,trial4,bin_8,8,4.9542
pp484,cheek,429,trial4,bin_9,9,4.6363
pp484,cheek,429,trial4,bin_10,10,4.4785
pp484,cheek,429,trial4,bin_11,11,4.6017
pp484,cheek,429,trial4,bin_12,12,4.2981
pp484,cheek,429,trial4,bin_13,13,4.2231
pp484,cheek,429,trial4,bin_14,14,4.1292
pp484,cheek,429,trial4,bin_15,15,4.8849
pp484,cheek,429,trial4,bin_16,16,9.1943
pp484,cheek,429,trial4,bin_17,17,4.2342
pp484,cheek,429,trial4,bin_18,18,3.8839
pp484,cheek,429,trial4,bin_19,19,4.6147
pp484,cheek,429,trial4,bin_20,20,4.1589
pp484,cheek,429,trial5,bin_0,0,3.777
pp484,cheek,429,trial5,bin_1,1,3.2433
pp484,cheek,429,trial5,bin_2,2,4.3966
pp484,cheek,429,trial5,bin_3,3,3.4399
pp484,cheek,429,trial5,bin_4,4,4.0036
pp484,cheek,429,trial5,bin_5,5,3.8647
pp484,cheek,429,trial5,bin_6,6,3.4879
pp484,cheek,429,trial5,bin_7,7,4.0017
pp484,cheek,429,trial5,bin_8,8,3.4883
pp484,cheek,429,trial5,bin_9,9,3.98
pp484,cheek,429,trial5,bin_10,10,3.7063
pp484,cheek,429,trial5,bin_11,11,4.0221
pp484,cheek,429,trial5,bin_12,12,3.99
pp484,cheek,429,trial5,bin_13,13,6.6805
pp484,cheek,429,trial5,bin_14,14,4.913
pp484,cheek,429,trial5,bin_15,15,4.6568
pp484,cheek,429,trial5,bin_16,16,3.2682
pp484,cheek,429,trial5,bin_17,17,4.2419
pp484,cheek,429,trial5,bin_18,18,3.7086
pp484,cheek,429,trial5,bin_19,19,4.0714
pp484,cheek,429,trial5,bin_20,20,4.1918
pp484,cheek,429,trial6,bin_0,0,8.7548
pp484,cheek,429,trial6,bin_1,1,6.9471
pp484,cheek,429,trial6,bin_2,2,6.8369
pp484,cheek,429,trial6,bin_3,3,5.6586
pp484,cheek,429,trial6,bin_4,4,5.6322
pp484,cheek,429,trial6,bin_5,5,8.4721
pp484,cheek,429,trial6,bin_6,6,6.8352
pp484,cheek,429,trial6,bin_7,7,5.3875
pp484,cheek,429,trial6,bin_8,8,5.2342
pp484,cheek,429,trial6,bin_9,9,4.6446
pp484,cheek,429,trial6,bin_10,10,4.5725
pp484,cheek,429,trial6,bin_11,11,3.8212
pp484,cheek,429,trial6,bin_12,12,4.272
pp484,cheek,429,trial6,bin_13,13,3.9789
pp484,cheek,429,trial6,bin_14,14,4.8266
pp484,cheek,429,trial6,bin_15,15,6.2268
pp484,cheek,429,trial6,bin_16,16,5.0982
pp484,cheek,429,trial6,bin_17,17,5.1212
pp484,cheek,429,trial6,bin_18,18,4.7537
pp484,cheek,429,trial6,bin_19,19,6.099
pp484,cheek,429,trial6,bin_20,20,9.2802
pp484,cheek,429,trial7,bin_0,0,4.2917
pp484,cheek,429,trial7,bin_1,1,8.3365
pp484,cheek,429,trial7,bin_2,2,4.5294
pp484,cheek,429,trial7,bin_3,3,4.5767
pp484,cheek,429,trial7,bin_4,4,3.9194
pp484,cheek,429,trial7,bin_5,5,3.9286
pp484,cheek,429,trial7,bin_6,6,4.9317
pp484,cheek,429,trial7,bin_7,7,4.6714
pp484,cheek,429,trial7,bin_8,8,4.3846
pp484,cheek,429,trial7,bin_9,9,3.9049
pp484,cheek,429,trial7,bin_10,10,4.3539
pp484,cheek,429,trial7,bin_11,11,4.8467
pp484,cheek,429,trial7,bin_12,12,4.6603
pp484,cheek,429,trial7,bin_13,13,4.5263
pp484,cheek,429,trial7,bin_14,14,4.8731
pp484,cheek,429,trial7,bin_15,15,4.556
pp484,cheek,429,trial7,bin_16,16,3.5584
pp484,cheek,429,trial7,bin_17,17,4.9385
pp484,cheek,429,trial7,bin_18,18,4.8619
pp484,cheek,429,trial7,bin_19,19,4.4378
pp484,cheek,429,trial7,bin_20,20,4.4768
